% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.100413269e+02 +2.100413269e+02 -1.184867315e+01 -1.184867315e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +1.099072786e+02 +1.099072786e+02 -1.119827214e+02 -1.119827214e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
3 +8.360140411e+01 +8.360140411e+01 -1.382885959e+02 -1.382885959e+02 -8.5655e-01 +7.0947e-02 +3.0123e+00
5 +5.741071930e+01 +5.741071930e+01 -1.644792807e+02 -1.644792807e+02 -4.3597e+00 +2.2217e+00 +3.8513e-01
10 +1.472428638e+01 +1.472428638e+01 -2.071657136e+02 -2.071657136e+02 -4.1175e+00 +9.9079e-01 -1.7322e+00
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.398442842e+02 +1.398442842e+02 +2.593842842e+02 +2.593842842e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
4 +9.124468090e+01 +9.124468090e+01 +2.107846809e+02 +2.107846809e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
8 +3.680845701e+01 +3.680845701e+01 +1.563484570e+02 +1.563484570e+02 +3.0902e+00 +2.0526e+00 -3.0628e-01
55 +1.478861777e+01 +1.478861777e+01 +1.343286178e+02 +1.343286178e+02 +1.8361e+00 +1.1928e+00 -1.5728e+00
% function evaluation | noise-free fitness - Fopt (6.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.178912144e+02 +1.178912144e+02 +1.877212144e+02 +1.877212144e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
4 +7.989786198e+01 +7.989786198e+01 +1.497278620e+02 +1.497278620e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
6 +4.451603968e+01 +4.451603968e+01 +1.143460397e+02 +1.143460397e+02 -3.6670e+00 -2.7578e+00 +3.4628e+00
14 +1.435404258e+01 +1.435404258e+01 +8.418404258e+01 +8.418404258e+01 -1.7794e+00 -2.6679e+00 -1.2322e+00
% function evaluation | noise-free fitness - Fopt (7.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.540678910e+01 +1.540678910e+01 +1.547678910e+01 +1.547678910e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
% function evaluation | noise-free fitness - Fopt (4.960000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.357032090e+02 +1.357032090e+02 +1.406632090e+02 +1.406632090e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +7.882767968e+01 +7.882767968e+01 +8.378767968e+01 +8.378767968e+01 -1.5447e+00 +3.2123e+00 +1.0097e+00
8 +1.792270280e+01 +1.792270280e+01 +2.288270280e+01 +2.288270280e+01 +3.0902e+00 +2.0526e+00 -3.0628e-01
100 +1.525330402e+01 +1.525330402e+01 +2.021330402e+01 +2.021330402e+01 +2.9109e+00 -9.4389e-01 -1.5703e-01
