% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.286138933e+02 +1.286138933e+02 -3.334761067e+02 -3.334761067e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
45 +5.003159089e+01 +5.003159089e+01 -4.120584091e+02 -4.120584091e+02 -3.2989e+00 +1.6448e+00 +1.8198e+00 +2.0942e-01 +1.8632e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.915282802e+03 +1.915282802e+03 +1.992942802e+03 +1.992942802e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.989779350e+02 +1.989779350e+02 +2.766379350e+02 +2.766379350e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
6 +9.502709808e+01 +9.502709808e+01 +1.726870981e+02 +1.726870981e+02 +3.0911e+00 -1.3802e-01 -4.1175e+00 +9.9079e-01 -1.7322e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.299309806e+03 +4.299309806e+03 +4.414989806e+03 +4.414989806e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +3.669073568e+02 +3.669073568e+02 +4.825873568e+02 +4.825873568e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
4 +1.302211300e+02 +1.302211300e+02 +2.459011300e+02 +2.459011300e+02 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
90 +7.210112055e+01 +7.210112055e+01 +1.877811206e+02 +1.877811206e+02 -1.2203e+00 -2.0949e+00 -2.4052e+00 +3.4758e+00 -3.6235e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.424936429e+02 +2.424936429e+02 +2.387836429e+02 +2.387836429e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.398600314e+02 +1.398600314e+02 +1.361500314e+02 +1.361500314e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
34 +4.967963048e+01 +4.967963048e+01 +4.596963048e+01 +4.596963048e+01 +4.1318e+00 -7.8069e-02 +7.7819e-01 +3.4488e+00 +2.1785e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.822454109e+03 +1.822454109e+03 +1.954634109e+03 +1.954634109e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +6.272151533e+02 +6.272151533e+02 +7.593951533e+02 +7.593951533e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
4 +2.145897905e+02 +2.145897905e+02 +3.467697905e+02 +3.467697905e+02 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
5 +1.127450317e+02 +1.127450317e+02 +2.449250317e+02 +2.449250317e+02 +3.8016e+00 +3.0902e+00 +2.0526e+00 -3.0628e-01 -3.1270e+00
74 +3.738056626e+01 +3.738056626e+01 +1.695605663e+02 +1.695605663e+02 -1.8764e+00 -3.4019e-03 +3.4584e+00 -2.2559e+00 -2.5383e+00
