% function evaluation | noise-free fitness - Fopt (-9.166000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.624053208e+02 +3.624053208e+02 +2.707453208e+02 +2.707453208e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
3 +1.324581560e+02 +1.324581560e+02 +4.079815596e+01 +4.079815596e+01 -8.5655e-01 +7.0947e-02 +3.0123e+00
7 +4.743516183e+01 +4.743516183e+01 -4.422483817e+01 -4.422483817e+01 +1.6864e+00 -3.2108e+00 +3.8016e+00
53 +3.190797584e+01 +3.190797584e+01 -5.975202416e+01 -5.975202416e+01 +2.2975e-01 -4.3779e+00 +1.0779e+00
78 +2.085241758e+01 +2.085241758e+01 -7.080758242e+01 -7.080758242e+01 +4.0558e-02 -3.9965e+00 +3.0589e+00
% function evaluation | noise-free fitness - Fopt (5.961500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.432187314e+02 +1.432187314e+02 +7.393687314e+02 +7.393687314e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
10 +6.635947324e+01 +6.635947324e+01 +6.625094732e+02 +6.625094732e+02 -4.1175e+00 +9.9079e-01 -1.7322e+00
15 +2.930828812e+01 +2.930828812e+01 +6.254582881e+02 +6.254582881e+02 -3.6820e+00 +4.5300e-01 -3.5204e+00
% function evaluation | noise-free fitness - Fopt (1.325100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.116317473e+02 +1.116317473e+02 +2.441417473e+02 +2.441417473e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +6.044013854e+01 +6.044013854e+01 +1.929501385e+02 +1.929501385e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
% function evaluation | noise-free fitness - Fopt (-2.401800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.052151708e+02 +2.052151708e+02 -3.496482920e+01 -3.496482920e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +3.436207760e+01 +3.436207760e+01 -2.058179224e+02 -2.058179224e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
% function evaluation | noise-free fitness - Fopt (-3.941600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.713654771e+02 +1.713654771e+02 -2.227945229e+02 -2.227945229e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
3 +1.201143493e+02 +1.201143493e+02 -2.740456507e+02 -2.740456507e+02 -8.5655e-01 +7.0947e-02 +3.0123e+00
4 +6.193519287e+01 +6.193519287e+01 -3.322248071e+02 -3.322248071e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
48 +3.870053409e+01 +3.870053409e+01 -3.554594659e+02 -3.554594659e+02 -1.6243e+00 -2.8947e+00 +9.4687e-01
