% instance = 1, name = bbob_f002_i02_d03__bbob_f002_i04_d03
% function evaluation | 2 objectives | 3 variables
1	4.240848088213052e+06	5.145567877318188e+05	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	7.397433753511340e+05	1.962386965470263e+05	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	3.581753356956791e+05	4.898918160643730e+05	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
5	9.192913603950896e+04	1.073460587261482e+06	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
% instance = 2, name = bbob_f002_i03_d03__bbob_f002_i05_d03
% function evaluation | 2 objectives | 3 variables
1	6.615515636335403e+05	5.820154034740593e+05	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	5.744518103754200e+04	1.502121548198260e+05	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
% instance = 3, name = bbob_f002_i07_d03__bbob_f002_i08_d03
% function evaluation | 2 objectives | 3 variables
1	1.820808387081586e+07	1.643138819948052e+05	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	9.363057358021613e+06	4.091954433409896e+05	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	7.889568831345287e+06	1.181338531823548e+06	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
5	7.003835235697976e+06	2.065230131405808e+06	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
% instance = 4, name = bbob_f002_i09_d03__bbob_f002_i10_d03
% function evaluation | 2 objectives | 3 variables
1	2.418143243137223e+07	1.150440397709110e+07	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	1.459322912585098e+07	6.251961525199012e+06	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	1.152710184608723e+07	3.879921461669536e+06	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
5	9.815440219552249e+06	2.547303278826248e+06	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
% instance = 5, name = bbob_f002_i11_d03__bbob_f002_i12_d03
% function evaluation | 2 objectives | 3 variables
1	5.610981916038352e+05	2.201339910283691e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	1.517433647667538e+05	1.552659674808955e+06	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
% instance = 6, name = bbob_f002_i13_d03__bbob_f002_i14_d03
% function evaluation | 2 objectives | 3 variables
1	2.266536045420861e+07	3.314305078742511e+06	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	1.306100007884358e+07	7.624949987278673e+06	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
3	3.194426647994049e+07	6.194694670487342e+05	-8.56550696e-01	7.09471002e-02	3.01232920e+00	
4	1.032175502957080e+07	9.940845334739575e+06	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
5	8.924548502879111e+06	1.185869170249830e+07	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
6	3.874332866374359e+07	1.581053665253208e+05	-3.66696002e+00	-2.75778991e+00	3.46276250e+00	
% instance = 7, name = bbob_f002_i15_d03__bbob_f002_i16_d03
% function evaluation | 2 objectives | 3 variables
1	3.271020365112165e+07	2.207082819420182e+06	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	2.113888462035989e+07	2.326435203717539e+05	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	1.805318092463354e+07	1.363376285736421e+04	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
5	1.580971031901453e+07	3.175550045611466e+04	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
% instance = 8, name = bbob_f002_i17_d03__bbob_f002_i18_d03
% function evaluation | 2 objectives | 3 variables
1	5.452670699740213e+04	7.867121748215782e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
% instance = 9, name = bbob_f002_i19_d03__bbob_f002_i21_d03
% function evaluation | 2 objectives | 3 variables
1	1.776656666509825e+05	2.083180739137305e+07	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	2.763487636408787e+06	1.131862106855606e+07	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	3.802857043021421e+06	9.089141217282459e+06	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
5	4.556850595891505e+06	8.090541204480550e+06	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
% instance = 10, name = bbob_f002_i21_d03__bbob_f002_i22_d03
% function evaluation | 2 objectives | 3 variables
1	2.083180739137305e+07	8.221340014266122e+06	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	1.131862106855606e+07	2.607662845457816e+06	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	9.089141217282459e+06	1.995043350352430e+06	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
5	8.090541204480550e+06	1.483511980861999e+06	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
