% instance = 1, name = bbob_f002_i02_d02__bbob_f002_i04_d02
% function evaluation | 2 objectives | 2 variables
1	2.485881360171909e+06	1.197796156969363e+07	3.69838651e+00	1.17868371e+00	
2	1.742813789211980e+07	5.535135960617295e+05	2.13308230e+00	-1.54466279e+00	
3	3.006440593663602e+06	1.073566266581250e+07	3.21228504e+00	1.00967553e+00	
4	6.092793958290020e+06	6.641866900575134e+06	-8.56550696e-01	7.09471002e-02	
% instance = 2, name = bbob_f002_i03_d02__bbob_f002_i05_d02
% function evaluation | 2 objectives | 2 variables
1	5.720004809294908e+06	2.536336298657157e+07	3.69838651e+00	1.17868371e+00	
2	2.548855495499365e+07	6.360222574828552e+06	2.13308230e+00	-1.54466279e+00	
3	6.501190982143511e+06	2.381579904746034e+07	3.21228504e+00	1.00967553e+00	
4	1.270216206495799e+07	1.586238052854161e+07	-8.56550696e-01	7.09471002e-02	
% instance = 3, name = bbob_f002_i07_d02__bbob_f002_i08_d02
% function evaluation | 2 objectives | 2 variables
1	9.706762692465028e+06	1.176199599642614e+05	3.69838651e+00	1.17868371e+00	
2	2.228696359740192e+05	5.377164373981454e+06	2.13308230e+00	-1.54466279e+00	
3	8.870664925347546e+06	2.889835828681488e+04	3.21228504e+00	1.00967553e+00	
4	4.606647652455560e+06	4.986122447650720e+05	-8.56550696e-01	7.09471002e-02	
% instance = 4, name = bbob_f002_i09_d02__bbob_f002_i10_d02
% function evaluation | 2 objectives | 2 variables
1	1.321725512570227e+06	4.359845116223417e+04	3.69838651e+00	1.17868371e+00	
3	7.188999235677064e+05	1.497763452490280e+05	3.21228504e+00	1.00967553e+00	
4	7.390602805719884e+02	2.045696420513757e+06	-8.56550696e-01	7.09471002e-02	
% instance = 5, name = bbob_f002_i11_d02__bbob_f002_i12_d02
% function evaluation | 2 objectives | 2 variables
1	2.002193380719995e+07	2.037092478370334e+07	3.69838651e+00	1.17868371e+00	
2	2.628292887825657e+06	2.802814586761484e+06	2.13308230e+00	-1.54466279e+00	
% instance = 6, name = bbob_f002_i13_d02__bbob_f002_i14_d02
% function evaluation | 2 objectives | 2 variables
1	3.608196163775381e+06	2.036458242681457e+07	3.69838651e+00	1.17868371e+00	
2	2.048971206745419e+07	2.799521228996414e+06	2.13308230e+00	-1.54466279e+00	
3	4.078079424559702e+06	1.896291875569757e+07	3.21228504e+00	1.00967553e+00	
4	8.170745000429674e+06	1.100518682597565e+07	-8.56550696e-01	7.09471002e-02	
% instance = 7, name = bbob_f002_i15_d02__bbob_f002_i16_d02
% function evaluation | 2 objectives | 2 variables
1	1.824618999721759e+07	2.416509072946440e+06	3.69838651e+00	1.17868371e+00	
2	2.110859962576575e+06	1.097901920939777e+06	2.13308230e+00	-1.54466279e+00	
4	9.445340248448227e+06	3.991379909062523e+05	-8.56550696e-01	7.09471002e-02	
% instance = 8, name = bbob_f002_i17_d02__bbob_f002_i18_d02
% function evaluation | 2 objectives | 2 variables
1	3.178777006183107e+05	1.821765543615769e+06	3.69838651e+00	1.17868371e+00	
3	5.028968170742461e+05	1.249097427876668e+06	3.21228504e+00	1.00967553e+00	
4	3.283978729813493e+06	1.537365419925008e+04	-8.56550696e-01	7.09471002e-02	
% instance = 9, name = bbob_f002_i19_d02__bbob_f002_i21_d02
% function evaluation | 2 objectives | 2 variables
1	1.577623144099393e+06	8.192306327924573e+06	3.69838651e+00	1.17868371e+00	
2	1.531246932681185e+07	1.713814365260738e+04	2.13308230e+00	-1.54466279e+00	
3	2.169427395744248e+06	7.635383591700254e+06	3.21228504e+00	1.00967553e+00	
4	5.010709758119450e+06	2.626804180496555e+06	-8.56550696e-01	7.09471002e-02	
% instance = 10, name = bbob_f002_i21_d02__bbob_f002_i22_d02
% function evaluation | 2 objectives | 2 variables
1	8.192306327924573e+06	1.914050889250637e+06	3.69838651e+00	1.17868371e+00	
2	1.713814365260738e+04	2.470195750053203e+06	2.13308230e+00	-1.54466279e+00	
3	7.635383591700254e+06	1.464153374639843e+06	3.21228504e+00	1.00967553e+00	
4	2.626804180496555e+06	3.122277974485685e+04	-8.56550696e-01	7.09471002e-02	
