% instance = 1, name = bbob_f001_i02_d40__bbob_f017_i04_d40
% function evaluation | 2 objectives 
1	1.148456245246453e+03	1.089537877517105e+02	
2	9.351565169433118e+02	1.159214704917784e+02	
3	9.251809571759807e+02	7.482860583273940e+01	
4	7.788045758795620e+02	1.278047461305454e+02	
5	9.434441199683971e+02	6.304761427459285e+01	
9	8.803058437842785e+02	6.454726147286289e+01	
28	8.468947509360250e+02	6.186509544913272e+01	
32	7.962535348429308e+02	7.482241658879042e+01	
38	1.033184385506437e+03	5.897896674930206e+01	
45	8.587776605026420e+02	5.768117391303156e+01	
58	8.129822167886565e+02	6.170012281129503e+01	
63	9.366212862062646e+02	5.486181580024997e+01	
% instance = 2, name = bbob_f001_i03_d40__bbob_f017_i05_d40
% function evaluation | 2 objectives 
1	2.498741495559939e+02	-1.008259091697788e+02	
4	3.658808680407049e+02	-1.134310593082661e+02	
8	2.484218964998616e+02	-1.184352991981702e+02	
11	2.465294368769167e+02	-1.002657061503516e+02	
14	1.023706561719374e+02	-9.883446889447180e+01	
23	3.937425634226202e+02	-1.223887838192091e+02	
24	2.352466361527602e+02	-1.265452020935544e+02	
25	9.403373268767467e+01	-1.042713059395608e+02	
38	1.419521036875337e+02	-1.125992656810595e+02	
56	1.520505625514127e+02	-1.158419015114111e+02	
57	1.491312332554442e+02	-1.242888048329187e+02	
64	2.930655592304689e+02	-1.271713856715855e+02	
80	4.072148183618966e+02	-1.283494189852934e+02	
% instance = 3, name = bbob_f001_i07_d40__bbob_f017_i08_d40
% function evaluation | 2 objectives 
1	-4.643459464368578e+02	1.173634295973524e+02	
3	-2.823040180106188e+02	9.952610513879914e+01	
4	-4.406163591467689e+02	1.080509925881168e+02	
9	-5.408898438474123e+02	9.440930589494565e+01	
11	-5.862536466662723e+02	1.044608134056730e+02	
22	-7.015546994984775e+02	1.000935622829978e+02	
23	-4.715364029663548e+02	8.953883282869801e+01	
63	-5.600664816575668e+02	8.997611210887068e+01	
% instance = 4, name = bbob_f001_i09_d40__bbob_f017_i10_d40
% function evaluation | 2 objectives 
1	3.628738282921929e+02	4.402502821171872e+01	
2	4.472491414690142e+02	3.914431885885791e+01	
3	3.326390148816330e+02	1.082818438483988e+02	
10	4.013126394947151e+02	3.741660653923726e+01	
16	2.689337701697244e+02	1.056312186735254e+02	
17	3.613696219878270e+02	4.153232822961548e+01	
22	3.580245304547834e+02	8.351110270364286e+01	
24	3.433410026592044e+02	6.540448087548546e+01	
39	3.438681479571532e+02	4.604699296599001e+01	
42	3.292816813027981e+02	5.223490150701075e+01	
47	3.910194079124912e+02	2.704771376047752e+01	
74	1.907437282226422e+02	1.343595315271324e+02	
77	2.578387765532079e+02	5.246291157841056e+01	
% instance = 5, name = bbob_f001_i11_d40__bbob_f017_i12_d40
% function evaluation | 2 objectives 
1	5.215833627351863e+02	7.973167058604213e+01	
4	8.058468335507816e+02	7.846897473990404e+01	
13	7.364890203548478e+02	7.226808122731650e+01	
22	6.865578114768613e+02	7.917662738373880e+01	
23	6.566736652854232e+02	6.942521019292759e+01	
43	6.549070927179202e+02	7.540507751059612e+01	
48	7.336041724932609e+02	6.939306939643960e+01	
59	6.111685044761106e+02	7.463787127733899e+01	
75	8.247789336818031e+02	6.905582199197323e+01	
% instance = 6, name = bbob_f001_i13_d40__bbob_f017_i14_d40
% function evaluation | 2 objectives 
1	4.514611279295472e+02	-1.239311852968167e+02	
2	5.247198508425073e+02	-1.365723120961317e+02	
3	5.085865634614072e+02	-1.402779769542402e+02	
5	3.452125707173497e+02	1.236565757074379e+02	
7	4.340599167253284e+02	-8.735063304515613e+01	
8	4.855623578048317e+02	-1.243753535734195e+02	
9	2.996863716225770e+02	-1.297706366814712e+02	
10	2.354602208836631e+02	-7.987325818820619e+01	
11	4.595159356720885e+02	-1.373646245152333e+02	
20	3.463178200466348e+02	-1.336030245330051e+02	
22	4.228671192512566e+02	-1.411315943077063e+02	
27	2.912019510257016e+02	-1.143131047171930e+02	
31	2.923781487761725e+02	-1.172970029336847e+02	
38	3.570513983682242e+02	-1.382391371766272e+02	
39	4.224731509398327e+02	-1.549588126807003e+02	
43	3.217150775365253e+02	-1.308371614791859e+02	
58	3.362169442227788e+02	-1.467465110553878e+02	
63	2.914651038744521e+02	-1.357752922503862e+02	
68	2.180433449866885e+02	-1.310035042799948e+02	
% instance = 7, name = bbob_f001_i15_d40__bbob_f017_i16_d40
% function evaluation | 2 objectives 
1	7.050956553244690e+02	2.064530335952146e+02	
2	6.783016119471508e+02	2.307762538313748e+02	
3	7.532508921497518e+02	2.053300143917580e+02	
8	9.047217429095500e+02	2.001175578142052e+02	
9	6.833686066195380e+02	2.051082862874239e+02	
16	7.473805358804367e+02	1.958422097529197e+02	
17	6.760135637374876e+02	1.929699097849279e+02	
28	6.428277818078897e+02	1.896545417796447e+02	
50	6.012998055269424e+02	2.807884262738768e+02	
71	6.421366832011040e+02	2.393562714690678e+02	
76	6.378397717453200e+02	2.049039124465107e+02	
77	4.930725522866649e+02	2.020242031890021e+02	
% instance = 8, name = bbob_f001_i17_d40__bbob_f017_i18_d40
% function evaluation | 2 objectives 
1	3.220589917113584e+02	-1.825551869723387e+02	
3	3.761589562875074e+02	-2.035662723642624e+02	
6	2.845130951420633e+02	-1.520725583375101e+02	
7	1.803215354413015e+02	-9.605593673271508e+01	
8	3.306075225317795e+02	-1.926140826937056e+02	
9	2.432019839123104e+02	-1.281744924974760e+02	
11	6.479008711423131e+01	-2.189926742242696e+02	
30	5.170099140815233e+01	-1.891332235556533e+02	
65	4.316364086605063e+01	-1.937620491129274e+02	
66	2.667666030431061e+02	-2.203442269762518e+02	
% instance = 9, name = bbob_f001_i19_d40__bbob_f017_i21_d40
% function evaluation | 2 objectives 
1	3.059674538123251e+02	1.019851266542547e+02	
2	2.832553461513978e+02	4.357017881438339e+02	
7	3.861613638457144e+02	7.473717163805321e+01	
8	2.858344139829710e+02	1.186522566845962e+02	
9	1.905978495213663e+02	8.913664712134764e+01	
13	3.994733109580750e+02	7.097026615498920e+01	
15	2.806668004898871e+02	7.049570153432497e+01	
17	2.134409987136459e+02	7.528086123702451e+01	
20	2.164975439864172e+02	6.703026069215328e+01	
50	1.386137065031953e+02	1.444139255838452e+02	
% instance = 10, name = bbob_f001_i21_d40__bbob_f017_i22_d40
% function evaluation | 2 objectives 
1	4.288020894732598e+02	2.525182052621324e+02	
2	6.003633826033184e+02	8.455850913325445e+01	
3	4.340295996454065e+02	1.989509716662265e+02	
4	4.768138599196285e+02	1.115895283682515e+02	
6	4.954965488725258e+02	9.767918265348891e+01	
8	3.538532220536897e+02	2.126453330655281e+02	
9	3.898609880925566e+02	9.105760821510421e+01	
10	3.363401120867019e+02	1.371707706715496e+02	
11	4.738736015366211e+02	7.957181690302463e+01	
12	2.061196797720227e+02	2.623005526593335e+02	
16	3.096307582652531e+02	9.816367650058686e+01	
17	3.771689905096765e+02	7.855771750184458e+01	
21	3.935219786531788e+02	7.718909414649036e+01	
22	2.691462326345073e+02	8.709186572817347e+01	
27	2.128639920689869e+02	1.735454768703663e+02	
48	2.173086817608538e+02	1.287804759433758e+02	
58	3.702616031587614e+02	8.478806139424813e+01	
59	2.016858041533908e+02	1.089772514388299e+02	
63	1.792086687170195e+02	7.936923814468949e+01	
65	4.090611429652431e+02	7.571633741683826e+01	
