% instance = 1, name = bbob_f002_i02_d10__bbob_f008_i04_d10
% function evaluation | 2 objectives 
1	4.834166321000122e+06	1.394328061549448e+05	
3	1.284670747598090e+07	1.346711116762447e+05	
8	6.585188633848310e+06	4.572947350691519e+04	
10	1.758084037701886e+06	3.375763849155998e+05	
12	3.503830508401115e+06	1.467583559217149e+05	
15	3.936194599170546e+06	1.180226773453508e+05	
16	1.434774696109477e+06	3.589905777097604e+05	
17	2.274829186112481e+06	2.193414564417152e+05	
18	2.552500292580647e+07	3.210405622308996e+04	
% instance = 2, name = bbob_f002_i03_d10__bbob_f008_i05_d10
% function evaluation | 2 objectives 
1	1.820640025914968e+07	3.421887769837432e+04	
8	4.326401673221053e+06	2.861241315720949e+05	
11	2.428899258578302e+06	6.416760917535254e+05	
12	5.004999449516990e+06	1.697855260951236e+05	
15	3.790835204978030e+06	2.728484567492948e+05	
% instance = 3, name = bbob_f002_i07_d10__bbob_f008_i08_d10
% function evaluation | 2 objectives 
1	7.451217660891488e+05	3.526067352164151e+05	
2	6.485388299073926e+06	1.561130743467170e+05	
4	1.661501825335342e+06	2.906949615124965e+05	
5	2.591548895151975e+06	2.686052896119885e+05	
9	3.599407484312697e+06	1.085308620289517e+05	
10	2.532751582982085e+06	1.059464617309336e+05	
% instance = 4, name = bbob_f002_i09_d10__bbob_f008_i10_d10
% function evaluation | 2 objectives 
1	8.728632860421043e+06	2.817142772535923e+05	
2	6.409119682260099e+06	3.501424637422824e+05	
3	4.737936726572353e+06	1.547193430330551e+05	
4	3.577414314261866e+06	5.210199690411165e+05	
5	3.833961369221160e+06	3.022508903032987e+05	
8	3.490510776893597e+07	7.305398280778405e+04	
10	9.043390964505961e+06	9.888961613231816e+04	
13	7.988616498047210e+06	1.381785369956952e+05	
14	3.362799107336897e+06	4.286669079389204e+05	
15	2.940535284195146e+07	7.829317705157024e+04	
16	1.692450609720682e+07	7.210679902578554e+04	
18	3.853376448559355e+06	7.951487882246822e+04	
19	1.225330942084836e+07	1.752797201441495e+04	
% instance = 5, name = bbob_f002_i11_d10__bbob_f008_i12_d10
% function evaluation | 2 objectives 
1	1.645265865394288e+07	2.524067886945586e+05	
2	8.508106474606608e+05	1.029184229552968e+05	
5	9.167709113628685e+06	9.812507529367774e+04	
10	2.220413114329704e+07	6.248036855594403e+04	
18	1.264921583439403e+07	7.044667310595968e+04	
% instance = 6, name = bbob_f002_i13_d10__bbob_f008_i14_d10
% function evaluation | 2 objectives 
1	1.638878721758866e+07	2.284709633639178e+05	
2	1.109338437504945e+06	6.030026257024496e+04	
5	7.084247354601610e+06	5.319799196258346e+04	
10	2.029016177232939e+07	5.128586195872784e+04	
% instance = 7, name = bbob_f002_i15_d10__bbob_f008_i16_d10
% function evaluation | 2 objectives 
1	1.364779645311305e+07	3.473396757800659e+05	
2	4.010694628704146e+05	2.512862055537665e+05	
3	5.352552578707407e+06	2.278887942192472e+05	
4	3.401063641426904e+06	1.100141347457949e+05	
5	6.416217682549113e+06	5.354232130823354e+04	
6	1.941009242786429e+06	1.920533878791719e+05	
% instance = 8, name = bbob_f002_i17_d10__bbob_f008_i18_d10
% function evaluation | 2 objectives 
1	8.849905690699402e+06	4.449336458280698e+05	
2	2.677737109360763e+06	2.619183784847616e+05	
3	2.236034639484824e+06	5.625300016842914e+05	
4	1.783278293549902e+06	7.195224195931540e+05	
5	1.861799600235601e+06	4.886187910698011e+05	
6	5.464069248589064e+06	2.604268467012607e+05	
10	9.468717063383903e+06	4.816123996463239e+04	
18	4.175845792130714e+06	1.444274215334347e+05	
% instance = 9, name = bbob_f002_i19_d10__bbob_f008_i21_d10
% function evaluation | 2 objectives 
1	2.730373200003884e+06	2.712203599312143e+05	
3	9.750609654779518e+06	1.012495275029797e+05	
5	8.633818534767764e+06	1.525841687341123e+05	
8	7.767290425215350e+06	1.532332890938380e+05	
10	6.361424681587099e+05	1.661443308611751e+05	
11	8.740159372234769e+06	1.317436247459525e+05	
12	5.020372953714609e+06	3.924823498432340e+04	
% instance = 10, name = bbob_f002_i21_d10__bbob_f008_i22_d10
% function evaluation | 2 objectives 
1	6.738244618499418e+06	3.788445536755634e+05	
2	3.730713104502396e+06	3.318191689853691e+05	
3	1.101876230419278e+06	4.294141006527276e+05	
4	2.217636928077359e+06	2.397169904938045e+05	
5	1.413669518658360e+06	1.551410307702471e+04	
20	5.839729103542954e+05	4.386166720673543e+05	
