% instance = 1, name = bbob_f014_i02_d02__bbob_f015_i04_d02
% function evaluation | 2 objectives | 2 variables
1	-1.720492860949009e+02	6.600078979396206e+02	3.69838651e+00	1.17868371e+00	
2	-1.767577170891333e+02	2.752177102847088e+02	2.13308230e+00	-1.54466279e+00	
4	-1.775594644604675e+02	1.860921203076495e+02	-8.56550696e-01	7.09471002e-02	
% instance = 2, name = bbob_f014_i03_d02__bbob_f015_i05_d02
% function evaluation | 2 objectives | 2 variables
1	8.507648532879037e+01	-7.001964047460606e+01	3.69838651e+00	1.17868371e+00	
2	7.875321260308463e+01	-4.528793680503028e+01	2.13308230e+00	-1.54466279e+00	
3	8.305157708506076e+01	-7.083330634149183e+01	3.21228504e+00	1.00967553e+00	
4	7.910725388044644e+01	-7.601250842275205e+01	-8.56550696e-01	7.09471002e-02	
% instance = 3, name = bbob_f014_i07_d02__bbob_f015_i08_d02
% function evaluation | 2 objectives | 2 variables
1	-1.209988081789426e+02	1.229683996258944e+03	3.69838651e+00	1.17868371e+00	
2	-1.003654266962395e+02	4.507599643866737e+01	2.13308230e+00	-1.54466279e+00	
3	-1.215041590306600e+02	8.839843125641714e+02	3.21228504e+00	1.00967553e+00	
4	-1.230926099152167e+02	-8.992988046823379e+01	-8.56550696e-01	7.09471002e-02	
% instance = 4, name = bbob_f014_i09_d02__bbob_f015_i10_d02
% function evaluation | 2 objectives | 2 variables
1	-3.097443769916651e+01	1.429554353452716e+03	3.69838651e+00	1.17868371e+00	
2	-3.885498377858895e+01	1.241501941779890e+03	2.13308230e+00	-1.54466279e+00	
4	-8.437197248433613e+00	1.049593269157695e+03	-8.56550696e-01	7.09471002e-02	
% instance = 5, name = bbob_f014_i11_d02__bbob_f015_i12_d02
% function evaluation | 2 objectives | 2 variables
1	-4.869280523986887e+01	2.257906200310463e+03	3.69838651e+00	1.17868371e+00	
2	-6.119035315150683e+01	1.241380593394372e+03	2.13308230e+00	-1.54466279e+00	
4	-5.716137033840256e+01	6.322003136303289e+02	-8.56550696e-01	7.09471002e-02	
% instance = 6, name = bbob_f014_i13_d02__bbob_f015_i14_d02
% function evaluation | 2 objectives | 2 variables
1	2.946152681914841e+02	1.439180413613543e+02	3.69838651e+00	1.17868371e+00	
2	6.761585987635843e+01	1.943220484972050e+02	2.13308230e+00	-1.54466279e+00	
3	2.259239963346502e+02	1.000916654403999e+02	3.21228504e+00	1.00967553e+00	
4	-2.752064020588670e+01	-1.108924807898986e+02	-8.56550696e-01	7.09471002e-02	
% instance = 7, name = bbob_f014_i15_d02__bbob_f015_i16_d02
% function evaluation | 2 objectives | 2 variables
1	-7.854743858241534e+00	1.265531707127977e+03	3.69838651e+00	1.17868371e+00	
2	1.517403536538602e+01	4.968681618529747e+02	2.13308230e+00	-1.54466279e+00	
3	-8.272369882228846e+00	1.130716746313837e+03	3.21228504e+00	1.00967553e+00	
4	1.208697940081198e+00	3.789217538412471e+02	-8.56550696e-01	7.09471002e-02	
% instance = 8, name = bbob_f014_i17_d02__bbob_f015_i18_d02
% function evaluation | 2 objectives | 2 variables
1	5.047023413308950e+01	3.893216486789056e+02	3.69838651e+00	1.17868371e+00	
2	6.600044762016573e+00	1.474389812307784e+02	2.13308230e+00	-1.54466279e+00	
4	9.986286554009723e+00	-5.848503698670066e+01	-8.56550696e-01	7.09471002e-02	
% instance = 9, name = bbob_f014_i19_d02__bbob_f015_i21_d02
% function evaluation | 2 objectives | 2 variables
1	1.424243495468432e+02	3.863342758868416e+02	3.69838651e+00	1.17868371e+00	
2	4.043897637642483e+01	2.561984366482521e+02	2.13308230e+00	-1.54466279e+00	
4	7.915923956957786e+01	1.438239112200795e+02	-8.56550696e-01	7.09471002e-02	
% instance = 10, name = bbob_f014_i21_d02__bbob_f015_i22_d02
% function evaluation | 2 objectives | 2 variables
1	1.850404106783504e+01	4.486631839616215e+02	3.69838651e+00	1.17868371e+00	
2	1.927260428584901e+01	2.015725026747820e+02	2.13308230e+00	-1.54466279e+00	
3	1.696611645935140e+01	3.263944638289257e+02	3.21228504e+00	1.00967553e+00	
4	4.079795745490833e+01	1.936496671768012e+02	-8.56550696e-01	7.09471002e-02	
