% instance = 1, name = bbob_f006_i02_d03__bbob_f020_i04_d03
% function evaluation | 2 objectives | 3 variables
1	2.725671372003684e+02	5.817304731138956e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	1.069224043172073e+02	4.596290318522794e+04	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	1.106024011993059e+02	1.132569195903507e+04	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
% instance = 2, name = bbob_f006_i03_d03__bbob_f020_i05_d03
% function evaluation | 2 objectives | 3 variables
1	3.004731647101814e+05	5.260137031657976e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	3.253776289968638e+05	5.244631843841602e+04	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
3	1.535542615615206e+05	7.085512278351460e+04	-8.56550696e-01	7.09471002e-02	3.01232920e+00	
4	4.210171715058420e+04	1.146426502577211e+04	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
6	2.675834450913717e+03	6.288829662514930e+04	-3.66696002e+00	-2.75778991e+00	3.46276250e+00	
% instance = 3, name = bbob_f006_i07_d03__bbob_f020_i08_d03
% function evaluation | 2 objectives | 3 variables
1	3.293271292958374e+05	5.259713031657976e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	2.389322073843095e+05	5.244207843841602e+04	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	1.475730591514814e+05	1.146002502577211e+04	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
% instance = 4, name = bbob_f006_i09_d03__bbob_f020_i10_d03
% function evaluation | 2 objectives | 3 variables
1	1.007382674601355e+03	3.687563492653565e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	1.696797196118141e+05	7.622108663351448e+03	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
5	5.797317614898834e+05	5.411523264198375e+03	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
% instance = 5, name = bbob_f006_i11_d03__bbob_f020_i12_d03
% function evaluation | 2 objectives | 3 variables
1	1.242167669818780e+05	5.257015031657976e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	2.293808348480655e+05	5.241509843841603e+04	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
3	8.520380313078940e+01	7.082390278351460e+04	-8.56550696e-01	7.09471002e-02	3.01232920e+00	
4	3.372092408004248e+04	1.143304502577211e+04	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
6	7.500099701810061e+03	6.285707662514930e+04	-3.66696002e+00	-2.75778991e+00	3.46276250e+00	
% instance = 6, name = bbob_f006_i13_d03__bbob_f020_i14_d03
% function evaluation | 2 objectives | 3 variables
1	7.505462818272864e+04	6.279739647460760e+02	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	2.062668633945320e+04	7.507894581186106e+02	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
3	1.912068924375155e+05	3.488709257046144e+02	-8.56550696e-01	7.09471002e-02	3.01232920e+00	
% instance = 7, name = bbob_f006_i15_d03__bbob_f020_i16_d03
% function evaluation | 2 objectives | 3 variables
1	5.318368730723561e+05	5.034676891246997e+02	3.69838651e+00	1.17868371e+00	2.13308230e+00	
3	1.910804537313388e+05	1.830250559641666e+02	-8.56550696e-01	7.09471002e-02	3.01232920e+00	
6	1.564244250753647e+04	8.168535917496374e+03	-3.66696002e+00	-2.75778991e+00	3.46276250e+00	
% instance = 8, name = bbob_f006_i17_d03__bbob_f020_i18_d03
% function evaluation | 2 objectives | 3 variables
1	3.936199602963068e+05	5.261917031657976e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	1.135042516906510e+05	5.246411843841602e+04	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
4	1.074423117321803e+05	1.148206502577211e+04	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
5	1.314407941020583e+04	3.351187093069426e+04	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
% instance = 9, name = bbob_f006_i19_d03__bbob_f020_i21_d03
% function evaluation | 2 objectives | 3 variables
1	1.612044406253237e+05	3.684033708259114e+04	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	2.741276337694493e+02	8.283400434713247e+03	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
5	3.758023649631084e+03	5.640513050959776e+03	-4.35973793e+00	2.22170005e+00	3.85125057e-01	
% instance = 10, name = bbob_f006_i21_d03__bbob_f020_i22_d03
% function evaluation | 2 objectives | 3 variables
1	4.617247780638138e+03	6.333318086905869e+02	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	9.309691373413398e+03	5.955768675681129e+01	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
