% function evaluation | noise-free fitness - Fopt (5.832000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.263808130e+07 +3.263808130e+07 +3.263813962e+07 +3.263813962e+07
3 +2.112215413e+07 +2.112215413e+07 +2.112221245e+07 +2.112221245e+07
23 +9.592282628e+06 +9.592282628e+06 +9.592340948e+06 +9.592340948e+06
% function evaluation | noise-free fitness - Fopt (1.932700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.195993679e+07 +5.195993679e+07 +5.196013006e+07 +5.196013006e+07
2 +1.234503023e+07 +1.234503023e+07 +1.234522350e+07 +1.234522350e+07
11 +9.477288753e+06 +9.477288753e+06 +9.477482023e+06 +9.477482023e+06
% function evaluation | noise-free fitness - Fopt (-4.190100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.138605983e+07 +4.138605983e+07 +4.138564082e+07 +4.138564082e+07
2 +2.093222803e+07 +2.093222803e+07 +2.093180902e+07 +2.093180902e+07
12 +1.580625366e+07 +1.580625366e+07 +1.580583465e+07 +1.580583465e+07
% function evaluation | noise-free fitness - Fopt (4.076100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.011030783e+07 +3.011030783e+07 +3.011071544e+07 +3.011071544e+07
14 +8.830266513e+06 +8.830266513e+06 +8.830674123e+06 +8.830674123e+06
% function evaluation | noise-free fitness - Fopt (2.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.200083206e+07 +3.200083206e+07 +3.200086078e+07 +3.200086078e+07
4 +1.723869247e+07 +1.723869247e+07 +1.723872119e+07 +1.723872119e+07
27 +1.326038970e+07 +1.326038970e+07 +1.326041842e+07 +1.326041842e+07
40 +6.308644215e+06 +6.308644215e+06 +6.308672935e+06 +6.308672935e+06
