% function evaluation | noise-free fitness - Fopt (-3.570000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.370446298e+06 +1.370446298e+06 +1.370410598e+06 +1.370410598e+06 +3.6984e+00 +1.1787e+00 +2.1331e+00
3 +6.008712259e+04 +6.008712259e+04 +6.005142259e+04 +6.005142259e+04 -8.5655e-01 +7.0947e-02 +3.0123e+00
50 +1.397003583e+04 +1.397003583e+04 +1.393433583e+04 +1.393433583e+04 -4.8589e+00 +5.1321e-01 +3.3567e+00
% function evaluation | noise-free fitness - Fopt (2.070000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.820806317e+07 +1.820806317e+07 +1.820808387e+07 +1.820808387e+07 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +9.363036658e+06 +9.363036658e+06 +9.363057358e+06 +9.363057358e+06 -1.5447e+00 +3.2123e+00 +1.0097e+00
8 +2.928590175e+06 +2.928590175e+06 +2.928610875e+06 +2.928610875e+06 +3.0902e+00 +2.0526e+00 -3.0628e-01
10 +1.489926086e+05 +1.489926086e+05 +1.490133086e+05 +1.490133086e+05 -4.1175e+00 +9.9079e-01 -1.7322e+00
18 +1.086976666e+04 +1.086976666e+04 +1.089046666e+04 +1.089046666e+04 +2.2285e+00 -7.2479e-01 -2.2236e+00
% function evaluation | noise-free fitness - Fopt (3.807000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.642758120e+05 +1.642758120e+05 +1.643138820e+05 +1.643138820e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00
13 +1.357471309e+04 +1.357471309e+04 +1.361278309e+04 +1.361278309e+04 +1.7238e+00 +2.4074e+00 +1.8027e+00
% function evaluation | noise-free fitness - Fopt (-4.542000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.418147785e+07 +2.418147785e+07 +2.418143243e+07 +2.418143243e+07 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +1.459327455e+07 +1.459327455e+07 +1.459322913e+07 +1.459322913e+07 -1.5447e+00 +3.2123e+00 +1.0097e+00
5 +9.815485640e+06 +9.815485640e+06 +9.815440220e+06 +9.815440220e+06 -4.3597e+00 +2.2217e+00 +3.8513e-01
10 +1.423752988e+06 +1.423752988e+06 +1.423707568e+06 +1.423707568e+06 -4.1175e+00 +9.9079e-01 -1.7322e+00
15 +3.913649147e+05 +3.913649147e+05 +3.913194947e+05 +3.913194947e+05 -3.6820e+00 +4.5300e-01 -3.5204e+00
16 +5.757600401e+04 +5.757600401e+04 +5.753058401e+04 +5.753058401e+04 -3.8737e+00 +3.3869e+00 -3.0534e+00
28 +2.573897318e+04 +2.573897318e+04 +2.569355318e+04 +2.569355318e+04 +2.6995e-01 +3.7421e+00 -2.9507e+00
60 +2.195518747e+04 +2.195518747e+04 +2.190976747e+04 +2.190976747e+04 -7.2981e-01 -4.5699e+00 -2.8152e+00
61 +1.767173301e+02 +1.767173301e+02 +1.312973301e+02 +1.312973301e+02 -3.4719e+00 +3.9557e-01 -2.8446e+00
% function evaluation | noise-free fitness - Fopt (6.695000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.150433703e+07 +1.150433703e+07 +1.150440398e+07 +1.150440398e+07 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +6.251894575e+06 +6.251894575e+06 +6.251961525e+06 +6.251961525e+06 -1.5447e+00 +3.2123e+00 +1.0097e+00
4 +3.879854512e+06 +3.879854512e+06 +3.879921462e+06 +3.879921462e+06 +1.5050e-02 -5.0150e-01 +6.4328e-01
8 +1.151429710e+06 +1.151429710e+06 +1.151496660e+06 +1.151496660e+06 +3.0902e+00 +2.0526e+00 -3.0628e-01
10 +1.605068562e+05 +1.605068562e+05 +1.605738062e+05 +1.605738062e+05 -4.1175e+00 +9.9079e-01 -1.7322e+00
14 +3.029182961e+04 +3.029182961e+04 +3.035877961e+04 +3.035877961e+04 -1.7794e+00 -2.6679e+00 -1.2322e+00
59 +7.258846225e+03 +7.258846225e+03 +7.325796225e+03 +7.325796225e+03 -3.4129e+00 +1.8991e+00 -1.4349e+00
88 +6.609394539e+02 +6.609394539e+02 +7.278894539e+02 +7.278894539e+02 +4.3552e+00 +1.0236e+00 -1.3673e+00
