% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.415441068e+06 +2.415441068e+06 +2.415231188e+06 +2.415231188e+06 +3.6984e+00 +1.1787e+00 +2.1331e+00
3 +2.739138990e+05 +2.739138990e+05 +2.737040190e+05 +2.737040190e+05 -8.5655e-01 +7.0947e-02 +3.0123e+00
6 +1.725988945e+04 +1.725988945e+04 +1.705000945e+04 +1.705000945e+04 -3.6670e+00 -2.7578e+00 +3.4628e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.240940178e+06 +4.240940178e+06 +4.240848088e+06 +4.240848088e+06 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +7.398354654e+05 +7.398354654e+05 +7.397433754e+05 +7.397433754e+05 -1.5447e+00 +3.2123e+00 +1.0097e+00
4 +3.582674257e+05 +3.582674257e+05 +3.581753357e+05 +3.581753357e+05 +1.5050e-02 -5.0150e-01 +6.4328e-01
5 +9.202122604e+04 +9.202122604e+04 +9.192913604e+04 +9.192913604e+04 -4.3597e+00 +2.2217e+00 +3.8513e-01
9 +5.253246445e+04 +5.253246445e+04 +5.244037445e+04 +5.244037445e+04 -3.1270e+00 +3.0911e+00 -1.3802e-01
11 +1.406583686e+03 +1.406583686e+03 +1.314493686e+03 +1.314493686e+03 -3.7957e+00 +3.2599e+00 +6.0806e-02
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.616394536e+05 +6.616394536e+05 +6.615515636e+05 +6.615515636e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +5.753307104e+04 +5.753307104e+04 +5.744518104e+04 +5.744518104e+04 -1.5447e+00 +3.2123e+00 +1.0097e+00
33 +2.392567515e+04 +2.392567515e+04 +2.383778515e+04 +2.383778515e+04 -4.2138e+00 -3.8532e-01 +1.1566e+00
70 +1.861140889e+03 +1.861140889e+03 +1.773250889e+03 +1.773250889e+03 -2.5769e+00 +4.3185e+00 +1.2889e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.142365977e+05 +5.142365977e+05 +5.145567877e+05 +5.145567877e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +1.959185065e+05 +1.959185065e+05 +1.962386965e+05 +1.962386965e+05 -1.5447e+00 +3.2123e+00 +1.0097e+00
32 +1.334140612e+05 +1.334140612e+05 +1.337342512e+05 +1.337342512e+05 +4.2534e+00 -3.7688e-01 +1.0537e+00
33 +6.427063399e+04 +6.427063399e+04 +6.459082399e+04 +6.459082399e+04 -4.2138e+00 -3.8532e-01 +1.1566e+00
40 +1.511350733e+04 +1.511350733e+04 +1.543369733e+04 +1.543369733e+04 -3.3165e+00 -3.0456e+00 +1.5240e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.821196435e+05 +5.821196435e+05 +5.820154035e+05 +5.820154035e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +1.503163948e+05 +1.503163948e+05 +1.502121548e+05 +1.502121548e+05 -1.5447e+00 +3.2123e+00 +1.0097e+00
32 +7.929972619e+04 +7.929972619e+04 +7.919548619e+04 +7.919548619e+04 +4.2534e+00 -3.7688e-01 +1.0537e+00
33 +3.969047305e+04 +3.969047305e+04 +3.958623305e+04 +3.958623305e+04 -4.2138e+00 -3.8532e-01 +1.1566e+00
