% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.254037922e+01 +1.254037922e+01 -4.399620784e+00 -4.399620784e+00 +3.6984e+00 +1.1787e+00 +2.1331e+00
8 +2.164196562e+00 +2.164196562e+00 -1.477580344e+01 -1.477580344e+01 +3.0902e+00 +2.0526e+00 -3.0628e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.538645931e+01 +2.538645931e+01 +4.419645931e+01 +4.419645931e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +2.177834610e+01 +2.177834610e+01 +4.058834610e+01 +4.058834610e+01 -1.5447e+00 +3.2123e+00 +1.0097e+00
4 +6.356472059e+00 +6.356472059e+00 +2.516647206e+01 +2.516647206e+01 +1.5050e-02 -5.0150e-01 +6.4328e-01
19 +5.351909643e+00 +5.351909643e+00 +2.416190964e+01 +2.416190964e+01 -2.4504e+00 +2.6317e+00 -4.5239e+00
55 +3.936922718e+00 +3.936922718e+00 +2.274692272e+01 +2.274692272e+01 +1.8361e+00 +1.1928e+00 -1.5728e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.959806010e+01 +8.959806010e+01 +3.627480601e+02 +3.627480601e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +5.333076297e+00 +5.333076297e+00 +2.784830763e+02 +2.784830763e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
9 +1.767080421e+00 +1.767080421e+00 +2.749170804e+02 +2.749170804e+02 -3.1270e+00 +3.0911e+00 -1.3802e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.974761257e+01 +1.974761257e+01 +5.692761257e+01 +5.692761257e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +7.414330080e+00 +7.414330080e+00 +4.459433008e+01 +4.459433008e+01 -1.5447e+00 +3.2123e+00 +1.0097e+00
23 +5.201042699e+00 +5.201042699e+00 +4.238104270e+01 +4.238104270e+01 -3.9738e+00 +2.9711e+00 +4.2334e+00
37 +2.281112461e+00 +2.281112461e+00 +3.946111246e+01 +3.946111246e+01 -4.0750e+00 +2.6397e+00 +2.4054e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.702368388e+00 +9.702368388e+00 -1.381976316e+02 -1.381976316e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
39 +2.677169145e+00 +2.677169145e+00 -1.452228309e+02 -1.452228309e+02 -9.0829e-01 +1.6897e-01 +1.9600e-01
