% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.896831647e+02 +9.896831647e+02 +5.275931647e+02 +5.275931647e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.593522823e+02 +1.593522823e+02 -3.027377177e+02 -3.027377177e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
45 +9.573629626e+01 +9.573629626e+01 -3.663537037e+02 -3.663537037e+02 -3.2989e+00 +1.6448e+00 +1.8198e+00 +2.0942e-01 +1.8632e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.082321603e+03 +1.082321603e+03 +1.159981603e+03 +1.159981603e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.267216051e+02 +1.267216051e+02 +2.043816051e+02 +2.043816051e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.411040263e+03 +1.411040263e+03 +1.526720263e+03 +1.526720263e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.780333743e+02 +1.780333743e+02 +2.937133743e+02 +2.937133743e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
37 +1.432667808e+02 +1.432667808e+02 +2.589467808e+02 +2.589467808e+02 -3.4719e+00 +3.9557e-01 -2.8446e+00 +4.5067e+00 +3.2044e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.178343758e+02 +3.178343758e+02 +3.141243758e+02 +3.141243758e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.409396886e+02 +1.409396886e+02 +1.372296886e+02 +1.372296886e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.621771768e+02 +5.621771768e+02 +6.943571768e+02 +6.943571768e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +2.942910443e+02 +2.942910443e+02 +4.264710443e+02 +4.264710443e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
15 +1.664831847e+02 +1.664831847e+02 +2.986631847e+02 +2.986631847e+02 +1.9460e+00 -9.4486e-01 -3.2559e+00 -1.1383e+00 +2.4925e+00
45 +1.341524386e+02 +1.341524386e+02 +2.663324386e+02 +2.663324386e+02 -3.2989e+00 +1.6448e+00 +1.8198e+00 +2.0942e-01 +1.8632e+00
93 +6.073248940e+01 +6.073248940e+01 +1.929124894e+02 +1.929124894e+02 +3.2503e+00 +2.7378e+00 +3.4102e+00 -3.4023e+00 +1.7882e+00
