% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.257894557e+02 +2.257894557e+02 -2.363005443e+02 -2.363005443e+02 +3.6984e+00 +1.1787e+00
3 +1.024951454e+02 +1.024951454e+02 -3.595948546e+02 -3.595948546e+02 +3.2123e+00 +1.0097e+00
4 +6.273159182e+01 +6.273159182e+01 -3.993584082e+02 -3.993584082e+02 -8.5655e-01 +7.0947e-02
19 +3.582610248e+01 +3.582610248e+01 -4.262638975e+02 -4.262638975e+02 +1.7238e+00 +2.4074e+00
44 +2.236155850e+01 +2.236155850e+01 -4.397284415e+02 -4.397284415e+02 +1.8706e-02 +2.9112e+00
63 +1.266828728e+01 +1.266828728e+01 -4.494217127e+02 -4.494217127e+02 +2.3158e+00 +2.9826e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.567396385e+02 +2.567396385e+02 +3.343996385e+02 +3.343996385e+02 +3.6984e+00 +1.1787e+00
2 +1.499486506e+01 +1.499486506e+01 +9.265486506e+01 +9.265486506e+01 +2.1331e+00 -1.5447e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.811848019e+02 +2.811848019e+02 +3.968648019e+02 +3.968648019e+02 +3.6984e+00 +1.1787e+00
2 +1.669472046e+01 +1.669472046e+01 +1.323747205e+02 +1.323747205e+02 +2.1331e+00 -1.5447e+00
12 +1.545496334e+01 +1.545496334e+01 +1.311349633e+02 +1.311349633e+02 +2.0526e+00 -3.0628e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.777300410e+02 +1.777300410e+02 +1.740200410e+02 +1.740200410e+02 +3.6984e+00 +1.1787e+00
2 +1.649387235e+01 +1.649387235e+01 +1.278387235e+01 +1.278387235e+01 +2.1331e+00 -1.5447e+00
15 +1.201982480e+01 +1.201982480e+01 +8.309824796e+00 +8.309824796e+00 +9.9079e-01 -1.7322e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.822419703e+00 +1.822419703e+00 +1.340024197e+02 +1.340024197e+02 +3.6984e+00 +1.1787e+00
