% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.265945682e+01 +5.265945682e+01 +9.343945682e+01 +9.343945682e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +2.563124784e+00 +2.563124784e+00 +4.334312478e+01 +4.334312478e+01 -1.5447e+00 +3.2123e+00 +1.0097e+00
55 +2.426198702e+00 +2.426198702e+00 +4.320619870e+01 +4.320619870e+01 +1.8361e+00 +1.1928e+00 -1.5728e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.140394665e+01 +1.140394665e+01 +9.803946648e+00 +9.803946648e+00 +3.6984e+00 +1.1787e+00 +2.1331e+00
13 +8.472316993e+00 +8.472316993e+00 +6.872316993e+00 +6.872316993e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00
17 +3.708117148e+00 +3.708117148e+00 +2.108117148e+00 +2.108117148e+00 +8.7957e-01 -1.5340e+00 -4.7361e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.263041730e+01 +1.263041730e+01 -3.582095827e+02 -3.582095827e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +5.548415743e+00 +5.548415743e+00 -3.652915843e+02 -3.652915843e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
5 +2.039596418e+00 +2.039596418e+00 -3.688004036e+02 -3.688004036e+02 -4.3597e+00 +2.2217e+00 +3.8513e-01
18 +1.900764082e-01 +1.900764082e-01 -3.706499236e+02 -3.706499236e+02 +2.2285e+00 -7.2479e-01 -2.2236e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.895518829e+01 +3.895518829e+01 +6.395188289e+00 +6.395188289e+00 +3.6984e+00 +1.1787e+00 +2.1331e+00
6 +2.181250727e+01 +2.181250727e+01 -1.074749273e+01 -1.074749273e+01 -3.6670e+00 -2.7578e+00 +3.4628e+00
7 +1.049836247e+01 +1.049836247e+01 -2.206163753e+01 -2.206163753e+01 +1.6864e+00 -3.2108e+00 +3.8016e+00
10 +3.184784200e+00 +3.184784200e+00 -2.937521580e+01 -2.937521580e+01 -4.1175e+00 +9.9079e-01 -1.7322e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.073557788e+01 +1.073557788e+01 +5.261355779e+02 +5.261355779e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
13 +8.461113569e+00 +8.461113569e+00 +5.238611136e+02 +5.238611136e+02 +1.7238e+00 +2.4074e+00 +1.8027e+00
15 +6.253264399e+00 +6.253264399e+00 +5.216532644e+02 +5.216532644e+02 -3.6820e+00 +4.5300e-01 -3.5204e+00
63 +2.982336432e+00 +2.982336432e+00 +5.183823364e+02 +5.183823364e+02 -1.4458e+00 -3.9359e+00 -4.0909e+00
71 +2.372177314e+00 +2.372177314e+00 +5.177721773e+02 +5.177721773e+02 -3.4531e+00 +5.3057e-01 -2.0735e+00
