% function evaluation | noise-free fitness - Fopt (-1.069900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.017584240e+01 +8.017584240e+01 -2.681415760e+01 -2.681415760e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
23 +3.657379885e+01 +3.657379885e+01 -7.041620115e+01 -7.041620115e+01 +2.4054e+00 +1.4662e+00 +3.7271e+00 -3.6561e+00 -9.0829e-01
48 +2.352609927e+01 +2.352609927e+01 -8.346390073e+01 -8.346390073e+01 -2.9457e+00 -4.6390e+00 +4.5621e+00 -4.2239e+00 -3.9365e-01
59 +6.608262002e+00 +6.608262002e+00 -1.003817380e+02 -1.003817380e+02 +2.2036e+00 +9.8612e-01 +1.5909e+00 -4.9250e+00 +1.2844e+00
% function evaluation | noise-free fitness - Fopt (1.000300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.106834219e+01 +7.106834219e+01 +1.710983422e+02 +1.710983422e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
4 +5.097918287e+01 +5.097918287e+01 +1.510091829e+02 +1.510091829e+02 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
6 +2.347546523e+01 +2.347546523e+01 +1.235054652e+02 +1.235054652e+02 +3.0911e+00 -1.3802e-01 -4.1175e+00 +9.9079e-01 -1.7322e+00
% function evaluation | noise-free fitness - Fopt (-2.788900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.033586068e+01 +8.033586068e+01 -1.985541393e+02 -1.985541393e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +4.970623431e+01 +4.970623431e+01 -2.291837657e+02 -2.291837657e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
43 +2.311112854e+01 +2.311112854e+01 -2.557788715e+02 -2.557788715e+02 -3.4531e+00 +5.3057e-01 -2.0735e+00 +8.2900e-01 +4.3867e+00
78 +2.017577117e+00 +2.017577117e+00 -2.768724229e+02 -2.768724229e+02 -4.5940e+00 -3.1744e+00 -1.3496e+00 -1.4738e+00 +2.6441e+00
% function evaluation | noise-free fitness - Fopt (5.142200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.088960672e+01 +8.088960672e+01 +5.951096067e+02 +5.951096067e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
4 +6.267286555e+01 +6.267286555e+01 +5.768928655e+02 +5.768928655e+02 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
57 +3.338516809e+01 +3.338516809e+01 +5.476051681e+02 +5.476051681e+02 +3.1527e+00 +7.3683e-01 -3.5271e+00 -4.4282e+00 +1.1100e+00
% function evaluation | noise-free fitness - Fopt (6.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.111192090e+01 +8.111192090e+01 +6.909919209e+02 +6.909919209e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
6 +5.825366069e+01 +5.825366069e+01 +6.681336607e+02 +6.681336607e+02 +3.0911e+00 -1.3802e-01 -4.1175e+00 +9.9079e-01 -1.7322e+00
17 +3.055444114e+01 +3.055444114e+01 +6.404344411e+02 +6.404344411e+02 -4.3207e+00 +2.6995e-01 +3.7421e+00 -2.9507e+00 +8.7332e-01
