% function evaluation | noise-free fitness - Fopt (-1.523000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.162551246e+09 +4.162551246e+09 +4.162551231e+09 +4.162551231e+09
2 +1.313243035e+09 +1.313243035e+09 +1.313243020e+09 +1.313243020e+09
29 +6.578182903e+08 +6.578182903e+08 +6.578182750e+08 +6.578182750e+08
% function evaluation | noise-free fitness - Fopt (-1.614300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.413319644e+09 +2.413319644e+09 +2.413319483e+09 +2.413319483e+09
3 +1.152940750e+09 +1.152940750e+09 +1.152940588e+09 +1.152940588e+09
5 +8.731731872e+08 +8.731731872e+08 +8.731730258e+08 +8.731730258e+08
39 +5.329881786e+08 +5.329881786e+08 +5.329880171e+08 +5.329880171e+08
% function evaluation | noise-free fitness - Fopt (3.280300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.620933858e+09 +8.620933858e+09 +8.620934186e+09 +8.620934186e+09
2 +4.187087989e+09 +4.187087989e+09 +4.187088317e+09 +4.187088317e+09
6 +3.386237798e+09 +3.386237798e+09 +3.386238126e+09 +3.386238126e+09
9 +1.124962471e+09 +1.124962471e+09 +1.124962799e+09 +1.124962799e+09
20 +9.292064701e+08 +9.292064701e+08 +9.292067982e+08 +9.292067982e+08
82 +5.414141668e+08 +5.414141668e+08 +5.414144949e+08 +5.414144949e+08
% function evaluation | noise-free fitness - Fopt (-3.213000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.954781563e+09 +7.954781563e+09 +7.954781531e+09 +7.954781531e+09
2 +5.039649552e+09 +5.039649552e+09 +5.039649520e+09 +5.039649520e+09
3 +3.074691090e+09 +3.074691090e+09 +3.074691058e+09 +3.074691058e+09
8 +1.582679912e+09 +1.582679912e+09 +1.582679880e+09 +1.582679880e+09
40 +8.550468697e+08 +8.550468697e+08 +8.550468376e+08 +8.550468376e+08
% function evaluation | noise-free fitness - Fopt (1.576000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.111823203e+09 +2.111823203e+09 +2.111823218e+09 +2.111823218e+09
11 +1.266028293e+09 +1.266028293e+09 +1.266028309e+09 +1.266028309e+09
15 +4.917185685e+08 +4.917185685e+08 +4.917185842e+08 +4.917185842e+08
