% function evaluation | noise-free fitness - Fopt (3.735000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.169360459e+08 +5.169360459e+08 +5.169360833e+08 +5.169360833e+08 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +3.335008919e+07 +3.335008919e+07 +3.335012654e+07 +3.335012654e+07 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
17 +2.772620405e+06 +2.772620405e+06 +2.772657755e+06 +2.772657755e+06 -4.3207e+00 +2.6995e-01 +3.7421e+00 -2.9507e+00 +8.7332e-01
% function evaluation | noise-free fitness - Fopt (-3.096300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.221370799e+07 +8.221370799e+07 +8.221339836e+07 +8.221339836e+07 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +2.380205094e+07 +2.380205094e+07 +2.380174131e+07 +2.380174131e+07 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
3 +1.242539893e+07 +1.242539893e+07 +1.242508930e+07 +1.242508930e+07 -5.0150e-01 +6.4328e-01 -4.3597e+00 +2.2217e+00 +3.8513e-01
8 +5.123186963e+06 +5.123186963e+06 +5.122877333e+06 +5.122877333e+06 -4.0203e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00 -1.7794e+00
71 +2.399255484e+06 +2.399255484e+06 +2.398945854e+06 +2.398945854e+06 -1.6773e+00 -7.4516e-01 -1.7111e+00 +4.4473e-01 -1.6000e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.437562289e+07 +4.437562289e+07 +4.437462289e+07 +4.437462289e+07 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
3 +1.557983748e+07 +1.557983748e+07 +1.557883748e+07 +1.557883748e+07 -5.0150e-01 +6.4328e-01 -4.3597e+00 +2.2217e+00 +3.8513e-01
88 +5.407416849e+06 +5.407416849e+06 +5.406416849e+06 +5.406416849e+06 +7.8825e-01 +2.8587e+00 -3.5854e+00 +1.6189e+00 +3.2136e+00
% function evaluation | noise-free fitness - Fopt (5.800000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.612227967e+07 +4.612227967e+07 +4.612233767e+07 +4.612233767e+07 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
3 +3.082990736e+07 +3.082990736e+07 +3.082996536e+07 +3.082996536e+07 -5.0150e-01 +6.4328e-01 -4.3597e+00 +2.2217e+00 +3.8513e-01
10 +1.147910817e+06 +1.147910817e+06 +1.147968817e+06 +1.147968817e+06 -3.8737e+00 +3.3869e+00 -3.0534e+00 +8.7957e-01 -1.5340e+00
% function evaluation | noise-free fitness - Fopt (9.438000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.146169608e+08 +1.146169608e+08 +1.146170552e+08 +1.146170552e+08 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +6.414547249e+07 +6.414547249e+07 +6.414556687e+07 +6.414556687e+07 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
3 +2.830019920e+07 +2.830019920e+07 +2.830029358e+07 +2.830029358e+07 -5.0150e-01 +6.4328e-01 -4.3597e+00 +2.2217e+00 +3.8513e-01
7 +2.382653431e+07 +2.382653431e+07 +2.382662869e+07 +2.382662869e+07 -3.7957e+00 +3.2599e+00 +6.0806e-02 -3.8838e+00 -4.7703e+00
10 +2.554306086e+06 +2.554306086e+06 +2.554400466e+06 +2.554400466e+06 -3.8737e+00 +3.3869e+00 -3.0534e+00 +8.7957e-01 -1.5340e+00
27 +1.158595968e+06 +1.158595968e+06 +1.158690348e+06 +1.158690348e+06 -3.2085e+00 +3.8712e+00 -3.8887e+00 +1.7920e+00 -3.7272e+00
