% instance = 1, name = bbob_f006_i02_d05__bbob_f013_i04_d05
% function evaluation | 2 objectives | 5 variables
1	1.091749596520748e+06	5.736297758594056e+03	-4.37720146e+00	5.13680564e+00	-1.41921274e+01	4.21684333e+00	-8.95902918e+00	
2	2.059944626036510e+05	4.583619014127438e+03	-5.99016987e+00	-1.53339820e+01	5.67376870e+00	-3.57585232e+00	-2.40498789e+00	
4	3.381585281407043e+05	4.400911478032988e+03	-2.93257128e+00	3.03516839e+00	2.19029143e+00	-1.17070420e+01	-9.47141313e+00	
6	1.048229915610022e+03	5.213469183052985e+03	-4.69442591e+00	-1.25070627e+01	2.34836437e-01	-1.60397935e+01	4.78237097e-01	
% instance = 2, name = bbob_f006_i03_d05__bbob_f013_i05_d05
% function evaluation | 2 objectives | 5 variables
1	5.997043594665662e+06	6.500594423903623e+03	-4.08010875e+00	-2.13433942e+01	8.00802519e-01	-5.32967079e+00	-2.04068652e+01	
2	4.519117052791329e+04	5.578236398583742e+03	-3.56447028e+00	-4.57882356e+00	1.14640184e+01	4.38522250e+00	1.48722439e+01	
3	3.709219096120896e+06	4.927473824233833e+03	-1.56771306e+01	-1.14279452e+01	-1.03855463e+01	-2.09433186e+01	-7.16038073e+00	
6	2.331521989770116e+06	3.065057360375702e+03	-1.04709554e+01	-9.71731884e+00	-1.29276223e+01	-6.26507682e+00	4.67107094e+00	
8	1.692678038436906e+06	3.046716116077090e+03	3.93791823e+00	-1.06639241e+01	-5.98905462e+00	-1.31473724e+01	3.08886724e+00	
% instance = 3, name = bbob_f006_i07_d05__bbob_f013_i08_d05
% function evaluation | 2 objectives | 5 variables
1	6.136487375282083e+06	3.976071051459659e+03	-2.35754971e+01	-3.38404463e+00	2.11794239e+00	1.82093111e+00	-2.07826265e+01	
2	2.445913618419196e+05	9.818725995776217e+02	7.28771973e-01	6.87385142e+00	-3.38797107e+00	-6.46141798e+00	1.05669076e+01	
5	1.070687276137855e+06	2.004894188246840e+02	-3.24686013e+00	5.36148934e-02	4.42810582e+00	2.64723403e+00	-2.49763711e+00	
10	2.122752399737502e+04	3.776432432501646e+03	-1.38812369e+00	-6.85256350e+00	-1.24333179e+01	-9.64396563e+00	-1.53491526e+00	
% instance = 4, name = bbob_f006_i09_d05__bbob_f013_i10_d05
% function evaluation | 2 objectives | 5 variables
1	2.102804888172307e+07	8.527603264604053e+03	1.75104240e+00	-2.52412372e+01	2.22816124e+01	-2.19438020e+01	-2.26024666e+01	
2	1.650721214056101e+06	4.197783969296045e+03	1.37413783e+01	1.07857552e+01	-2.86425059e+00	2.48244453e+00	-1.03583018e+01	
3	6.823041206845797e+05	3.418846464575612e+03	8.67046619e+00	-3.95767153e+00	7.18325573e+00	3.15263162e+00	7.15122702e-02	
6	1.001815071644185e+06	3.291872015281631e+03	-5.81634784e+00	-8.33201355e+00	3.15088379e+00	6.85643100e+00	7.02723697e-01	
9	6.505385192342506e+05	2.809203731016002e+03	2.25066497e+00	1.75944868e+01	-1.21943125e+01	-4.43943136e+00	-7.54582017e+00	
% instance = 5, name = bbob_f006_i11_d05__bbob_f013_i12_d05
% function evaluation | 2 objectives | 5 variables
1	2.381766912959040e+06	6.274160064002152e+03	-1.34028723e+01	3.57658023e+00	9.16209012e-01	-4.63174673e+00	-1.22539607e+01	
2	2.825407407953086e+06	5.244570025695677e+03	2.06797600e+00	-8.14696446e+00	-5.09040298e+00	-7.52936135e+00	-1.27890593e+01	
3	1.531078826086344e+06	9.307160496533406e+03	-1.45502504e+01	4.98077412e+00	2.39031339e+00	-2.21505899e+01	-1.90127224e+00	
4	2.520568707988151e+05	5.788227172983431e+03	-3.78581863e+00	-1.50029020e+01	-2.90226179e+01	1.45066453e+01	5.13489032e+00	
5	3.149154835892595e+03	6.156127835227876e+03	-1.25151029e+01	-3.14328053e+00	-2.69048611e+01	-1.15812234e+01	1.75872006e+01	
6	2.070840617027172e+03	6.269237461563783e+03	-2.60565298e+01	2.14504730e+00	-1.06729267e+01	-1.50392114e+00	1.77931702e+01	
7	4.508423238945330e+06	4.278685666705741e+03	1.10992232e+01	-1.56686115e+01	-3.38169634e+00	-1.07585403e+00	-8.81745042e+00	
9	1.684025796165545e+06	4.436416238851826e+03	-1.07302708e+01	2.06252578e+01	1.78564745e+00	9.47813671e+00	3.01463615e+00	
10	1.065358368455420e+06	3.151844809977469e+03	4.11143810e-01	-1.42981509e+01	-1.58882918e+01	3.62496532e+00	-8.62558163e-01	
% instance = 6, name = bbob_f006_i13_d05__bbob_f013_i14_d05
% function evaluation | 2 objectives | 5 variables
1	6.676719763590798e+05	6.528455775695098e+03	-1.47279913e-01	-4.07855994e-01	-5.58531084e+00	1.74850223e+01	-1.15209292e+01	
2	3.330147289188246e+06	4.696444194086153e+03	-6.16388693e+00	-1.30943386e+01	-8.29949293e+00	-1.30727962e+00	-1.72084785e+01	
3	1.356769034816439e+04	2.030999648977876e+03	-5.72792097e+00	-1.34315114e-01	2.52434072e+00	6.94670306e+00	1.17904098e+01	
7	3.308991455019815e+03	4.379807653501385e+03	1.70216794e+01	-1.43261992e+01	-1.27773680e+01	-1.12786316e+00	1.35333943e+01	
% instance = 7, name = bbob_f006_i15_d05__bbob_f013_i16_d05
% function evaluation | 2 objectives | 5 variables
1	1.104437762479591e+06	3.064411572141635e+03	-1.47296197e+01	-6.88797816e+00	3.29109824e+00	-3.07605799e+00	6.93763568e+00	
2	1.003244403552224e+05	1.621716099174842e+03	-6.75862473e+00	6.03903795e-01	-2.49158628e-01	6.87663389e-01	3.03873041e+00	
10	3.327050370297179e+04	1.519761131996766e+03	-2.79690722e+00	-2.90326491e+00	-4.90537061e-01	-3.39589164e+00	3.58177035e+00	
% instance = 8, name = bbob_f006_i17_d05__bbob_f013_i18_d05
% function evaluation | 2 objectives | 5 variables
1	4.235292103476782e+06	5.781410091367437e+03	5.43630028e+00	-2.36952312e+01	5.43327257e+00	-1.43668236e+01	-2.18991985e+01	
2	1.083196634192638e+06	2.515496865253998e+03	1.98722949e+00	4.30950672e+00	-1.15823335e+01	7.12213623e-01	-1.62719930e+01	
4	9.753298942128395e+05	6.272492876540613e+03	-5.86103123e+00	-4.69395768e+00	-9.65130837e+00	1.70240511e+01	-1.78067713e-01	
8	1.196230406169985e+05	4.114239423488655e+03	-8.66259964e+00	1.42368898e+01	-1.47850212e+01	8.51776963e+00	-3.42179302e+00	
9	4.143650945296281e+05	1.877783884954880e+03	6.56028458e+00	1.48718487e+00	1.99941620e-01	1.59303437e+00	-9.70936077e+00	
% instance = 9, name = bbob_f006_i19_d05__bbob_f013_i21_d05
% function evaluation | 2 objectives | 5 variables
1	1.157616057217394e+06	9.038284113410997e+03	-7.94493753e+00	-1.44215367e+01	-1.78300788e+01	4.66374574e+00	7.30967341e+00	
2	6.335177141051510e+06	6.081493184972607e+03	1.08162193e+01	-1.56819721e+01	-9.94113582e+00	1.21226899e+00	-1.89063960e+01	
3	1.555286247619138e+06	2.626967910855452e+03	-6.16019747e+00	-3.98605986e+00	4.76203174e+00	-7.47133547e+00	-1.37147681e+01	
5	8.187182737928148e+05	4.027325834741553e+03	-3.45157214e+00	-1.51807915e+01	7.79152143e+00	-6.06177772e+00	1.21409266e+00	
6	1.078153254942283e+06	2.728060894337033e+03	9.55505021e+00	-6.09300565e+00	5.23655526e+00	-5.48715290e+00	-1.94572629e+00	
7	9.523820984531246e+05	3.099720452340490e+03	-1.41599983e+01	-6.16923560e+00	7.17794394e+00	-1.21084574e+01	1.41717628e+01	
9	4.358935791826228e+02	1.981177192318662e+03	4.44235366e-01	2.88530150e+00	-5.90027877e+00	-3.89152387e+00	-1.02118746e+00	
% instance = 10, name = bbob_f006_i21_d05__bbob_f013_i22_d05
% function evaluation | 2 objectives | 5 variables
1	1.840105436261095e+06	3.042124958378743e+03	8.09280083e-01	-3.39874226e+00	-7.39504625e+00	-1.29911070e+01	8.30139830e+00	
2	1.338446395475400e+06	7.712151650116206e+03	-2.18497158e+01	-1.62994276e+01	2.25024497e+00	-7.57002737e+00	-1.29561954e+01	
4	1.217972114187863e+06	2.077928253301318e+03	-1.61582364e+00	-2.87961548e+00	-4.16816174e+00	-1.05784932e+01	8.39885343e+00	
7	5.746015270362945e+05	4.880040721371696e+03	-1.22568555e+01	-1.10429735e+01	1.42368523e+00	-1.07217204e+01	-6.88646392e+00	
8	5.437142058296199e+05	6.002925854944174e+03	5.97249800e-02	-1.11035005e+01	1.25450924e+01	-1.26762941e+01	-2.33073850e+01	
