% instance = 1, name = bbob_f002_i02_d10__bbob_f014_i04_d10
% function evaluation | 2 objectives 
1	1.357352781072411e+08	2.175369866937519e+03	
3	8.608451969163620e+07	4.158883586664171e+03	
4	8.440565561642276e+07	4.743502263310431e+02	
5	5.313868147363406e+06	1.817949685214341e+03	
15	5.128133835448600e+07	6.604392500563816e+02	
20	2.503997347652859e+07	4.014744159437824e+02	
% instance = 2, name = bbob_f002_i03_d10__bbob_f014_i05_d10
% function evaluation | 2 objectives 
1	4.273157091472526e+08	1.400044426042353e+03	
2	7.449528175636248e+07	8.804589051807129e+02	
4	9.312186593845317e+06	3.043815191901029e+02	
% instance = 3, name = bbob_f002_i07_d10__bbob_f014_i08_d10
% function evaluation | 2 objectives 
1	2.743458068924075e+08	1.833229067549526e+03	
2	1.171383523760248e+08	1.302972112612631e+03	
3	6.949630463008237e+07	8.921502594924557e+02	
4	3.017712381657786e+08	8.394781331866941e+02	
7	3.253703180035094e+08	8.034352168278401e+02	
8	1.179188981303945e+07	8.945572847227202e+02	
10	1.759603927080911e+08	6.799568692504288e+02	
% instance = 4, name = bbob_f002_i09_d10__bbob_f014_i10_d10
% function evaluation | 2 objectives 
1	4.595149439271802e+07	3.091908213306245e+03	
2	2.547561810271948e+07	1.514269615971809e+03	
10	1.497892124757731e+07	2.821039143505016e+03	
11	8.239293450055171e+06	7.185286217340316e+03	
15	5.258706506627381e+06	8.923379140909750e+02	
% instance = 5, name = bbob_f002_i11_d10__bbob_f014_i12_d10
% function evaluation | 2 objectives 
1	9.849187099674854e+07	4.234302665111488e+03	
2	2.288526109471169e+08	1.772018328253761e+03	
4	4.359532920170347e+07	2.817992855422615e+03	
5	9.184266026390064e+07	8.954344518573763e+02	
7	2.799453229170724e+08	8.340954143504838e+02	
8	1.693700810655073e+07	4.832447872931809e+02	
9	7.291306619802874e+07	3.704119644931990e+02	
12	1.308623717907813e+07	4.371503708473670e+02	
16	1.085515959008235e+07	1.634829888165146e+03	
19	6.073336755199513e+06	1.184059252543092e+03	
% instance = 6, name = bbob_f002_i13_d10__bbob_f014_i14_d10
% function evaluation | 2 objectives 
1	4.231763024676412e+08	-6.488469633559983e+01	
2	1.271109706085358e+07	1.940537162338242e+03	
4	2.319909931610025e+07	9.291539634527912e+02	
9	3.760679643622953e+07	8.474385797930249e+02	
17	3.414102586362318e+06	2.071301151422699e+03	
% instance = 7, name = bbob_f002_i15_d10__bbob_f014_i16_d10
% function evaluation | 2 objectives 
1	2.503844509479821e+08	4.967905886579125e+02	
3	1.978016386156195e+08	4.304184184419690e+03	
4	7.960483454686177e+07	1.329463033533945e+03	
5	2.706082760783691e+07	3.010490886339846e+03	
8	2.902950164962392e+07	1.495849690075847e+03	
11	1.378483948353553e+08	4.933653447490877e+02	
12	1.516600164256705e+07	1.647396805557408e+03	
16	7.189986822279045e+07	4.991471938794921e+02	
% instance = 8, name = bbob_f002_i17_d10__bbob_f014_i18_d10
% function evaluation | 2 objectives 
1	1.563499291150998e+08	1.932057714605335e+03	
2	1.906426706522840e+07	1.903380150868086e+03	
5	3.015883207462971e+07	1.627678381079189e+03	
6	2.610758577543985e+07	1.221461345785054e+03	
9	7.865180922509550e+07	1.037661632603250e+03	
14	5.801635069096857e+06	3.395731685939807e+03	
15	1.312152227151178e+07	8.020891299637326e+02	
% instance = 9, name = bbob_f002_i19_d10__bbob_f014_i21_d10
% function evaluation | 2 objectives 
1	1.361292030961106e+08	2.768918442836593e+03	
2	4.542513903803060e+08	1.198938788416242e+03	
3	2.916538881244829e+07	1.452843098683043e+03	
4	2.356406901214996e+07	9.272232428904979e+03	
5	2.875551160669506e+07	1.291069840104390e+03	
7	1.193296794247254e+08	3.798402791747985e+02	
20	1.203755062381767e+07	4.556881332819265e+03	
% instance = 10, name = bbob_f002_i21_d10__bbob_f014_i22_d10
% function evaluation | 2 objectives 
1	3.669304180034242e+08	1.003767131223964e+03	
2	2.738651390423056e+08	3.397653482436232e+03	
3	2.722895797312289e+08	5.138124426918297e+02	
4	1.759277933899502e+08	1.167316137282761e+03	
8	1.131428966828655e+08	1.366254145760088e+03	
9	5.946460569853579e+06	4.520434873933638e+03	
11	9.411421824270864e+07	2.863962046878767e+03	
12	6.762005655529763e+07	4.270061112566861e+03	
14	5.918656978323282e+07	1.162742288931686e+03	
16	1.328084781445980e+08	8.194697644236771e+02	
17	3.577501653854298e+07	2.828592752794436e+03	
18	9.319993810039262e+07	4.704538180361219e+02	
20	8.517681267128238e+07	3.425710485641883e+02	
