% instance = 1, name = bbob_f006_i02_d02__bbob_f006_i04_d02
% function evaluation | 2 objectives | 2 variables
1	1.092392246275902e+06	2.897314871104577e+02	-6.93905381e+00	-2.68793608e+00	
2	1.585660752211954e+05	5.260213454079453e+02	9.30875513e+00	-9.03280539e+00	
4	1.226608367158919e+05	3.155504962147256e+05	-2.62157182e+00	5.30921619e+00	
% instance = 2, name = bbob_f006_i03_d02__bbob_f006_i05_d02
% function evaluation | 2 objectives | 2 variables
1	3.223469016110874e+05	1.257941834445167e+03	-2.97418348e+00	-1.93343911e+01	
2	2.713916851534245e+03	4.373904153401495e+04	4.55403705e+00	-1.57265914e+01	
3	-8.685984599612908e+02	1.122662314877156e+06	6.91046328e+00	2.47244693e+00	
% instance = 3, name = bbob_f006_i07_d02__bbob_f006_i08_d02
% function evaluation | 2 objectives | 2 variables
1	4.831534674218216e+01	1.377344393223909e+06	-7.19421862e+00	-1.64602670e+01	
2	1.416394842762990e+04	4.286011804902823e+05	-5.37705440e+00	-7.00574065e+00	
3	5.812328616129808e+05	3.104559160247142e+02	5.63103132e+00	5.14516043e+00	
4	6.201327735599734e+04	9.654030284580683e+04	7.07698618e+00	-2.29342862e+01	
% instance = 4, name = bbob_f006_i09_d02__bbob_f006_i10_d02
% function evaluation | 2 objectives | 2 variables
1	2.190808221972196e+06	5.955332817463448e+05	-3.35572271e-01	-7.51836629e+00	
3	4.846372756644296e+05	4.443798595997333e+04	-8.76266950e+00	2.16927635e-01	
% instance = 5, name = bbob_f006_i11_d02__bbob_f006_i12_d02
% function evaluation | 2 objectives | 2 variables
1	5.761379104643760e+05	2.017901270040712e+03	-1.20147887e+01	-1.43555496e+01	
2	1.226230525298880e+02	1.890317498634977e+02	-3.47328206e+00	5.08286395e-01	
% instance = 6, name = bbob_f006_i13_d02__bbob_f006_i14_d02
% function evaluation | 2 objectives | 2 variables
1	1.161616199874422e+03	1.403504906443989e+03	-9.24533436e+00	1.32002411e+01	
% instance = 7, name = bbob_f006_i15_d02__bbob_f006_i16_d02
% function evaluation | 2 objectives | 2 variables
1	5.872429872577155e+05	1.547427606821921e+06	-4.85098542e+00	-6.10985859e+00	
3	4.894655035057320e+05	5.425424505659467e+06	-3.18800679e+00	-1.74284970e+01	
4	1.989835323391593e+06	8.645520020900173e+05	-1.00608278e+01	-1.53472377e-01	
% instance = 8, name = bbob_f006_i17_d02__bbob_f006_i18_d02
% function evaluation | 2 objectives | 2 variables
1	1.261615092325782e+04	1.295720949353254e+06	4.08788311e+00	-1.20126882e+01	
2	3.846747397170853e+02	1.788815739549388e+06	-7.52801982e+00	-8.49921100e+00	
% instance = 9, name = bbob_f006_i19_d02__bbob_f006_i21_d02
% function evaluation | 2 objectives | 2 variables
1	6.116464725999378e+04	1.614634517547924e+05	1.12989401e+00	-2.57636847e+00	
4	1.718116772862106e+05	-1.895765633322823e+02	-4.01172370e+00	-4.07047019e-01	
% instance = 10, name = bbob_f006_i21_d02__bbob_f006_i22_d02
% function evaluation | 2 objectives | 2 variables
1	6.291394404402723e+04	6.498138386742334e+05	-2.83681367e+00	-5.75600906e+00	
2	6.036680945838117e+06	5.645940789703082e+05	-1.07419090e+01	2.08126675e+01	
