% instance = 1, name = bbob_f017_i02_d05__bbob_f020_i04_d05
% function evaluation | 2 objectives | 5 variables
1	1.925631136170681e+03	4.592103332144033e+05	-1.23581387e+01	-9.74075653e-01	-1.06598417e+01	-8.17748997e+00	-7.64032531e+00	
3	2.347997350210924e+03	3.862943325925031e+05	-1.36751666e+00	-7.83578828e+00	-6.40320116e-01	-1.53041522e+01	-1.46741708e-01	
4	6.867606657867204e+02	1.693181743307704e+05	-1.25033691e+01	-6.04018712e+00	1.94462274e+00	5.19222079e+00	-8.71964961e-01	
5	3.098637867306533e+03	1.154705583103681e+05	-9.76585739e+00	-9.89800258e-01	1.85328438e+00	-8.28711304e+00	3.81493327e+00	
% instance = 2, name = bbob_f017_i03_d05__bbob_f020_i05_d05
% function evaluation | 2 objectives | 5 variables
1	2.035023011684947e+05	1.970788009416232e+06	-1.44556398e+01	4.97859594e-01	1.00272454e+01	-2.33183295e+01	-5.59857186e-02	
2	1.132622364959281e+05	1.686314460429149e+06	-4.60160600e+00	1.69682383e+01	-1.89905070e+00	-2.51410541e+01	-1.11890086e+01	
3	2.406568128419629e+03	4.477984254868443e+05	-4.86977093e+00	1.65252147e+00	-4.40559722e+00	-1.41920668e+01	-2.86583032e+00	
4	1.720060840316678e+03	1.121070273137422e+06	-1.00668628e+01	-1.11569248e+00	-7.90265014e+00	-1.26565829e+00	1.48030100e+01	
6	1.467236682625526e+03	3.579133417982400e+05	-2.69832675e+00	-3.51511737e+00	-6.21719465e+00	-1.30546300e+01	-3.95857122e+00	
% instance = 3, name = bbob_f017_i07_d05__bbob_f020_i08_d05
% function evaluation | 2 objectives | 5 variables
1	1.478937743305756e+03	2.350238727535467e+05	1.41960796e+01	1.41978568e+00	2.90162118e+00	4.83705609e+00	2.04950563e+00	
3	9.566354375369546e+02	1.184279105445648e+06	-6.40448937e+00	-7.25403643e+00	-6.26005963e+00	9.57751836e+00	1.19878752e+01	
4	1.161326046037447e+03	3.482804139658834e+05	-4.46146691e+00	-8.59621606e+00	-1.42918946e+01	5.49959594e+00	2.00714763e+00	
9	4.560956354659972e+02	9.952453822713716e+04	-6.90799364e+00	-9.48639468e+00	-1.99507403e+00	3.38694121e+00	-6.89926459e+00	
% instance = 4, name = bbob_f017_i09_d05__bbob_f020_i10_d05
% function evaluation | 2 objectives | 5 variables
1	1.595203785999347e+05	6.883665252239620e+05	-2.21936600e+01	-2.00927108e+01	-1.39436587e+01	1.94575145e-01	-2.23954357e+00	
2	1.029910755075068e+04	8.903049774629215e+05	-1.56930601e+01	-8.58213211e+00	-3.74152090e+00	-1.88828266e+01	-7.78701004e+00	
3	2.701296542100192e+03	7.124580753255000e+05	5.83246472e-01	4.13725575e+00	-8.75875387e+00	-1.66839724e+01	-7.14736337e+00	
4	3.269821630998294e+04	2.179191178265266e+05	-1.56585772e+01	-3.86359937e+00	-9.83431880e+00	7.18388370e+00	5.35147019e+00	
5	1.892188151484042e+04	2.078602217765170e+05	-1.53243898e+01	4.16236811e-02	-1.45540986e+00	7.44518070e+00	3.84636425e+00	
6	3.454638841956105e+02	3.594986121887142e+05	-6.55960582e+00	1.91991675e+00	1.72518683e-01	1.63474154e+00	-7.64035072e+00	
8	1.140248645028308e+04	2.756377700518632e+05	-1.24180372e+01	-1.35077276e+01	1.84109587e+00	-6.52250344e+00	5.18437211e-01	
% instance = 5, name = bbob_f017_i11_d05__bbob_f020_i12_d05
% function evaluation | 2 objectives | 5 variables
1	2.216750255167190e+03	5.662525290441144e+05	-1.26002282e+01	-9.67439471e+00	-1.37911113e+00	-1.37937583e+01	5.75656823e-01	
2	3.124367217846407e+03	3.698958862015425e+05	-1.42163470e+01	-1.38384884e+01	1.20326280e+00	-1.00972660e+01	5.00500388e+00	
3	3.533482192143561e+03	2.426547905995835e+05	-9.41237644e+00	-1.68852165e+01	-6.30299735e+00	-1.23296429e+00	-2.15963939e+00	
4	8.576753813466671e+02	1.036644663488306e+06	1.95102985e+00	-2.76516259e+00	2.30616323e+00	-6.46572644e+00	-1.21976527e+01	
9	5.091372944163520e+02	1.297494827728148e+05	-4.91225278e+00	-4.92497750e+00	1.02239705e+01	3.98735872e+00	-2.26117127e+00	
% instance = 6, name = bbob_f017_i13_d05__bbob_f020_i14_d05
% function evaluation | 2 objectives | 5 variables
1	9.628983943265470e+02	4.210590765450562e+05	2.38327371e+00	-1.82895392e+00	5.55556684e-01	-5.40186928e+00	1.33189187e+01	
7	8.699572913597927e+02	2.438464620818181e+05	-1.93641301e+00	-4.99710733e-01	9.35888030e+00	2.27688394e+00	-6.19248092e+00	
% instance = 7, name = bbob_f017_i15_d05__bbob_f020_i16_d05
% function evaluation | 2 objectives | 5 variables
1	2.675880075241301e+03	3.881757659471552e+05	-6.52388226e+00	-1.88804294e+01	-1.28136365e+01	-1.12870598e+00	-4.91829480e+00	
3	1.615113931807152e+03	1.152528133854757e+06	-1.14376856e+01	4.32061097e+00	-1.32260870e+01	-2.44384259e+00	-1.38080009e+01	
5	4.538885980323412e+03	3.391025186094993e+05	-1.42228163e+01	-1.92745405e+01	-1.58599989e+01	-6.19754074e+00	2.97861562e+00	
9	1.399193234824470e+03	4.957575819980880e+05	5.45446545e+00	-1.55237061e+01	4.77882930e+00	-5.65599589e+00	9.62207978e+00	
% instance = 8, name = bbob_f017_i17_d05__bbob_f020_i18_d05
% function evaluation | 2 objectives | 5 variables
1	3.285160850043861e+03	1.988593877558332e+06	-6.87889603e+00	2.39921006e-01	-7.79873010e+00	-2.48855960e+00	2.14910902e+01	
2	1.185203977773934e+03	5.545399385837677e+05	3.40189992e+00	-9.28403870e+00	-1.37144293e+01	-3.91337582e+00	7.72514678e+00	
3	4.528708747969309e+02	2.322067453070839e+05	2.76979924e+00	-3.88852769e+00	-1.04763732e+01	-2.42434980e+00	5.03073818e+00	
4	3.678273939052463e+02	2.034118222142996e+05	-9.67821853e+00	-5.91682761e+00	2.43422845e+00	6.07841254e+00	1.14339655e+00	
% instance = 9, name = bbob_f017_i19_d05__bbob_f020_i21_d05
% function evaluation | 2 objectives | 5 variables
1	3.166675315745495e+03	5.926183842160245e+05	-2.04865915e+01	8.15846387e+00	6.54296680e+00	8.91911630e+00	9.68672467e-01	
2	2.127440591739519e+03	5.216138575907403e+05	-1.04797359e+01	-1.30935933e+01	-1.19037413e+01	-1.20815196e+01	-3.25837434e+00	
3	5.587730930706251e+02	2.177710794836790e+05	-9.52817979e+00	-4.80750168e+00	-3.26661824e+00	-7.65773073e+00	-6.40380074e+00	
8	3.646864035003803e+02	1.709821889304033e+05	5.58830299e+00	-6.58538379e+00	-9.24715985e-01	-7.45139349e+00	-5.26189304e+00	
% instance = 10, name = bbob_f017_i21_d05__bbob_f020_i22_d05
% function evaluation | 2 objectives | 5 variables
1	3.040925929147590e+03	1.003565722154534e+06	-1.68996887e+00	4.55836987e+00	-7.04139158e+00	-1.77871838e+01	-2.59621564e+00	
2	2.970124987448684e+03	3.748735350474502e+05	-2.10831905e+01	2.53154000e+00	1.73860643e+00	-6.48985319e+00	-1.01176860e+01	
3	3.257164774678683e+02	1.282112487374129e+05	-1.07673889e+00	-2.24492964e-01	-6.31527794e-01	5.94593637e-01	-8.24960678e+00	
