% instance = 1, name = bbob_f017_i02_d02__bbob_f020_i04_d02
% function evaluation | 2 objectives | 2 variables
1	4.740763799603498e+03	9.759606298297622e+05	-2.56668759e+01	-1.01367522e+01	
2	1.915174284708143e+03	5.543098714356048e+05	1.34738501e+01	6.70712367e+00	
3	7.496080646701527e+01	1.732526745487123e+05	-2.13469826e+00	5.94310949e+00	
% instance = 2, name = bbob_f017_i03_d02__bbob_f020_i05_d02
% function evaluation | 2 objectives | 2 variables
1	1.174010716934651e+03	6.262084576538854e+05	8.16238584e+00	-1.30986907e+01	
2	5.009260789508184e+02	4.934039678539747e+05	-8.76454775e+00	7.56274747e+00	
% instance = 3, name = bbob_f017_i07_d02__bbob_f020_i08_d02
% function evaluation | 2 objectives | 2 variables
1	1.379988840398244e+02	3.548898634490588e+03	-9.21165149e-01	-4.63223315e-01	
2	1.321006364786214e+02	3.801748562908549e+03	5.16667662e+00	6.08704844e-01	
% instance = 4, name = bbob_f017_i09_d02__bbob_f020_i10_d02
% function evaluation | 2 objectives | 2 variables
1	2.344873722457559e+03	2.025817613010742e+06	-1.28738568e+01	-1.78704309e+01	
2	1.563687616610190e+03	1.475456149635435e+06	-4.17310015e+00	-1.69807164e+01	
3	3.551791907606778e+01	9.352755350776180e+04	-6.88555071e-01	-3.48868043e+00	
4	4.084128567383823e+02	7.771887784293499e+04	-1.09281704e+01	3.96335931e-01	
% instance = 5, name = bbob_f017_i11_d02__bbob_f020_i12_d02
% function evaluation | 2 objectives | 2 variables
1	5.160668795897640e+02	4.684308563608040e+05	-7.98852077e+00	7.51000365e+00	
2	1.922773233403123e+03	2.003624735825698e+05	-1.51665789e+01	-1.23840486e+01	
% instance = 6, name = bbob_f017_i13_d02__bbob_f020_i14_d02
% function evaluation | 2 objectives | 2 variables
1	1.311377630423515e+03	1.149009568894279e+06	1.54362868e+00	-1.53877114e+01	
2	2.427982165412226e+02	1.059377878404711e+05	-4.68141073e-01	-4.08772712e+00	
3	3.696247849814740e+02	8.564896437976709e+04	-8.62009971e+00	-5.18187026e+00	
% instance = 7, name = bbob_f017_i15_d02__bbob_f020_i16_d02
% function evaluation | 2 objectives | 2 variables
1	-1.009552629301965e+02	5.313149476341951e+04	4.26551763e+00	-5.29755252e+00	
% instance = 8, name = bbob_f017_i17_d02__bbob_f020_i18_d02
% function evaluation | 2 objectives | 2 variables
1	1.507100286167112e+02	2.690561442022416e+04	3.58535900e+00	-4.43024539e+00	
% instance = 9, name = bbob_f017_i19_d02__bbob_f020_i21_d02
% function evaluation | 2 objectives | 2 variables
1	1.060745892832177e+03	1.072772897976724e+06	3.16346613e+00	-1.44101069e+01	
2	1.197938724469458e+04	5.798120649406008e+04	-1.30806270e+01	1.30676547e+00	
4	1.768443199422504e+03	9.021612250036297e+05	-6.31591466e+00	1.61465826e+01	
% instance = 10, name = bbob_f017_i21_d02__bbob_f020_i22_d02
% function evaluation | 2 objectives | 2 variables
1	1.409603629162304e+04	1.959666282318159e+06	-1.31715380e+01	-1.74069818e+01	
2	2.744290867592898e+03	1.287498943087323e+06	-1.89639381e+01	-1.12527556e+01	
4	2.333676341408466e+03	6.021275007054947e+05	3.43978575e+00	-1.19499308e+01	
