% instance = 1, name = bbob_f002_i02_d40__bbob_f013_i04_d40
% function evaluation | 2 objectives 
1	3.914248443383665e+08	1.707030477623199e+04	
2	2.427927007499507e+08	1.628741158789164e+04	
3	5.077256137027152e+08	1.195382325523461e+04	
4	3.353348204228884e+08	1.258028763016047e+04	
6	3.029180514286560e+08	1.231448084894390e+04	
9	1.699841498243261e+08	1.617143333183892e+04	
10	1.588358362558941e+08	1.436044243813647e+04	
12	2.132190967872404e+08	1.422554412203326e+04	
19	1.053490274711555e+08	1.558911661653064e+04	
23	1.970446649270322e+08	1.267665854357148e+04	
30	1.793075458246618e+08	1.367770226309297e+04	
34	1.557856254962793e+08	1.444588011344414e+04	
35	2.252589517506233e+08	1.179797099440675e+04	
36	1.055117364454823e+08	1.192809569312612e+04	
68	1.726800942162752e+08	1.174780246545268e+04	
71	1.956429598524909e+08	1.155039540052710e+04	
% instance = 2, name = bbob_f002_i03_d40__bbob_f013_i05_d40
% function evaluation | 2 objectives 
1	5.292817741958734e+08	1.689003266153264e+04	
3	3.020442629723158e+08	1.275128669665389e+04	
4	2.817875962528658e+08	1.543027636313227e+04	
14	1.828385097628096e+08	1.398989456337272e+04	
22	1.337936412218290e+08	1.308023751074796e+04	
29	4.562785364819498e+08	1.267190107968053e+04	
31	2.089807903024831e+08	1.215071194058200e+04	
38	3.543698307191836e+08	1.203533302259476e+04	
41	9.792546107641536e+08	1.186944483241543e+04	
52	9.964194106575486e+07	1.448643468723760e+04	
78	4.195137425525569e+08	1.190854471677279e+04	
% instance = 3, name = bbob_f002_i07_d40__bbob_f013_i08_d40
% function evaluation | 2 objectives 
1	3.672385917456701e+08	1.471365210672230e+04	
3	1.545788349697447e+08	1.350875217323497e+04	
5	2.185022860633198e+08	1.328052174157908e+04	
6	5.628028039086881e+08	1.293903162798117e+04	
7	3.685485165747950e+08	1.194487977550354e+04	
10	9.367675681368183e+07	1.224441125358216e+04	
16	2.222792444873672e+08	1.173896443115626e+04	
20	1.343660720638427e+08	1.082880880210657e+04	
36	8.056605658692771e+07	1.240875830905728e+04	
39	8.734863664602941e+07	1.183930857259943e+04	
43	3.581228017584667e+08	1.013765509122477e+04	
% instance = 4, name = bbob_f002_i09_d40__bbob_f013_i10_d40
% function evaluation | 2 objectives 
1	5.593041664180539e+08	1.568579782053266e+04	
2	2.896213638399413e+08	1.217094368936885e+04	
3	2.389389136504180e+08	1.252768462530325e+04	
4	2.268501950358709e+08	1.237865338756133e+04	
7	3.614002331000106e+08	1.062019868625936e+04	
8	1.869278925524174e+08	1.129816524045767e+04	
18	7.734234635530816e+07	1.283300435950204e+04	
% instance = 5, name = bbob_f002_i11_d40__bbob_f013_i12_d40
% function evaluation | 2 objectives 
1	2.987538608147212e+08	1.545399635291158e+04	
2	2.866718257008157e+08	1.400804223828655e+04	
5	7.553572561102766e+08	1.305061924432254e+04	
7	2.744119805921586e+08	1.443112942980425e+04	
8	2.042027458702196e+08	1.437723313087656e+04	
9	4.437325559010811e+08	1.292722350657147e+04	
10	5.514043562424802e+08	1.218509680423097e+04	
15	4.108337725943454e+08	1.301877283337960e+04	
16	2.945415549578880e+08	1.229836059647878e+04	
17	2.114905091136203e+08	1.300375589086592e+04	
22	8.340601485952005e+07	1.483884113511959e+04	
24	1.370531327520245e+08	8.522594093320686e+03	
49	2.365057429729707e+07	1.147196732351581e+04	
% instance = 6, name = bbob_f002_i13_d40__bbob_f013_i14_d40
% function evaluation | 2 objectives 
1	4.396062458997105e+08	1.444552929456631e+04	
3	2.369329619561455e+08	1.892401181334903e+04	
4	6.662817940912814e+08	1.198258289985640e+04	
5	2.375791357328729e+08	1.155102318421931e+04	
13	9.347359280937418e+08	1.061498050507666e+04	
19	2.494404426967456e+08	1.017838573700835e+04	
28	1.575277558108566e+08	1.002270190040032e+04	
54	4.491630519609522e+08	8.962809224553503e+03	
55	9.696735758694418e+07	1.446683759301296e+04	
% instance = 7, name = bbob_f002_i15_d40__bbob_f013_i16_d40
% function evaluation | 2 objectives 
1	3.151581424679223e+08	1.585451644695163e+04	
2	3.470709351352878e+08	1.458276608767543e+04	
6	2.388406712744745e+08	1.313810981505816e+04	
7	4.514922540021515e+08	1.221756427866003e+04	
10	1.909244348622642e+08	1.847503970103998e+04	
16	3.905456772655234e+08	1.276221025004672e+04	
17	1.675667731255981e+08	1.514156619915982e+04	
18	2.120966678146072e+08	1.087413091484354e+04	
21	1.406039757549160e+08	1.787710050599245e+04	
