% instance = 1, name = bbob_f008_i02_d03__bbob_f017_i04_d03
% function evaluation | 2 objectives | 3 variables
1	3.514016607270165e+05	4.007208581319472e+02	4.07021253e+00	3.58466465e+00	9.34653699e+00	
3	5.213668609183409e+05	3.313423551303320e+02	6.93297535e-01	8.44267415e+00	-2.35382725e+00	
% instance = 2, name = bbob_f008_i03_d03__bbob_f017_i05_d03
% function evaluation | 2 objectives | 3 variables
1	1.481245534012392e+07	8.042887484670910e+03	3.32377951e+00	1.67224899e+01	-2.72597894e+01	
2	3.741433957852357e+06	1.147711635059988e+03	-8.42207092e-01	-1.61291995e+01	4.07985378e+00	
4	3.359506359971641e+05	1.097240786410242e+02	-1.68431774e+00	4.77101912e+00	-8.22243479e+00	
% instance = 3, name = bbob_f008_i07_d03__bbob_f017_i08_d03
% function evaluation | 2 objectives | 3 variables
1	3.063443765734984e+05	1.750264202389063e+03	-5.57354778e+00	-7.56789852e+00	-1.16998327e+01	
4	6.714934141785091e+05	3.697427158605352e+02	-9.32476531e+00	-7.66113309e+00	4.50174710e+00	
5	3.509359175802836e+05	2.220616454356969e+02	2.89940303e+00	-8.73407059e+00	-1.79371689e+00	
% instance = 4, name = bbob_f008_i09_d03__bbob_f017_i10_d03
% function evaluation | 2 objectives | 3 variables
1	1.596404143331984e+07	2.401062706463367e+03	-1.84484302e+01	4.52432314e+00	1.19041799e+01	
2	2.197271369682964e+06	1.755203675741688e+04	-9.39385813e+00	-5.08094368e+00	-3.75358919e+01	
3	1.006360442793987e+07	1.425805792876929e+03	-1.47784995e+01	-1.07655363e+01	-7.60687716e+00	
5	5.388237591566283e+05	1.044185393499022e+03	9.46151023e+00	-3.98538013e+00	-5.56380431e+00	
6	2.886261352690120e+05	5.065033019251847e+01	-3.44668914e+00	-5.61419329e+00	1.87742504e+00	
% instance = 5, name = bbob_f008_i11_d03__bbob_f017_i12_d03
% function evaluation | 2 objectives | 3 variables
1	1.926515428023475e+06	3.320090547379869e+02	-1.00221736e+01	-3.41438359e+00	-5.27928456e+00	
2	1.358234727975513e+05	1.127760505365066e+02	2.18069767e+00	-4.80650068e+00	6.85025035e+00	
5	2.253239539865859e+05	7.106348313097733e+01	-1.36996398e-01	-5.45181306e+00	5.34679621e+00	
% instance = 6, name = bbob_f008_i13_d03__bbob_f017_i14_d03
% function evaluation | 2 objectives | 3 variables
1	2.873379600547447e+07	4.410067818401107e+03	-2.35741769e+01	-7.42236278e+00	-1.47567886e+01	
2	1.651052123225591e+07	2.372582668157650e+03	-2.08253780e+01	-2.71846509e-01	-5.37433032e+00	
3	2.299714526531648e+06	6.030249220261164e+02	-1.14796602e+01	-9.69166594e+00	7.86683563e+00	
6	6.350061304619897e+04	5.378972856659902e+02	-5.55588376e+00	1.42689945e+00	-1.29717895e+01	
% instance = 7, name = bbob_f008_i15_d03__bbob_f017_i16_d03
% function evaluation | 2 objectives | 3 variables
1	2.418417631535343e+06	1.139281039844473e+03	-2.23360929e+00	-1.45031239e+01	-6.85380331e+00	
3	1.690030092188540e+06	1.753831835455405e+03	1.04049761e+01	-1.03861094e+01	-1.47973956e+01	
4	1.269512297638152e+05	2.110094156013566e+03	-4.08036071e+00	-4.94331236e+00	-1.80614436e+01	
5	2.897280418007048e+04	4.997035498482483e+02	4.31199096e+00	-1.99573808e+00	-1.00670423e+01	
% instance = 8, name = bbob_f008_i17_d03__bbob_f017_i18_d03
% function evaluation | 2 objectives | 3 variables
1	1.367316204019448e+07	2.725832010144172e+03	-1.73987749e+01	1.66733268e+01	6.77278967e-01	
2	6.745369260517313e+06	3.971703675486995e+03	-1.93032658e+01	-2.81519678e-01	-5.56901255e+00	
4	1.917514186913194e+06	2.680966680080893e+03	-3.76243486e+00	-1.30751013e+01	-3.43677270e+00	
5	3.860272965099869e+06	2.147840263356029e+03	3.34727826e+00	-1.48315987e+01	-9.55249145e+00	
6	1.142054999244582e+05	1.981501319148791e+03	2.26685286e+00	-2.34494645e+00	-1.69896215e+01	
% instance = 9, name = bbob_f008_i19_d03__bbob_f017_i21_d03
% function evaluation | 2 objectives | 3 variables
1	3.803607949074185e+07	4.857592057952471e+03	-1.66220828e+00	-2.40507513e+01	-1.50603998e+01	
2	2.998776095328256e+05	4.573962859821399e+03	-6.70843080e+00	6.24521611e+00	-1.94659861e+00	
3	2.200064030890827e+06	2.362715967225001e+03	3.98758865e+00	-1.22270841e+01	1.39166088e+01	
4	2.877275791993302e+06	7.161127075474297e+02	-2.21836840e+00	-1.24406014e+01	-3.05730816e+00	
% instance = 10, name = bbob_f008_i21_d03__bbob_f017_i22_d03
% function evaluation | 2 objectives | 3 variables
1	4.941330480869835e+04	5.730404009772600e+01	1.92222256e+00	2.22319569e+00	-1.17885614e+00	
6	3.052044520608020e+04	1.837524239449598e+02	2.87494977e-01	2.52645451e+00	6.87598542e+00	
