% instance = 1, name = bbob_f006_i02_d03__bbob_f014_i04_d03
% function evaluation | 2 objectives | 3 variables
1	1.286753933589230e+06	8.958062418065669e+03	-1.56229951e+01	-2.49736602e+01	1.08643385e+01	
2	6.046805219256846e+05	6.082753732894842e+02	-9.97484786e+00	-6.64908085e+00	6.24056402e-01	
3	8.690953110686990e+06	3.203145547421974e+02	-1.34726674e+01	8.62582107e+00	-2.07717337e+01	
4	2.950933392678064e+05	5.931462122435021e+02	-1.04637307e+01	-1.15230158e+01	1.14358780e+01	
5	1.814476174596257e+05	5.348750569929892e+02	1.99126954e+00	-8.54899748e+00	1.35359331e-01	
% instance = 2, name = bbob_f006_i03_d03__bbob_f014_i05_d03
% function evaluation | 2 objectives | 3 variables
1	1.686178711269773e+06	-3.101847396023363e+01	7.79866701e+00	7.47298325e+00	3.15722625e+00	
2	6.431462137024880e+05	5.058625614350058e+02	8.83119921e+00	6.73810164e+00	-4.60096226e+00	
6	4.670255761321735e+04	5.768133025685064e+02	-5.42599487e+00	-1.18178333e+01	4.02546278e+00	
% instance = 3, name = bbob_f006_i07_d03__bbob_f014_i08_d03
% function evaluation | 2 objectives | 3 variables
1	5.545266235068012e+05	5.670200329077533e+02	-2.92546817e+00	-8.19757452e+00	-1.72260218e+00	
3	1.791809178337004e+02	2.642100720842534e+03	-1.28771947e+01	-1.10172378e+00	-1.29997983e+01	
4	3.369808091809835e+05	1.026639061432131e+03	-2.96394307e+00	-4.57313014e+00	-1.16161310e+01	
6	2.655064082050992e+05	6.081693274501573e+00	-5.24708445e-02	-2.93742248e+00	1.27753780e+00	
% instance = 4, name = bbob_f006_i09_d03__bbob_f014_i10_d03
% function evaluation | 2 objectives | 3 variables
1	9.935984558015416e+04	1.173035710586084e+03	1.00286091e+01	-1.19272446e+01	2.13364537e+00	
2	1.647029195086508e+05	9.717172526317909e+02	5.99562967e+00	-2.38370544e+00	-5.92481481e+00	
% instance = 5, name = bbob_f006_i11_d03__bbob_f014_i12_d03
% function evaluation | 2 objectives | 3 variables
1	7.697484030085922e+05	2.798696832067524e+03	1.35537286e+01	-1.60174263e+01	1.04944881e+00	
3	3.225896482797447e+05	2.113149771850343e+02	-5.83117828e+00	-4.76877999e+00	-5.95399839e+00	
4	2.955883086622696e+05	2.302225972988772e+02	-4.38444673e+00	-4.67403121e+00	-5.86911054e+00	
6	6.628523298334580e+06	1.766508569104519e+02	-8.22768243e+00	9.32044599e+00	-2.24085876e+01	
% instance = 6, name = bbob_f006_i13_d03__bbob_f014_i14_d03
% function evaluation | 2 objectives | 3 variables
1	4.060102796270048e+05	-1.553670065033955e+02	-1.31982006e+01	4.56083989e+00	1.44986394e+01	
3	6.614340702040691e+04	3.317098818807980e+03	-2.32059845e+01	3.57381022e+00	-1.60781343e+00	
6	2.327938475593858e+04	4.242588024915833e+01	-2.72168012e+00	1.15856894e+01	-5.57494772e+00	
% instance = 7, name = bbob_f006_i15_d03__bbob_f014_i16_d03
% function evaluation | 2 objectives | 3 variables
1	6.980983874271343e+05	1.331174283474846e+02	-5.52035538e+00	-4.92310069e+00	-5.36906865e+00	
2	2.388931516882746e+05	2.476081301122399e+00	-1.12821366e+01	-6.95982282e-01	7.84887436e+00	
5	1.360939271266786e+04	4.515425160347108e+03	-1.54263785e+01	-1.30949000e+01	-6.06556477e+00	
% instance = 8, name = bbob_f006_i17_d03__bbob_f014_i18_d03
% function evaluation | 2 objectives | 3 variables
1	2.482700905364252e+06	2.849182276226320e+03	7.32761751e+00	-1.98571657e+00	2.26701992e+01	
2	3.315917341996802e+05	4.382121651310055e+02	1.76443269e+00	-5.67038839e+00	-4.99464897e+00	
5	1.113494364142399e+02	5.544664687094280e+02	-6.01032587e+00	-1.04320421e+00	1.13811821e+00	
% instance = 9, name = bbob_f006_i19_d03__bbob_f014_i21_d03
% function evaluation | 2 objectives | 3 variables
1	5.470784726212199e+04	1.772232955173895e+02	1.28482651e+01	1.60956673e+00	-7.02255945e+00	
3	1.843657161986564e+03	1.512406465713399e+03	7.51337464e+00	-4.10670015e-01	-1.73980311e+01	
5	1.595143340488037e+03	8.466751930369664e+03	-8.00064176e+00	6.36003061e-01	-1.81947736e+01	
% instance = 10, name = bbob_f006_i21_d03__bbob_f014_i22_d03
% function evaluation | 2 objectives | 3 variables
1	6.374471156598387e+04	-2.451672499859455e+01	-3.25018269e+00	-1.44627135e+00	3.93691660e+00	
3	2.526176497010325e+05	-3.967835818794186e+01	-4.88597511e+00	-1.30761451e+00	-8.83577466e+00	
