% instance = 1, name = bbob_f006_i02_d10__bbob_f021_i04_d10
% function evaluation | 2 objectives 
1	2.026095120174332e+06	2.768495546884651e+02	
6	1.878318282535901e+06	3.597789244865973e+02	
14	2.184591444917584e+06	1.599179906320944e+02	
% instance = 2, name = bbob_f006_i03_d10__bbob_f021_i05_d10
% function evaluation | 2 objectives 
1	3.925377036048163e+06	1.791755433109358e+03	
2	2.662269781267003e+06	1.158037779584767e+03	
3	1.514405559993550e+06	8.981212994763800e+02	
4	3.257854011845734e+05	9.464141609539624e+02	
7	1.057393936905409e+06	8.583308615445319e+02	
16	3.923654468798314e+06	6.653388900800928e+02	
% instance = 3, name = bbob_f006_i07_d10__bbob_f021_i08_d10
% function evaluation | 2 objectives 
1	4.956473046001380e+05	7.170342403797436e+02	
2	3.080495544381911e+06	-1.508998911406003e+02	
3	2.942662194881273e+06	6.000832301728274e+02	
4	1.942423709959582e+06	-8.908888122300652e+00	
5	1.827356251354114e+06	1.131442063793866e+02	
10	2.623344133055708e+06	-2.878624048738055e+01	
15	2.498574505194272e+05	2.230890667438646e+02	
% instance = 4, name = bbob_f006_i09_d10__bbob_f021_i10_d10
% function evaluation | 2 objectives 
1	4.683331916208773e+06	5.729733177228229e+02	
3	4.652269380871025e+06	7.054378468689810e+02	
4	2.373280075991722e+06	4.804091442596632e+02	
6	1.635312669762937e+06	7.679466474043693e+02	
15	1.369843869043077e+06	6.013784043659734e+02	
17	5.641020673211617e+05	3.693611160995648e+02	
% instance = 5, name = bbob_f006_i11_d10__bbob_f021_i12_d10
% function evaluation | 2 objectives 
1	2.652406418892547e+06	3.351817751471931e+02	
3	1.578620340211126e+06	1.217607061806116e+03	
6	5.075801713618733e+06	7.221361272393926e+01	
8	4.692246716756946e+06	1.144635035708463e+02	
11	2.675839921591809e+06	-8.114743540139835e+01	
17	6.151564190923005e+05	-7.592345068468286e+01	
% instance = 6, name = bbob_f006_i13_d10__bbob_f021_i14_d10
% function evaluation | 2 objectives 
1	6.241751569786357e+06	2.675802194525457e+02	
2	3.388884476769560e+06	1.403343911167939e+02	
3	2.024035363484058e+06	-1.846030843708320e+02	
4	1.736272717928755e+06	-2.538715596987785e+02	
10	1.311623715123465e+06	-1.330542346389491e+02	
12	1.728296886530475e+06	-1.893129645690084e+02	
17	1.090162786487400e+06	-2.129202560679526e+02	
19	3.474014031368063e+06	-2.942130199201771e+02	
20	2.791645989517555e+06	-2.940327849028129e+02	
% instance = 7, name = bbob_f006_i15_d10__bbob_f021_i16_d10
% function evaluation | 2 objectives 
1	1.707772209072170e+06	2.761163592068675e+02	
3	1.434304881863788e+06	3.827396149019668e+02	
12	1.728030318253232e+05	3.507669842748503e+02	
18	5.786957629057344e+05	2.900144566749295e+02	
% instance = 8, name = bbob_f006_i17_d10__bbob_f021_i18_d10
% function evaluation | 2 objectives 
1	5.332600878858585e+06	-3.699328220497468e+02	
3	1.916560303205929e+06	-5.021329758088481e+02	
10	2.743857475478373e+06	-5.239236151944604e+02	
13	1.310658547873097e+06	-4.038857458802170e+02	
15	1.656762700875121e+06	-5.929613932088970e+02	
18	7.063696307301930e+05	-5.600768732326128e+02	
19	1.296399092540643e+06	-6.401456677654203e+02	
20	6.312003408089937e+05	-2.727289234637523e+02	
% instance = 9, name = bbob_f006_i19_d10__bbob_f021_i21_d10
% function evaluation | 2 objectives 
1	3.995715504688277e+06	4.758703925996685e+02	
2	2.030031253581002e+06	6.272232804451781e+01	
5	1.191819654078963e+06	2.085371110884246e+02	
15	1.091994242628127e+06	2.917358305409723e+02	
18	7.481336392076610e+05	1.243520677324076e+01	
% instance = 10, name = bbob_f006_i21_d10__bbob_f021_i22_d10
% function evaluation | 2 objectives 
1	3.456871817948677e+06	9.038444790751896e+02	
2	3.434611946187417e+06	5.084362252790037e+02	
5	2.038626201143341e+06	6.258053213603214e+02	
9	7.506610375691525e+05	4.798635199171117e+02	
11	5.834754090402353e+05	1.063578138890599e+03	
