% function evaluation | noise-free fitness - Fopt (3.098000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.203569931e+05 +1.203569931e+05 +1.203879731e+05 +1.203879731e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
4 +1.229066999e+04 +1.229066999e+04 +1.232164999e+04 +1.232164999e+04 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
44 +1.383290768e+02 +1.383290768e+02 +1.693090768e+02 +1.693090768e+02 -4.5923e+00 -4.6364e+00 +7.9193e-01 -4.9848e+00 -2.1582e+00
% function evaluation | noise-free fitness - Fopt (-1.445400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.933659469e+05 +5.933659469e+05 +5.932214069e+05 +5.932214069e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
3 +1.092758612e+05 +1.092758612e+05 +1.091313212e+05 +1.091313212e+05 -5.0150e-01 +6.4328e-01 -4.3597e+00 +2.2217e+00 +3.8513e-01
16 +5.123720028e+02 +5.123720028e+02 +3.678320028e+02 +3.678320028e+02 -2.5095e+00 +8.0383e-01 -4.7298e+00 +8.8745e-01 +3.8622e+00
% function evaluation | noise-free fitness - Fopt (-9.649000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.453289319e+04 +3.453289319e+04 +3.443640319e+04 +3.443640319e+04 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +6.808317177e+03 +6.808317177e+03 +6.711827177e+03 +6.711827177e+03 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
3 +2.876875906e+02 +2.876875906e+02 +1.911975906e+02 +1.911975906e+02 -5.0150e-01 +6.4328e-01 -4.3597e+00 +2.2217e+00 +3.8513e-01
9 +2.105002751e+02 +2.105002751e+02 +1.140102751e+02 +1.140102751e+02 -2.6679e+00 -1.2322e+00 -3.6820e+00 +4.5300e-01 -3.5204e+00
10 +1.567874855e+02 +1.567874855e+02 +6.029748546e+01 +6.029748546e+01 -3.8737e+00 +3.3869e+00 -3.0534e+00 +8.7957e-01 -1.5340e+00
45 +1.257096151e+01 +1.257096151e+01 -8.391903849e+01 -8.391903849e+01 -3.2989e+00 +1.6448e+00 +1.8198e+00 +2.0942e-01 +1.8632e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.384304118e+05 +1.384304118e+05 +1.394304118e+05 +1.394304118e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
% function evaluation | noise-free fitness - Fopt (-1.547600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.926579203e+04 +1.926579203e+04 +1.911103203e+04 +1.911103203e+04 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
