% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.902929287e+05 +2.902929287e+05 +2.904420787e+05 +2.904420787e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
2 +1.411893043e+05 +1.411893043e+05 +1.413384543e+05 +1.413384543e+05 -5.0150e-01 +6.4328e-01 -4.3597e+00 +2.2217e+00 +3.8513e-01 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
5 +8.834857312e+04 +8.834857312e+04 +8.849772312e+04 +8.849772312e+04 -2.6679e+00 -1.2322e+00 -3.6820e+00 +4.5300e-01 -3.5204e+00 -3.8737e+00 +3.3869e+00 -3.0534e+00 +8.7957e-01 -1.5340e+00
10 +3.915350549e+04 +3.915350549e+04 +3.930265549e+04 +3.930265549e+04 -2.1277e+00 -3.8001e+00 -1.6285e+00 +4.2534e+00 -3.7688e-01 +1.0537e+00 -4.2138e+00 -3.8532e-01 +1.1566e+00 +5.8503e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.660694803e+05 +4.660694803e+05 +4.650694803e+05 +4.650694803e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
2 +2.178480205e+05 +2.178480205e+05 +2.168480205e+05 +2.168480205e+05 -5.0150e-01 +6.4328e-01 -4.3597e+00 +2.2217e+00 +3.8513e-01 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
4 +9.183035895e+04 +9.183035895e+04 +9.083035895e+04 +9.083035895e+04 -3.7957e+00 +3.2599e+00 +6.0806e-02 -3.8838e+00 -4.7703e+00 -4.0203e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00 -1.7794e+00
39 +3.478701734e+04 +3.478701734e+04 +3.378701734e+04 +3.378701734e+04 -7.5780e-01 -1.1157e-01 +7.3709e-01 -4.6407e+00 -2.6740e+00 -4.5940e+00 -3.1744e+00 -1.3496e+00 -1.4738e+00 +2.6441e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.950783898e+05 +2.950783898e+05 +2.951770098e+05 +2.951770098e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
3 +2.163811969e+05 +2.163811969e+05 +2.164798169e+05 +2.164798169e+05 +3.8016e+00 +3.0902e+00 +2.0526e+00 -3.0628e-01 -3.1270e+00 +3.0911e+00 -1.3802e-01 -4.1175e+00 +9.9079e-01 -1.7322e+00
8 +1.158597796e+05 +1.158597796e+05 +1.159583996e+05 +1.159583996e+05 +1.9460e+00 -9.4486e-01 -3.2559e+00 -1.1383e+00 +2.4925e+00 -2.5095e+00 +8.0383e-01 -4.7298e+00 +8.8745e-01 +3.8622e+00
12 +3.957448697e+04 +3.957448697e+04 +3.967310697e+04 +3.967310697e+04 +2.4054e+00 +1.4662e+00 +3.7271e+00 -3.6561e+00 -9.0829e-01 +1.6897e-01 +1.9600e-01 -3.3165e+00 -3.0456e+00 +1.5240e+00
97 +9.776035473e+03 +9.776035473e+03 +9.874655473e+03 +9.874655473e+03 -1.2101e+00 -2.8012e+00 +3.2141e+00 -1.6331e-01 +2.2009e+00 +1.0725e+00 -1.3568e+00 -4.5833e+00 -1.7194e+00 -1.0332e+00
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.394799562e+05 +1.394799562e+05 +1.394328062e+05 +1.394328062e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
8 +4.577662351e+04 +4.577662351e+04 +4.572947351e+04 +4.572947351e+04 +1.9460e+00 -9.4486e-01 -3.2559e+00 -1.1383e+00 +2.4925e+00 -2.5095e+00 +8.0383e-01 -4.7298e+00 +8.8745e-01 +3.8622e+00
18 +3.215120622e+04 +3.215120622e+04 +3.210405622e+04 +3.210405622e+04 -2.2266e+00 -3.2690e+00 -4.1450e+00 -3.8735e-01 -3.4129e+00 +1.8991e+00 -1.4349e+00 -7.2981e-01 -4.5699e+00 -2.8152e+00
34 +1.927624197e+04 +1.927624197e+04 +1.922909197e+04 +1.922909197e+04 -6.3943e-01 +1.6363e-01 -3.4782e+00 -4.1129e-01 -4.0606e-01 -3.4226e-01 -3.8379e+00 -7.8617e-01 -4.4380e+00 -2.7828e+00
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.418135770e+04 +3.418135770e+04 +3.421887770e+04 +3.421887770e+04 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
