% function evaluation | noise-free fitness - Fopt (-5.791000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.080709539e+04 +1.080709539e+04 +1.074918539e+04 +1.074918539e+04 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +7.687369677e+03 +7.687369677e+03 +7.629459677e+03 +7.629459677e+03 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
33 +5.654131012e+03 +5.654131012e+03 +5.596221012e+03 +5.596221012e+03 -1.4005e+00 +4.0279e+00 +1.8361e+00 +1.1928e+00 -1.5728e+00
% function evaluation | noise-free fitness - Fopt (-3.349100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.587639468e+05 +1.587639468e+05 +1.584290368e+05 +1.584290368e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.795412414e+04 +1.795412414e+04 +1.761921414e+04 +1.761921414e+04 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
4 +1.578839677e+04 +1.578839677e+04 +1.545348677e+04 +1.545348677e+04 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
8 +7.670897991e+03 +7.670897991e+03 +7.335987991e+03 +7.335987991e+03 -4.0203e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00 -1.7794e+00
51 +4.557478100e+03 +4.557478100e+03 +4.222568100e+03 +4.222568100e+03 -4.9593e+00 -2.3553e+00 -4.7812e-01 +2.9855e+00 +2.7789e+00
65 +3.571445934e+03 +3.571445934e+03 +3.236535934e+03 +3.236535934e+03 -4.6348e-01 -1.2142e+00 -1.8215e+00 +2.4228e+00 +1.5386e+00
% function evaluation | noise-free fitness - Fopt (-4.670000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.154484465e+05 +1.154484465e+05 +1.154017465e+05 +1.154017465e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
6 +6.581426272e+04 +6.581426272e+04 +6.576756272e+04 +6.576756272e+04 +3.0911e+00 -1.3802e-01 -4.1175e+00 +9.9079e-01 -1.7322e+00
7 +2.506398854e+04 +2.506398854e+04 +2.501728854e+04 +2.501728854e+04 -3.7957e+00 +3.2599e+00 +6.0806e-02 -3.8838e+00 -4.7703e+00
11 +4.946987593e+03 +4.946987593e+03 +4.900287593e+03 +4.900287593e+03 -4.7361e-01 +2.2285e+00 -7.2479e-01 -2.2236e+00 -2.4504e+00
24 +8.338571001e+02 +8.338571001e+02 +7.871571001e+02 +7.871571001e+02 +1.6897e-01 +1.9600e-01 -3.3165e+00 -3.0456e+00 +1.5240e+00
% function evaluation | noise-free fitness - Fopt (-9.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.384776782e+05 +1.384776782e+05 +1.383845982e+05 +1.383845982e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +8.639133058e+03 +8.639133058e+03 +8.546053058e+03 +8.546053058e+03 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
9 +5.343734360e+03 +5.343734360e+03 +5.250654360e+03 +5.250654360e+03 -2.6679e+00 -1.2322e+00 -3.6820e+00 +4.5300e-01 -3.5204e+00
65 +1.363391093e+03 +1.363391093e+03 +1.270311093e+03 +1.270311093e+03 -4.6348e-01 -1.2142e+00 -1.8215e+00 +2.4228e+00 +1.5386e+00
95 +9.411804461e+02 +9.411804461e+02 +8.481004461e+02 +8.481004461e+02 -1.5088e+00 -2.9134e+00 -3.1815e+00 +3.9472e+00 +4.9287e+00
% function evaluation | noise-free fitness - Fopt (4.168000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.801144597e+04 +1.801144597e+04 +1.805312597e+04 +1.805312597e+04 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +7.138679070e+03 +7.138679070e+03 +7.180359070e+03 +7.180359070e+03 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
20 +2.502970003e+03 +2.502970003e+03 +2.544650003e+03 +2.544650003e+03 +1.0537e+00 -4.2138e+00 -3.8532e-01 +1.1566e+00 +5.8503e-01
