% function evaluation | noise-free fitness - Fopt (-4.257500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.386511933e+05 +1.386511933e+05 +1.382254433e+05 +1.382254433e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +4.215989871e+02 +4.215989871e+02 -4.151012915e+00 -4.151012915e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00
9 +1.525514545e+02 +1.525514545e+02 -2.731985455e+02 -2.731985455e+02 -3.1270e+00 +3.0911e+00 -1.3802e-01
% function evaluation | noise-free fitness - Fopt (-2.209000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.059328011e+04 +4.059328011e+04 +4.037238011e+04 +4.037238011e+04 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +2.952933088e+04 +2.952933088e+04 +2.930843088e+04 +2.930843088e+04 -1.5447e+00 +3.2123e+00 +1.0097e+00
3 +1.604867609e+03 +1.604867609e+03 +1.383967609e+03 +1.383967609e+03 -8.5655e-01 +7.0947e-02 +3.0123e+00
4 +7.103862816e+02 +7.103862816e+02 +4.894862816e+02 +4.894862816e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
14 +3.978998778e+02 +3.978998778e+02 +1.769998778e+02 +1.769998778e+02 -1.7794e+00 -2.6679e+00 -1.2322e+00
% function evaluation | noise-free fitness - Fopt (-3.594800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.257793676e+05 +3.257793676e+05 +3.254198876e+05 +3.254198876e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +2.034082702e+05 +2.034082702e+05 +2.030487902e+05 +2.030487902e+05 -1.5447e+00 +3.2123e+00 +1.0097e+00
3 +1.521379521e+04 +1.521379521e+04 +1.485431521e+04 +1.485431521e+04 -8.5655e-01 +7.0947e-02 +3.0123e+00
6 +3.021747296e+02 +3.021747296e+02 -5.730527036e+01 -5.730527036e+01 -3.6670e+00 -2.7578e+00 +3.4628e+00
40 +1.284196853e+00 +1.284196853e+00 -3.581958031e+02 -3.581958031e+02 -3.3165e+00 -3.0456e+00 +1.5240e+00
% function evaluation | noise-free fitness - Fopt (2.748000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.943400382e+03 +1.943400382e+03 +1.970880382e+03 +1.970880382e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00
8 +5.064397246e+02 +5.064397246e+02 +5.339197246e+02 +5.339197246e+02 +3.0902e+00 +2.0526e+00 -3.0628e-01
13 +2.371785930e+02 +2.371785930e+02 +2.646585930e+02 +2.646585930e+02 +1.7238e+00 +2.4074e+00 +1.8027e+00
75 +1.124532054e+02 +1.124532054e+02 +1.399332054e+02 +1.399332054e+02 +1.8198e+00 +2.0942e-01 +1.8632e+00
% function evaluation | noise-free fitness - Fopt (3.609000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.954035440e+04 +2.954035440e+04 +2.957644440e+04 +2.957644440e+04 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +1.364167276e+03 +1.364167276e+03 +1.400257276e+03 +1.400257276e+03 -1.5447e+00 +3.2123e+00 +1.0097e+00
4 +5.401589917e+02 +5.401589917e+02 +5.762489917e+02 +5.762489917e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
