% function evaluation | noise-free fitness - Fopt (-5.791000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.547693909e+03 +3.547693909e+03 +3.489783909e+03 +3.489783909e+03 +3.6984e+00 +1.1787e+00
2 +1.486890097e+03 +1.486890097e+03 +1.428980097e+03 +1.428980097e+03 +2.1331e+00 -1.5447e+00
12 +6.261231033e+02 +6.261231033e+02 +5.682131033e+02 +5.682131033e+02 +2.0526e+00 -3.0628e-01
19 +3.054911498e+01 +3.054911498e+01 -2.736088502e+01 -2.736088502e+01 +1.7238e+00 +2.4074e+00
63 +1.303571950e+01 +1.303571950e+01 -4.487428050e+01 -4.487428050e+01 +2.3158e+00 +2.9826e+00
80 +2.035884569e+00 +2.035884569e+00 -5.587411543e+01 -5.587411543e+01 +1.0779e+00 +1.8851e+00
% function evaluation | noise-free fitness - Fopt (-3.349100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.466302805e+05 +1.466302805e+05 +1.462953705e+05 +1.462953705e+05 +3.6984e+00 +1.1787e+00
2 +5.517533946e+04 +5.517533946e+04 +5.484042946e+04 +5.484042946e+04 +2.1331e+00 -1.5447e+00
4 +4.069377289e+02 +4.069377289e+02 +7.202772887e+01 +7.202772887e+01 -8.5655e-01 +7.0947e-02
7 +5.012797008e+01 +5.012797008e+01 -2.847820299e+02 -2.847820299e+02 -4.3597e+00 +2.2217e+00
21 +9.932023623e-01 +9.932023623e-01 -3.339167976e+02 -3.339167976e+02 -2.6679e+00 -1.2322e+00
% function evaluation | noise-free fitness - Fopt (-4.670000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.244153864e+04 +3.244153864e+04 +3.239483864e+04 +3.239483864e+04 +3.6984e+00 +1.1787e+00
2 +9.004360292e+03 +9.004360292e+03 +8.957660292e+03 +8.957660292e+03 +2.1331e+00 -1.5447e+00
4 +1.411794106e+00 +1.411794106e+00 -4.528820589e+01 -4.528820589e+01 -8.5655e-01 +7.0947e-02
% function evaluation | noise-free fitness - Fopt (-9.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.814182358e+04 +9.814182358e+04 +9.804874358e+04 +9.804874358e+04 +3.6984e+00 +1.1787e+00
2 +3.203293617e+04 +3.203293617e+04 +3.193985617e+04 +3.193985617e+04 +2.1331e+00 -1.5447e+00
4 +9.110174999e+01 +9.110174999e+01 -1.978250012e+00 -1.978250012e+00 -8.5655e-01 +7.0947e-02
6 +1.776269100e+01 +1.776269100e+01 -7.531730900e+01 -7.531730900e+01 -5.0150e-01 +6.4328e-01
48 +1.485002185e+01 +1.485002185e+01 -7.822997815e+01 -7.822997815e+01 -3.7688e-01 +1.0537e+00
% function evaluation | noise-free fitness - Fopt (4.168000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.193970589e+03 +3.193970589e+03 +3.235650589e+03 +3.235650589e+03 +3.6984e+00 +1.1787e+00
2 +1.723254258e+02 +1.723254258e+02 +2.140054258e+02 +2.140054258e+02 +2.1331e+00 -1.5447e+00
4 +9.192950584e+00 +9.192950584e+00 +5.087295058e+01 +5.087295058e+01 -8.5655e-01 +7.0947e-02
12 +2.621689020e+00 +2.621689020e+00 +4.430168902e+01 +4.430168902e+01 +2.0526e+00 -3.0628e-01
