% function evaluation | noise-free fitness - Fopt (5.407000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.990917414e+02 +8.990917414e+02 +9.531617414e+02 +9.531617414e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
11 +3.777207358e+02 +3.777207358e+02 +4.317907358e+02 +4.317907358e+02 +3.8828e+00 -1.1870e+00 +1.6380e+00 +3.8079e+00 -4.8715e+00 +3.3393e+00 -1.0053e+00 -3.8455e+00 -4.0750e+00 +2.6397e+00
73 +1.805219324e+02 +1.805219324e+02 +2.345919324e+02 +2.345919324e+02 -1.0614e+00 -2.4325e+00 +1.5455e+00 -3.8599e+00 +3.2256e+00 -9.3639e-01 +4.3772e+00 +2.2430e+00 -4.4626e+00 -1.0518e+00
% function evaluation | noise-free fitness - Fopt (-9.152000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.414010571e+03 +1.414010571e+03 +1.322490571e+03 +1.322490571e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
3 +9.516046020e+02 +9.516046020e+02 +8.600846020e+02 +8.600846020e+02 +3.8016e+00 +3.0902e+00 +2.0526e+00 -3.0628e-01 -3.1270e+00 +3.0911e+00 -1.3802e-01 -4.1175e+00 +9.9079e-01 -1.7322e+00
14 +4.010055358e+02 +4.010055358e+02 +3.094855358e+02 +3.094855358e+02 -3.2085e+00 +3.8712e+00 -3.8887e+00 +1.7920e+00 -3.7272e+00 +3.4466e+00 -4.7782e+00 +4.3807e+00 -1.3294e+00 +8.3550e-02
24 +2.755667824e+02 +2.755667824e+02 +1.840467824e+02 +1.840467824e+02 -1.4208e+00 +4.0558e-02 -3.9965e+00 +3.0589e+00 -6.5893e-01 -2.9457e+00 -4.6390e+00 +4.5621e+00 -4.2239e+00 -3.9365e-01
92 +2.426440920e+02 +2.426440920e+02 +1.511240920e+02 +1.511240920e+02 -1.8802e-03 +3.5071e+00 -1.3078e+00 -6.3364e-02 +1.2853e+00 +5.0184e-01 -1.0603e+00 +1.3823e+00 -3.4474e+00 +1.5078e+00
% function evaluation | noise-free fitness - Fopt (2.263000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.986247600e+02 +3.986247600e+02 +4.212547600e+02 +4.212547600e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
55 +2.996512763e+02 +2.996512763e+02 +3.222812763e+02 +3.222812763e+02 +5.4614e-01 -3.0977e-01 +8.1796e-01 +9.0493e-01 -1.9825e+00 -3.6743e+00 +3.0444e+00 +1.2164e+00 +3.5955e+00 -1.8303e+00
% function evaluation | noise-free fitness - Fopt (1.554000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.578162563e+02 +6.578162563e+02 +6.733562563e+02 +6.733562563e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
5 +4.631059964e+02 +4.631059964e+02 +4.786459964e+02 +4.786459964e+02 -2.6679e+00 -1.2322e+00 -3.6820e+00 +4.5300e-01 -3.5204e+00 -3.8737e+00 +3.3869e+00 -3.0534e+00 +8.7957e-01 -1.5340e+00
28 +2.338499775e+02 +2.338499775e+02 +2.493899775e+02 +2.493899775e+02 +1.1226e+00 -4.5378e+00 -2.4567e+00 +1.6748e+00 -1.4501e+00 -3.6386e+00 +4.8112e+00 +3.3996e+00 +4.0291e+00 -2.3993e+00
69 +1.072118900e+02 +1.072118900e+02 +1.227518900e+02 +1.227518900e+02 -4.3956e-01 -8.9856e-01 +1.6814e+00 +2.4454e+00 -1.9350e+00 +2.3157e-01 -7.4737e-01 +3.3452e+00 +3.7987e+00 -1.5435e+00
80 +3.141629796e+01 +3.141629796e+01 +4.695629796e+01 +4.695629796e+01 -1.5252e+00 -1.7935e+00 +2.5608e+00 +1.4868e-01 -3.0918e+00 -3.7317e-01 +2.9561e-01 +1.8117e-01 +3.3451e+00 -3.6028e+00
% function evaluation | noise-free fitness - Fopt (-3.765100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.036719850e+03 +1.036719850e+03 +6.602098502e+02 +6.602098502e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
5 +2.989757583e+02 +2.989757583e+02 -7.753424175e+01 -7.753424175e+01 -2.6679e+00 -1.2322e+00 -3.6820e+00 +4.5300e-01 -3.5204e+00 -3.8737e+00 +3.3869e+00 -3.0534e+00 +8.7957e-01 -1.5340e+00
48 +2.371547457e+02 +2.371547457e+02 -1.393552543e+02 -1.393552543e+02 -1.5088e+00 -2.9134e+00 -3.1815e+00 +3.9472e+00 +4.9287e+00 -4.3895e+00 +2.7879e+00 +3.2883e+00 -3.5197e+00 +3.8136e+00
