% function evaluation | noise-free fitness - Fopt (2.205300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.575977273e+01 +2.575977273e+01 +2.462897727e+02 +2.462897727e+02 +3.6984e+00 +1.1787e+00
2 +6.051370566e+00 +6.051370566e+00 +2.265813706e+02 +2.265813706e+02 +2.1331e+00 -1.5447e+00
10 +2.123174825e+00 +2.123174825e+00 +2.226531748e+02 +2.226531748e+02 +1.6864e+00 -3.2108e+00
24 +7.835339572e-01 +7.835339572e-01 +2.213135340e+02 +2.213135340e+02 +3.3869e+00 -3.0534e+00
57 +5.701448847e-01 +5.701448847e-01 +2.211001449e+02 +2.211001449e+02 +3.7271e+00 -3.6561e+00
% function evaluation | noise-free fitness - Fopt (4.212900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.308007421e+01 +6.308007421e+01 +4.843700742e+02 +4.843700742e+02 +3.6984e+00 +1.1787e+00
4 +2.005986986e+01 +2.005986986e+01 +4.413498699e+02 +4.413498699e+02 -8.5655e-01 +7.0947e-02
7 +1.341522008e+00 +1.341522008e+00 +4.226315220e+02 +4.226315220e+02 -4.3597e+00 +2.2217e+00
13 +7.295872468e-01 +7.295872468e-01 +4.220195872e+02 +4.220195872e+02 -3.1270e+00 +3.0911e+00
16 +2.708434605e-02 +2.708434605e-02 +4.213170843e+02 +4.213170843e+02 -3.7957e+00 +3.2599e+00
% function evaluation | noise-free fitness - Fopt (-7.900000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.551378698e+01 +4.551378698e+01 -3.348621302e+01 -3.348621302e+01 +3.6984e+00 +1.1787e+00
2 +3.421952446e+01 +3.421952446e+01 -4.478047554e+01 -4.478047554e+01 +2.1331e+00 -1.5447e+00
4 +6.013006496e+00 +6.013006496e+00 -7.298699350e+01 -7.298699350e+01 -8.5655e-01 +7.0947e-02
7 +2.824206760e+00 +2.824206760e+00 -7.617579324e+01 -7.617579324e+01 -4.3597e+00 +2.2217e+00
22 +9.177470701e-01 +9.177470701e-01 -7.808225293e+01 -7.808225293e+01 -3.6820e+00 +4.5300e-01
60 +1.244921258e-01 +1.244921258e-01 -7.887550787e+01 -7.887550787e+01 -3.0456e+00 +1.5240e+00
72 +7.380849775e-02 +7.380849775e-02 -7.892619150e+01 -7.892619150e+01 -2.8947e+00 +9.4687e-01
% function evaluation | noise-free fitness - Fopt (-4.133000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.743231014e+01 +1.743231014e+01 -2.389768986e+01 -2.389768986e+01 +3.6984e+00 +1.1787e+00
2 +2.829850455e+00 +2.829850455e+00 -3.850014955e+01 -3.850014955e+01 +2.1331e+00 -1.5447e+00
15 +3.688751245e-01 +3.688751245e-01 -4.096112488e+01 -4.096112488e+01 +9.9079e-01 -1.7322e+00
25 +1.887047573e-01 +1.887047573e-01 -4.114129524e+01 -4.114129524e+01 +8.7957e-01 -1.5340e+00
% function evaluation | noise-free fitness - Fopt (2.127500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.181810456e+01 +7.181810456e+01 +2.845681046e+02 +2.845681046e+02 +3.6984e+00 +1.1787e+00
2 +3.707475394e+01 +3.707475394e+01 +2.498247539e+02 +2.498247539e+02 +2.1331e+00 -1.5447e+00
4 +1.649128181e+01 +1.649128181e+01 +2.292412818e+02 +2.292412818e+02 -8.5655e-01 +7.0947e-02
18 +2.661966729e+00 +2.661966729e+00 +2.154119667e+02 +2.154119667e+02 -4.7703e+00 -4.0203e+00
23 +1.551104884e+00 +1.551104884e+00 +2.143011049e+02 +2.143011049e+02 -3.5204e+00 -3.8737e+00
62 +9.523379832e-01 +9.523379832e-01 +2.137023380e+02 +2.137023380e+02 -4.7740e+00 -2.9879e+00
90 +5.379218242e-01 +5.379218242e-01 +2.132879218e+02 +2.132879218e+02 -4.5699e+00 -2.8152e+00
