% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.548946980e+01 +2.548946980e+01 +1.049694698e+02 +1.049694698e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
3 +1.669817783e+01 +1.669817783e+01 +9.617817783e+01 +9.617817783e+01 -8.5655e-01 +7.0947e-02 +3.0123e+00
4 +2.355407976e+00 +2.355407976e+00 +8.183540798e+01 +8.183540798e+01 +1.5050e-02 -5.0150e-01 +6.4328e-01
17 +5.977953259e-01 +5.977953259e-01 +8.007779533e+01 +8.007779533e+01 +8.7957e-01 -1.5340e+00 -4.7361e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.094985576e+02 +1.094985576e+02 +5.039785576e+02 +5.039785576e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +6.593891445e+01 +6.593891445e+01 +4.604189145e+02 +4.604189145e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
4 +4.078603554e+01 +4.078603554e+01 +4.352660355e+02 +4.352660355e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
10 +1.939748140e+01 +1.939748140e+01 +4.138774814e+02 +4.138774814e+02 -4.1175e+00 +9.9079e-01 -1.7322e+00
12 +3.581553203e+00 +3.581553203e+00 +3.980615532e+02 +3.980615532e+02 -3.8838e+00 -4.7703e+00 -4.0203e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.512994696e+01 +6.512994696e+01 -1.819800530e+02 -1.819800530e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +1.702690175e+01 +1.702690175e+01 -2.300830982e+02 -2.300830982e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
5 +5.547918349e+00 +5.547918349e+00 -2.415620817e+02 -2.415620817e+02 -4.3597e+00 +2.2217e+00 +3.8513e-01
10 +1.805743766e+00 +1.805743766e+00 -2.453042562e+02 -2.453042562e+02 -4.1175e+00 +9.9079e-01 -1.7322e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.248399437e+01 +5.248399437e+01 -9.955600563e+01 -9.955600563e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +2.917892332e+01 +2.917892332e+01 -1.228610767e+02 -1.228610767e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
4 +2.465459374e+01 +2.465459374e+01 -1.273854063e+02 -1.273854063e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
15 +1.276715161e+01 +1.276715161e+01 -1.392728484e+02 -1.392728484e+02 -3.6820e+00 +4.5300e-01 -3.5204e+00
19 +6.583904852e+00 +6.583904852e+00 -1.454560951e+02 -1.454560951e+02 -2.4504e+00 +2.6317e+00 -4.5239e+00
26 +6.060614909e+00 +6.060614909e+00 -1.459793851e+02 -1.459793851e+02 -2.5095e+00 +8.0383e-01 -4.7298e+00
83 +2.486938588e+00 +2.486938588e+00 -1.495530614e+02 -1.495530614e+02 +4.9934e-01 +2.7093e+00 -3.4274e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.293819449e+01 +1.293819449e+01 -1.231180551e+01 -1.231180551e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
8 +3.527654155e+00 +3.527654155e+00 -2.172234585e+01 -2.172234585e+01 +3.0902e+00 +2.0526e+00 -3.0628e-01
88 +7.025913669e-01 +7.025913669e-01 -2.454740863e+01 -2.454740863e+01 +4.3552e+00 +1.0236e+00 -1.3673e+00
