% function evaluation | noise-free fitness - Fopt (-2.017200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.236572863e+01 +5.236572863e+01 -1.493542714e+02 -1.493542714e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
3 +2.484341350e+01 +2.484341350e+01 -1.768765865e+02 -1.768765865e+02 -8.5655e-01 +7.0947e-02 +3.0123e+00
4 +1.036591639e+01 +1.036591639e+01 -1.913540836e+02 -1.913540836e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
14 +2.671863785e-01 +2.671863785e-01 -2.014528136e+02 -2.014528136e+02 -1.7794e+00 -2.6679e+00 -1.2322e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.023221254e+01 +2.023221254e+01 -9.797677875e+02 -9.797677875e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +1.233674519e+01 +1.233674519e+01 -9.876632548e+02 -9.876632548e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
4 +1.123205952e+00 +1.123205952e+00 -9.988767940e+02 -9.988767940e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
39 +7.947099279e-01 +7.947099279e-01 -9.992052901e+02 -9.992052901e+02 -9.0829e-01 +1.6897e-01 +1.9600e-01
% function evaluation | noise-free fitness - Fopt (-4.290000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.723669429e+00 +5.723669429e+00 -3.717633057e+01 -3.717633057e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
% function evaluation | noise-free fitness - Fopt (-1.013200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.517186789e+00 +6.517186789e+00 -9.480281321e+01 -9.480281321e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
13 +1.508771920e-01 +1.508771920e-01 -1.011691228e+02 -1.011691228e+02 +1.7238e+00 +2.4074e+00 +1.8027e+00
% function evaluation | noise-free fitness - Fopt (3.650000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.278118812e+01 +2.278118812e+01 +2.643118812e+01 +2.643118812e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
3 +1.217642985e+01 +1.217642985e+01 +1.582642985e+01 +1.582642985e+01 -8.5655e-01 +7.0947e-02 +3.0123e+00
4 +2.412321080e+00 +2.412321080e+00 +6.062321080e+00 +6.062321080e+00 +1.5050e-02 -5.0150e-01 +6.4328e-01
17 +1.347156033e+00 +1.347156033e+00 +4.997156033e+00 +4.997156033e+00 +8.7957e-01 -1.5340e+00 -4.7361e-01
