% function evaluation | noise-free fitness - Fopt (-1.270400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.357285064e+04 +4.357285064e+04 +4.344581064e+04 +4.344581064e+04 +3.6984e+00 +1.1787e+00
2 +1.115468042e+02 +1.115468042e+02 -1.549319583e+01 -1.549319583e+01 +2.1331e+00 -1.5447e+00
10 +9.730949231e+00 +9.730949231e+00 -1.173090508e+02 -1.173090508e+02 +1.6864e+00 -3.2108e+00
15 +3.677856147e+00 +3.677856147e+00 -1.233621439e+02 -1.233621439e+02 +9.9079e-01 -1.7322e+00
% function evaluation | noise-free fitness - Fopt (-3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.741501307e+03 +8.741501307e+03 +8.703981307e+03 +8.703981307e+03 +3.6984e+00 +1.1787e+00
2 +1.817642782e+00 +1.817642782e+00 -3.570235722e+01 -3.570235722e+01 +2.1331e+00 -1.5447e+00
% function evaluation | noise-free fitness - Fopt (-3.311600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.741501307e+03 +8.741501307e+03 +8.410341307e+03 +8.410341307e+03 +3.6984e+00 +1.1787e+00
2 +1.817642782e+00 +1.817642782e+00 -3.293423572e+02 -3.293423572e+02 +2.1331e+00 -1.5447e+00
% function evaluation | noise-free fitness - Fopt (4.481000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.978693330e+03 +3.978693330e+03 +4.023503330e+03 +4.023503330e+03 +3.6984e+00 +1.1787e+00
6 +6.671327334e+02 +6.671327334e+02 +7.119427334e+02 +7.119427334e+02 -5.0150e-01 +6.4328e-01
19 +3.693690082e+00 +3.693690082e+00 +4.850369008e+01 +4.850369008e+01 +1.7238e+00 +2.4074e+00
% function evaluation | noise-free fitness - Fopt (-1.764600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.978693330e+03 +3.978693330e+03 +3.802233330e+03 +3.802233330e+03 +3.6984e+00 +1.1787e+00
6 +6.671327334e+02 +6.671327334e+02 +4.906727334e+02 +4.906727334e+02 -5.0150e-01 +6.4328e-01
19 +3.693690082e+00 +3.693690082e+00 -1.727663099e+02 -1.727663099e+02 +1.7238e+00 +2.4074e+00
