% function evaluation | noise-free fitness - Fopt (-6.277000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.471504803e+01 +5.471504803e+01 -8.054951972e+00 -8.054951972e+00 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +1.776531500e+01 +1.776531500e+01 -4.500468500e+01 -4.500468500e+01 -1.5447e+00 +3.2123e+00 +1.0097e+00
17 +1.439049948e+01 +1.439049948e+01 -4.837950052e+01 -4.837950052e+01 +8.7957e-01 -1.5340e+00 -4.7361e-01
% function evaluation | noise-free fitness - Fopt (1.096000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.715040989e+01 +4.715040989e+01 +5.811040989e+01 +5.811040989e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00
3 +2.470672108e+01 +2.470672108e+01 +3.566672108e+01 +3.566672108e+01 -8.5655e-01 +7.0947e-02 +3.0123e+00
% function evaluation | noise-free fitness - Fopt (9.038000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.597647007e+01 +7.597647007e+01 +1.663564701e+02 +1.663564701e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +4.299045695e+01 +4.299045695e+01 +1.333704569e+02 +1.333704569e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
17 +3.859636275e+01 +3.859636275e+01 +1.289763628e+02 +1.289763628e+02 +8.7957e-01 -1.5340e+00 -4.7361e-01
51 +1.895770528e+01 +1.895770528e+01 +1.093377053e+02 +1.093377053e+02 -2.4346e+00 +2.9541e+00 -1.6852e+00
67 +1.229812680e+01 +1.229812680e+01 +1.026781268e+02 +1.026781268e+02 +2.1031e+00 -1.8608e+00 +7.8742e-01
% function evaluation | noise-free fitness - Fopt (-2.635200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.118227313e+01 +9.118227313e+01 -1.723377269e+02 -1.723377269e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +5.321259029e+01 +5.321259029e+01 -2.103074097e+02 -2.103074097e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
3 +3.859299142e+01 +3.859299142e+01 -2.249270086e+02 -2.249270086e+02 -8.5655e-01 +7.0947e-02 +3.0123e+00
17 +1.481197155e+01 +1.481197155e+01 -2.487080284e+02 -2.487080284e+02 +8.7957e-01 -1.5340e+00 -4.7361e-01
% function evaluation | noise-free fitness - Fopt (3.101900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.276585642e+01 +8.276585642e+01 +3.929558564e+02 +3.929558564e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +4.164562334e+01 +4.164562334e+01 +3.518356233e+02 +3.518356233e+02 -1.5447e+00 +3.2123e+00 +1.0097e+00
10 +2.338073361e+01 +2.338073361e+01 +3.335707336e+02 +3.335707336e+02 -4.1175e+00 +9.9079e-01 -1.7322e+00
