% function evaluation | noise-free fitness - Fopt (-6.205000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.078894488e+02 +1.078894488e+02 +4.583944883e+01 +4.583944883e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +4.228578538e+00 +4.228578538e+00 -5.782142146e+01 -5.782142146e+01 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
% function evaluation | noise-free fitness - Fopt (-4.328000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.830754010e+01 +3.830754010e+01 -4.972459903e+00 -4.972459903e+00 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.203935611e+01 +1.203935611e+01 -3.124064389e+01 -3.124064389e+01 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
16 +9.566820379e+00 +9.566820379e+00 -3.371317962e+01 -3.371317962e+01 -2.5095e+00 +8.0383e-01 -4.7298e+00 +8.8745e-01 +3.8622e+00
88 +1.273930681e+00 +1.273930681e+00 -4.200606932e+01 -4.200606932e+01 +7.8825e-01 +2.8587e+00 -3.5854e+00 +1.6189e+00 +3.2136e+00
% function evaluation | noise-free fitness - Fopt (-3.916000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.814883394e+01 +3.814883394e+01 -1.011166060e+00 -1.011166060e+00 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.259769813e+01 +1.259769813e+01 -2.656230187e+01 -2.656230187e+01 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
8 +1.450123886e+00 +1.450123886e+00 -3.770987611e+01 -3.770987611e+01 -4.0203e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00 -1.7794e+00
% function evaluation | noise-free fitness - Fopt (-1.732800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.824923937e+02 +3.824923937e+02 +2.092123937e+02 +2.092123937e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +2.424903676e+01 +2.424903676e+01 -1.490309632e+02 -1.490309632e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
8 +9.100984717e+00 +9.100984717e+00 -1.641790153e+02 -1.641790153e+02 -4.0203e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00 -1.7794e+00
45 +4.168899477e+00 +4.168899477e+00 -1.691111005e+02 -1.691111005e+02 -3.2989e+00 +1.6448e+00 +1.8198e+00 +2.0942e-01 +1.8632e+00
% function evaluation | noise-free fitness - Fopt (-1.017000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.733674522e+00 +4.733674522e+00 -5.436325478e+00 -5.436325478e+00 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
