% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.581196818e+02 +5.581196818e+02 +5.057696818e+02 +5.057696818e+02
3 +3.813752013e+02 +3.813752013e+02 +3.290252013e+02 +3.290252013e+02
7 +2.187255965e+02 +2.187255965e+02 +1.663755965e+02 +1.663755965e+02
9 +1.348081981e+02 +1.348081981e+02 +8.245819806e+01 +8.245819806e+01
27 +8.500764496e+01 +8.500764496e+01 +3.265764496e+01 +3.265764496e+01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.770273978e+02 +1.770273978e+02 -2.512602177e+00 -2.512602177e+00
12 +1.112583984e+02 +1.112583984e+02 -6.828160161e+01 -6.828160161e+01
45 +7.927632980e+01 +7.927632980e+01 -1.002636702e+02 -1.002636702e+02
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.335654719e+02 +3.335654719e+02 +4.108754719e+02 +4.108754719e+02
3 +1.786911136e+02 +1.786911136e+02 +2.560011136e+02 +2.560011136e+02
8 +1.369310233e+02 +1.369310233e+02 +2.142410233e+02 +2.142410233e+02
76 +9.667077472e+01 +9.667077472e+01 +1.739807747e+02 +1.739807747e+02
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.312999068e+02 +2.312999068e+02 +2.712199068e+02 +2.712199068e+02
3 +1.381208649e+02 +1.381208649e+02 +1.780408649e+02 +1.780408649e+02
44 +9.261306392e+01 +9.261306392e+01 +1.325330639e+02 +1.325330639e+02
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.482291366e+01 +9.482291366e+01 +3.821291366e+01 +3.821291366e+01
