% function evaluation | noise-free fitness - Fopt (5.134000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.609956369e+02 +3.609956369e+02 +4.123356369e+02 +4.123356369e+02 +3.6984e+00 +1.1787e+00
2 +8.227189703e+01 +8.227189703e+01 +1.336118970e+02 +1.336118970e+02 +2.1331e+00 -1.5447e+00
4 +1.909315766e+01 +1.909315766e+01 +7.043315766e+01 +7.043315766e+01 -8.5655e-01 +7.0947e-02
7 +4.790419079e+00 +4.790419079e+00 +5.613041908e+01 +5.613041908e+01 -4.3597e+00 +2.2217e+00
14 +3.096936849e+00 +3.096936849e+00 +5.443693685e+01 +5.443693685e+01 -1.3802e-01 -4.1175e+00
21 +9.318030725e-01 +9.318030725e-01 +5.227180307e+01 +5.227180307e+01 -2.6679e+00 -1.2322e+00
% function evaluation | noise-free fitness - Fopt (-1.244000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.401191821e+00 +3.401191821e+00 -1.209988082e+02 -1.209988082e+02 +3.6984e+00 +1.1787e+00
4 +1.307390085e+00 +1.307390085e+00 -1.230926099e+02 -1.230926099e+02 -8.5655e-01 +7.0947e-02
6 +7.927819073e-01 +7.927819073e-01 -1.236072181e+02 -1.236072181e+02 -5.0150e-01 +6.4328e-01
48 +5.513319678e-01 +5.513319678e-01 -1.238486680e+02 -1.238486680e+02 -3.7688e-01 +1.0537e+00
84 +3.483813813e-01 +3.483813813e-01 -1.240516186e+02 -1.240516186e+02 -7.8069e-02 +7.7819e-01
% function evaluation | noise-free fitness - Fopt (6.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.990412029e+00 +5.990412029e+00 +6.590412029e+00 +6.590412029e+00 +3.6984e+00 +1.1787e+00
2 +5.254827779e-01 +5.254827779e-01 +1.125482778e+00 +1.125482778e+00 +2.1331e+00 -1.5447e+00
71 +3.379420653e-01 +3.379420653e-01 +9.379420653e-01 +9.379420653e-01 +2.6384e+00 -1.6243e+00
100 +2.423125148e-01 +2.423125148e-01 +8.423125148e-01 +8.423125148e-01 +2.1031e+00 -1.8608e+00
% function evaluation | noise-free fitness - Fopt (-4.071000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.735562301e+00 +9.735562301e+00 -3.097443770e+01 -3.097443770e+01 +3.6984e+00 +1.1787e+00
2 +1.855016221e+00 +1.855016221e+00 -3.885498378e+01 -3.885498378e+01 +2.1331e+00 -1.5447e+00
8 +7.629059199e-01 +7.629059199e-01 -3.994709408e+01 -3.994709408e+01 +3.8513e-01 -3.6670e+00
% function evaluation | noise-free fitness - Fopt (8.143200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.814462405e+01 +2.814462405e+01 +8.424646240e+02 +8.424646240e+02 +3.6984e+00 +1.1787e+00
2 +5.410044007e+00 +5.410044007e+00 +8.197300440e+02 +8.197300440e+02 +2.1331e+00 -1.5447e+00
8 +3.125507393e+00 +3.125507393e+00 +8.174455074e+02 +8.174455074e+02 +3.8513e-01 -3.6670e+00
18 +1.942731404e+00 +1.942731404e+00 +8.162627314e+02 +8.162627314e+02 -4.7703e+00 -4.0203e+00
23 +7.011488736e-01 +7.011488736e-01 +8.150211489e+02 +8.150211489e+02 -3.5204e+00 -3.8737e+00
65 +1.638185991e-01 +1.638185991e-01 +8.144838186e+02 +8.144838186e+02 -2.5674e+00 -4.0520e+00
