% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.541514789e+07 +7.541514789e+07 +7.541509295e+07 +7.541509295e+07
3 +5.019963139e+07 +5.019963139e+07 +5.019957645e+07 +5.019957645e+07
5 +2.566876953e+07 +2.566876953e+07 +2.566871459e+07 +2.566871459e+07
14 +2.369957736e+07 +2.369957736e+07 +2.369952242e+07 +2.369952242e+07
42 +1.547494989e+07 +1.547494989e+07 +1.547489495e+07 +1.547489495e+07
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.551002303e+07 +2.551002303e+07 +2.551008216e+07 +2.551008216e+07
7 +2.392440163e+07 +2.392440163e+07 +2.392446076e+07 +2.392446076e+07
8 +1.050224463e+07 +1.050224463e+07 +1.050230376e+07 +1.050230376e+07
23 +9.613401562e+06 +9.613401562e+06 +9.613460692e+06 +9.613460692e+06
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.638472020e+07 +6.638472020e+07 +6.638422867e+07 +6.638422867e+07
4 +5.835831917e+07 +5.835831917e+07 +5.835782764e+07 +5.835782764e+07
7 +2.822476056e+07 +2.822476056e+07 +2.822426903e+07 +2.822426903e+07
13 +2.036852931e+07 +2.036852931e+07 +2.036803778e+07 +2.036803778e+07
44 +1.562868282e+07 +1.562868282e+07 +1.562819129e+07 +1.562819129e+07
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.758683649e+07 +5.758683649e+07 +5.758666629e+07 +5.758666629e+07
2 +1.687357085e+07 +1.687357085e+07 +1.687340065e+07 +1.687340065e+07
17 +1.503258479e+07 +1.503258479e+07 +1.503241459e+07 +1.503241459e+07
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.519850066e+07 +4.519850066e+07 +4.519803091e+07 +4.519803091e+07
3 +2.022977722e+07 +2.022977722e+07 +2.022930747e+07 +2.022930747e+07
22 +1.079826779e+07 +1.079826779e+07 +1.079779804e+07 +1.079779804e+07
