% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.363892887e+07 +5.363892887e+07 +5.363891607e+07 +5.363891607e+07
2 +1.539817226e+07 +1.539817226e+07 +1.539815946e+07 +1.539815946e+07
% function evaluation | noise-free fitness - Fopt (-3.856900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.107809805e+07 +5.107809805e+07 +5.107771236e+07 +5.107771236e+07
8 +3.511496915e+07 +3.511496915e+07 +3.511458346e+07 +3.511458346e+07
9 +2.294056199e+07 +2.294056199e+07 +2.294017630e+07 +2.294017630e+07
17 +1.353508938e+07 +1.353508938e+07 +1.353470369e+07 +1.353470369e+07
22 +8.631255966e+06 +8.631255966e+06 +8.630870276e+06 +8.630870276e+06
% function evaluation | noise-free fitness - Fopt (4.000000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.773143422e+07 +1.773143422e+07 +1.773147422e+07 +1.773147422e+07
4 +1.503575661e+07 +1.503575661e+07 +1.503579661e+07 +1.503579661e+07
9 +9.552940097e+06 +9.552940097e+06 +9.552980097e+06 +9.552980097e+06
71 +6.305571382e+06 +6.305571382e+06 +6.305611382e+06 +6.305611382e+06
% function evaluation | noise-free fitness - Fopt (1.142600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.345137168e+07 +6.345137168e+07 +6.345148594e+07 +6.345148594e+07
2 +4.442850469e+07 +4.442850469e+07 +4.442861895e+07 +4.442861895e+07
3 +3.467185411e+07 +3.467185411e+07 +3.467196837e+07 +3.467196837e+07
4 +2.022622908e+07 +2.022622908e+07 +2.022634334e+07 +2.022634334e+07
11 +1.025245163e+07 +1.025245163e+07 +1.025256589e+07 +1.025256589e+07
% function evaluation | noise-free fitness - Fopt (1.393000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.450398590e+07 +3.450398590e+07 +3.450399983e+07 +3.450399983e+07
9 +1.355920191e+07 +1.355920191e+07 +1.355921584e+07 +1.355921584e+07
