% instance = 1, name = bbob_f001_i02_d10__bbob_f020_i04_d10
% function evaluation | 2 objectives 
1	6.027291259666872e+02	7.424516642986030e+04	
2	4.843096078932817e+02	1.314696643492260e+05	
4	5.638924992085924e+02	1.044655397934387e+05	
5	4.447708201103851e+02	1.666844684145778e+05	
10	5.020093588143403e+02	3.439417048340167e+04	
18	4.955650263144992e+02	4.694471396998923e+04	
26	4.950740103382125e+02	8.259818363516530e+04	
31	4.934518988079190e+02	3.511983015563655e+04	
35	4.800710204013253e+02	1.626347431525214e+04	
46	5.833680440559367e+02	1.132429324222695e+04	
56	5.282049679828290e+02	1.570843507575763e+04	
82	4.680644952469764e+02	1.645892477177748e+05	
92	5.426477580436400e+02	6.773691073990536e+03	
100	4.680312616737469e+02	1.483933945810097e+05	
% instance = 2, name = bbob_f001_i03_d10__bbob_f020_i05_d10
% function evaluation | 2 objectives 
1	-8.592563225440344e+01	3.157010960734985e+04	
3	-1.282401586926677e+02	4.846215279422240e+04	
5	-1.584988413176516e+02	3.879947208929490e+04	
8	-1.366388383892076e+02	2.602336004044864e+04	
16	-1.632230549454458e+02	1.105852483742990e+04	
36	-1.966146779162646e+02	4.170814331053767e+04	
44	-2.070215468702587e+02	2.020405594498228e+04	
88	-1.752754863280280e+02	1.837881088824003e+04	
93	-2.254372784528446e+02	1.283389749267926e+04	
% instance = 3, name = bbob_f001_i07_d10__bbob_f020_i08_d10
% function evaluation | 2 objectives 
1	-9.007007849814349e+02	1.184651967076182e+04	
8	-9.585826927728601e+02	4.215504577411143e+04	
12	-9.370438207725621e+02	4.021846485854709e+04	
15	-9.473961690871168e+02	3.736992455447321e+04	
16	-9.103754719300744e+02	1.635543947200222e+04	
44	-9.515988492449010e+02	2.174462761007182e+04	
67	-9.030198565903451e+02	1.619467013078295e+04	
85	-9.630364197287203e+02	1.198489856320858e+05	
88	-9.024595114626246e+02	1.520378308288632e+04	
93	-9.115820414134347e+02	1.003065416551080e+04	
% instance = 4, name = bbob_f001_i09_d10__bbob_f020_i10_d10
% function evaluation | 2 objectives 
1	1.944729930090783e+01	3.091792658826018e+03	
3	-2.363072709226445e+01	9.832479588510483e+04	
12	-7.999238002580935e+01	1.189754585999721e+05	
16	1.065890918783022e+01	8.601228273279093e+04	
39	-3.181755886305854e+01	7.529626585209333e+04	
44	-3.856654164744494e+01	8.307020730675182e+04	
46	-1.698754124493173e+01	6.328572814012298e+04	
61	-5.422145095528122e+01	1.078503025669369e+05	
75	1.638470720669716e-01	3.460438936713068e+04	
92	-2.149680468403240e+01	5.276153714596845e+04	
93	-3.237796858131938e+01	7.328874134156993e+04	
% instance = 5, name = bbob_f001_i11_d10__bbob_f020_i12_d10
% function evaluation | 2 objectives 
1	2.955698856129003e+02	9.779347139583437e+03	
35	2.832272163620122e+02	1.235698925119995e+05	
49	2.888718309827448e+02	1.160846988448367e+05	
65	2.796279030369305e+02	6.929465593362806e+04	
66	2.920397197992527e+02	5.397252275630769e+04	
% instance = 6, name = bbob_f001_i13_d10__bbob_f020_i14_d10
% function evaluation | 2 objectives 
1	3.399696830748455e+01	6.568324331490296e+03	
2	3.241027939015297e+00	1.206531498063763e+05	
3	2.384628502511934e+01	1.524030007694816e+04	
4	-2.507348756326142e+01	1.062733265450607e+05	
5	-1.640317524793332e+00	5.649281183193799e+04	
9	1.185290865403906e+01	3.851148655641573e+04	
10	-9.411703565761229e+00	5.452785427102162e+04	
16	-2.004294847980862e+01	3.945852123928110e+04	
17	-2.305640615941697e+01	3.497022492203336e+04	
53	2.563105264482786e+00	3.101606147241879e+04	
55	-1.669368096254133e+01	3.479147536310423e+04	
59	-4.866184398821606e+01	7.897938249701452e+04	
69	-3.714844585600358e+01	4.861946204598535e+04	
79	-7.801033821416510e+00	2.313562061916228e+04	
80	-3.446331452051578e+01	2.629565721071533e+04	
99	1.128548705131919e+01	1.336133469686252e+04	
% instance = 7, name = bbob_f001_i15_d10__bbob_f020_i16_d10
% function evaluation | 2 objectives 
1	3.860346326321796e+02	7.337851101712957e+04	
2	3.304961583292329e+02	1.227252093549261e+05	
3	4.135131497704504e+02	4.451341702094932e+04	
4	3.175204436700449e+02	7.358151634159598e+04	
5	2.524691203365298e+02	2.920133808989589e+04	
12	3.519127158783632e+02	2.268543853448422e+04	
73	3.396495381581241e+02	2.192111973927532e+04	
77	3.675359813797791e+02	2.163980892196400e+04	
94	2.995522523149797e+02	1.042782279784781e+04	
% instance = 8, name = bbob_f001_i17_d10__bbob_f020_i18_d10
% function evaluation | 2 objectives 
1	-1.883225248163305e+02	7.779084790967499e+04	
2	-2.090722814012821e+02	1.594485999174778e+05	
3	-2.087059059131064e+02	1.302511414043775e+05	
5	-2.151910028245628e+02	9.228934835225900e+04	
10	-2.293412727429894e+02	7.665832869213069e+04	
12	-1.940693039674285e+02	4.550437498269939e+04	
18	-2.360474118874802e+02	5.574789770729461e+04	
31	-2.145724232132297e+02	3.305013788702639e+04	
35	-2.435183197926084e+02	5.436451996357606e+04	
41	-2.513486008496708e+02	1.335773815931058e+05	
46	-2.204039612118701e+02	1.389043294656303e+04	
49	-2.444780281894088e+02	6.610612395041782e+04	
76	-2.322021344878598e+02	2.477887302622233e+04	
80	-2.586979030133707e+02	1.844893872026426e+05	
92	-1.840465125983119e+02	1.072141439861657e+04	
99	-2.542051097608335e+02	1.468575081585577e+05	
% instance = 9, name = bbob_f001_i19_d10__bbob_f020_i21_d10
% function evaluation | 2 objectives 
1	-6.692229511329701e+01	7.831883202362183e+04	
2	-9.807178506400399e+01	2.461788737161173e+05	
3	-4.891676356019441e+01	4.889511879442127e+04	
5	-1.085873327357324e+02	5.603788703529948e+04	
8	-6.265627606662889e+01	3.645952424316205e+04	
12	-3.414889752572861e+01	8.544992627173029e+03	
16	-8.155650367046778e+01	1.722379869741586e+04	
28	-1.326303151401210e+02	2.367241231234822e+05	
31	-1.006645726751798e+02	2.540292458675778e+04	
44	-7.151138388919442e+01	1.473804946921984e+04	
55	-1.428952834556068e+02	1.547684639372945e+05	
56	-1.308859698340424e+02	1.003851189950354e+05	
63	-6.128374467779055e+01	1.215495042586650e+04	
65	-1.334397212036361e+02	7.197915885551104e+04	
88	-1.061905561578729e+02	1.891908321517353e+04	
93	-6.911219080600908e+01	7.936427291445593e+03	
% instance = 10, name = bbob_f001_i21_d10__bbob_f020_i22_d10
% function evaluation | 2 objectives 
1	-8.518659408147204e+01	8.340273039606707e+04	
3	-5.764065233737638e+01	4.941771349414208e+04	
8	-4.889959349043853e+01	4.572428530552984e+04	
11	7.587941815000687e+01	3.776658662719722e+04	
12	-1.857088602217470e+01	9.860614427802169e+03	
15	-3.855066904956678e+01	3.868711343711086e+04	
16	-2.845556646399110e+01	9.809111185473039e+03	
44	-5.309294358535738e+01	2.555379391339335e+04	
