% instance = 1, name = bbob_f006_i02_d02__bbob_f015_i04_d02
% function evaluation | 2 objectives | 2 variables
1	1.267326092534865e+02	6.600078979396206e+02	3.69838651e+00	1.17868371e+00	
2	2.261152404874122e+04	2.752177102847088e+02	2.13308230e+00	-1.54466279e+00	
3	1.015588351604240e+02	5.958053432602869e+02	3.21228504e+00	1.00967553e+00	
4	3.080107145425153e+04	1.860921203076495e+02	-8.56550696e-01	7.09471002e-02	
5	2.178122407164695e+03	4.636573944787771e+02	3.01232920e+00	1.50496687e-02	
6	1.002747709106611e+04	2.294150071397809e+02	-5.01498795e-01	6.43283104e-01	
7	3.725236663648329e+05	1.052089087481045e+02	-4.35973793e+00	2.22170005e+00	
8	8.459558486493591e+04	1.050496712553572e+02	3.85125057e-01	-3.66696002e+00	
12	7.274962554462445e+03	3.713495945311112e+02	2.05256524e+00	-3.06284170e-01	
14	1.109938970592784e+05	8.473251879764177e+01	-1.38020177e-01	-4.11748831e+00	
17	1.000987464631394e+05	7.478605437009378e+01	6.08063478e-02	-3.88380970e+00	
19	5.838410811303480e+01	5.532702189604125e+02	1.72379929e+00	2.40744026e+00	
% instance = 2, name = bbob_f006_i03_d02__bbob_f015_i05_d02
% function evaluation | 2 objectives | 2 variables
1	-9.572704232098085e+02	-7.001964047460606e+01	3.69838651e+00	1.17868371e+00	
2	-9.792411794065423e+02	-4.528793680503028e+01	2.13308230e+00	-1.54466279e+00	
3	-9.672976984968868e+02	-7.083330634149183e+01	3.21228504e+00	1.00967553e+00	
4	1.213830655163597e+05	-7.601250842275205e+01	-8.56550696e-01	7.09471002e-02	
8	-9.962483549064270e+02	3.040789106157894e+01	3.85125057e-01	-3.66696002e+00	
12	-9.858664837215272e+02	-5.878729804057377e+01	2.05256524e+00	-3.06284170e-01	
15	-9.951954920393803e+02	-3.233749136148552e+01	9.90791217e-01	-1.73217382e+00	
17	-9.979266313150595e+02	4.580763046391064e+01	6.08063478e-02	-3.88380970e+00	
20	-9.867030437906308e+02	-3.624397463877000e+01	1.80268659e+00	-1.77936778e+00	
% instance = 3, name = bbob_f006_i07_d02__bbob_f015_i08_d02
% function evaluation | 2 objectives | 2 variables
1	2.941339824821187e+05	1.229683996258944e+03	3.69838651e+00	1.17868371e+00	
2	1.187759836295344e+05	4.507599643866737e+01	2.13308230e+00	-1.54466279e+00	
4	1.586804072269464e+04	-8.992988046823379e+01	-8.56550696e-01	7.09471002e-02	
7	2.129642892936777e+05	-1.012080572602105e+02	-4.35973793e+00	2.22170005e+00	
13	1.264731554038624e+05	-9.157230010047894e+01	-3.12702245e+00	3.09109369e+00	
14	6.405189620028895e+03	-8.413183298848183e+01	-1.38020177e-01	-4.11748831e+00	
17	1.084993877541626e+04	-9.160170612449537e+01	6.08063478e-02	-3.88380970e+00	
% instance = 4, name = bbob_f006_i09_d02__bbob_f015_i10_d02
% function evaluation | 2 objectives | 2 variables
1	1.112247004126455e+05	1.429554353452716e+03	3.69838651e+00	1.17868371e+00	
2	5.369806564372341e+05	1.241501941779890e+03	2.13308230e+00	-1.54466279e+00	
3	1.203237147118596e+05	1.383178160957125e+03	3.21228504e+00	1.00967553e+00	
4	2.511872480180193e+05	1.049593269157695e+03	-8.56550696e-01	7.09471002e-02	
5	2.421824158583263e+05	1.357196508935639e+03	3.01232920e+00	1.50496687e-02	
6	1.697794086377578e+05	1.062432932360155e+03	-5.01498795e-01	6.43283104e-01	
7	1.210907204304820e+05	1.188609812666796e+03	-4.35973793e+00	2.22170005e+00	
9	5.836863027837398e+04	1.067282760837432e+03	-2.75778991e+00	3.46276250e+00	
11	1.212800905102158e+03	1.476534611335851e+03	3.80160537e+00	3.09018580e+00	
19	1.604075728317483e+04	1.253403924052757e+03	1.72379929e+00	2.40744026e+00	
% instance = 5, name = bbob_f006_i11_d02__bbob_f015_i12_d02
% function evaluation | 2 objectives | 2 variables
1	6.498598803910594e+04	2.257906200310463e+03	3.69838651e+00	1.17868371e+00	
2	1.130521293712885e+05	1.241380593394372e+03	2.13308230e+00	-1.54466279e+00	
3	5.193748751527417e+04	1.703501962613049e+03	3.21228504e+00	1.00967553e+00	
4	6.109469700721784e+01	6.322003136303289e+02	-8.56550696e-01	7.09471002e-02	
18	1.069101331982097e+04	6.306128102376991e+02	-4.77025286e+00	-4.02033013e+00	
% instance = 6, name = bbob_f006_i13_d02__bbob_f015_i14_d02
% function evaluation | 2 objectives | 2 variables
