% instance = 1, name = bbob_f006_i02_d03__bbob_f015_i04_d03
% function evaluation | 2 objectives | 3 variables
1	2.725671372003684e+02	2.273008638300529e+03	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	1.069224043172073e+02	1.885343967281912e+03	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
3	1.508182979705041e+02	5.671490984463373e+02	-8.56550696e-01	7.09471002e-02	3.01232920e+00	
4	1.106024011993059e+02	3.112985016496896e+02	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
6	1.825505901080739e+04	7.213719690543292e+01	-3.66696002e+00	-2.75778991e+00	3.46276250e+00	
7	3.103053679625900e+02	2.700431086342776e+02	1.68641129e+00	-3.21077456e+00	3.80160537e+00	
15	1.487001428222038e+05	6.544567290574945e+01	-3.68198521e+00	4.53000990e-01	-3.52038132e+00	
17	1.216601205997747e+02	2.140058458580656e+02	8.79569963e-01	-1.53397246e+00	-4.73608956e-01	
25	1.709922731680896e+04	1.321154117576857e+02	-3.25586383e+00	-1.13827348e+00	2.49249916e+00	
28	4.379180598716169e+01	1.593291936442545e+03	2.69951146e-01	3.74207563e+00	-2.95070304e+00	
% instance = 2, name = bbob_f006_i03_d03__bbob_f015_i05_d03
% function evaluation | 2 objectives | 3 variables
1	3.004731647101814e+05	-1.134476946353541e+01	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	3.253776289968638e+05	-5.548529687184015e+01	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
3	1.535542615615206e+05	2.975583260742809e+00	-8.56550696e-01	7.09471002e-02	3.01232920e+00	
4	4.210171715058420e+04	-4.060301782650647e+01	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
6	2.675834450913717e+03	4.889504019074740e+02	-3.66696002e+00	-2.75778991e+00	3.46276250e+00	
10	3.475859540851207e+04	6.486601649029296e+01	-4.11748831e+00	9.90791217e-01	-1.73217382e+00	
25	3.374855869315250e+04	2.278236356976091e+02	-3.25586383e+00	-1.13827348e+00	2.49249916e+00	
% instance = 3, name = bbob_f006_i07_d03__bbob_f015_i08_d03
% function evaluation | 2 objectives | 3 variables
1	3.293271292958374e+05	-5.106714152175311e+01	3.69838651e+00	1.17868371e+00	2.13308230e+00	
2	2.389322073843095e+05	-3.000251080068533e+01	-1.54466279e+00	3.21228504e+00	1.00967553e+00	
3	3.294308488021606e+05	-9.101210296296799e+01	-8.56550696e-01	7.09471002e-02	3.01232920e+00	
4	1.475730591514814e+05	-5.910805319925045e+01	1.50496687e-02	-5.01498795e-01	6.43283104e-01	
9	1.428292258985526e+05	-3.238860424688852e+00	-3.12702245e+00	3.09109369e+00	-1.38020177e-01	
10	3.343671585578408e+04	-1.912904156609727e-01	-4.11748831e+00	9.90791217e-01	-1.73217382e+00	
15	-1.213728721467291e+02	1.074797738775806e+02	-3.68198521e+00	4.53000990e-01	-3.52038132e+00	
24	6.791655125958250e+04	-1.883275681112372e+01	-4.94739350e+00	1.94595110e+00	-9.44855571e-01	
26	-1.319975362857042e+02	1.468774839179485e+02	-2.50951019e+00	8.03832730e-01	-4.72981706e+00	
% instance = 4, name = bbob_f006_i09_d03__bbob_f015_i10_d03
% function evaluation | 2 objectives | 3 variables
1	1.007382674601355e+03	6.124101636921933e+03	3.69838651e+00	1.17868371e+00	2.13308230e+00	
