% instance = 1, name = bbob_f013_i02_d02__bbob_f021_i04_d02
% function evaluation | 2 objectives | 2 variables
1	3.257074663541417e+02	-1.414961599731128e+01	3.69838651e+00	1.17868371e+00	
2	5.698928942309479e+02	-2.855339798826729e+01	2.13308230e+00	-1.54466279e+00	
3	2.890822888793070e+02	-2.516161915617765e+01	3.21228504e+00	1.00967553e+00	
4	9.976824616449258e+01	-6.343926834502700e+00	-8.56550696e-01	7.09471002e-02	
6	9.652578365059017e+01	-1.361185884011030e+01	-5.01498795e-01	6.43283104e-01	
8	7.653471937994730e+02	-3.207345416768887e+01	3.85125057e-01	-3.66696002e+00	
9	6.397879816180814e+02	-3.032499708599391e+01	-2.75778991e+00	3.46276250e+00	
11	9.816104201907129e+01	-1.609339542548652e+01	3.80160537e+00	3.09018580e+00	
16	7.424710281933770e+02	-3.033921544512672e+01	-3.79573636e+00	3.25988744e+00	
19	-1.947452654424976e+01	-2.279946219964054e+01	1.72379929e+00	2.40744026e+00	
% instance = 2, name = bbob_f013_i03_d02__bbob_f021_i05_d02
% function evaluation | 2 objectives | 2 variables
1	2.916152369100221e+02	5.275212085599592e+02	3.69838651e+00	1.17868371e+00	
2	-1.315619506564898e+02	5.339593484882085e+02	2.13308230e+00	-1.54466279e+00	
4	3.312542794016453e+02	5.176177673962210e+02	-8.56550696e-01	7.09471002e-02	
5	1.113247772318521e+02	5.331775818305088e+02	3.01232920e+00	1.50496687e-02	
6	4.206791258788779e+02	5.172228125588272e+02	-5.01498795e-01	6.43283104e-01	
8	8.688941285103056e+00	5.272341412589321e+02	3.85125057e-01	-3.66696002e+00	
10	4.675057194764332e+01	5.175946888327567e+02	1.68641129e+00	-3.21077456e+00	
11	6.333764484648329e+02	5.168043659781353e+02	3.80160537e+00	3.09018580e+00	
15	-1.197311914989650e+02	5.306269788589336e+02	9.90791217e-01	-1.73217382e+00	
17	2.343146777458293e+01	5.265837459665119e+02	6.08063478e-02	-3.88380970e+00	
18	-2.048268669863345e+02	5.420874981066172e+02	-4.77025286e+00	-4.02033013e+00	
20	-1.609828728244875e+02	5.275696045667951e+02	1.80268659e+00	-1.77936778e+00	
% instance = 3, name = bbob_f013_i07_d02__bbob_f021_i08_d02
% function evaluation | 2 objectives | 2 variables
1	2.969254123443223e+02	-4.513267251340816e+02	3.69838651e+00	1.17868371e+00	
2	1.738626623873799e+02	-4.663890159921704e+02	2.13308230e+00	-1.54466279e+00	
5	1.337503506408486e+02	-4.554649710931550e+02	3.01232920e+00	1.50496687e-02	
12	9.116087150397662e+01	-4.600235401398868e+02	2.05256524e+00	-3.06284170e-01	
% instance = 4, name = bbob_f013_i09_d02__bbob_f021_i10_d02
% function evaluation | 2 objectives | 2 variables
1	6.120377500010261e+02	3.035342930415956e+02	3.69838651e+00	1.17868371e+00	
2	1.134357683319515e+03	2.949569609027266e+02	2.13308230e+00	-1.54466279e+00	
3	6.348296148457189e+02	3.003786604243666e+02	3.21228504e+00	1.00967553e+00	
7	5.272039295873005e+02	2.983855743371215e+02	-4.35973793e+00	2.22170005e+00	
9	3.182437772528133e+02	2.881211230940614e+02	-2.75778991e+00	3.46276250e+00	
% instance = 5, name = bbob_f013_i11_d02__bbob_f021_i12_d02
% function evaluation | 2 objectives | 2 variables
1	1.334826152559667e+03	-1.494866084980553e+02	3.69838651e+00	1.17868371e+00	
