% instance = 1, name = bbob_f015_i02_d20__bbob_f021_i04_d20
% function evaluation | 2 objectives 
1	3.728973183729100e+03	5.297922308288501e+01	
2	2.815265124551052e+03	5.275500139003707e+01	
3	1.302874153963579e+03	5.214140657591980e+01	
5	2.842988632402006e+03	5.014150181957993e+01	
13	1.429431005976319e+03	5.209137747243746e+01	
19	1.282566708632013e+03	5.183196002296796e+01	
20	4.372298276094022e+03	4.231341346957952e+01	
28	2.036765215433491e+03	5.094537345979977e+01	
29	1.252595045996763e+03	5.358202366122575e+01	
33	1.117765300504283e+03	5.372018634029699e+01	
35	9.157406966165280e+02	4.820131374203980e+01	
40	2.491911366737409e+03	4.819581001730027e+01	
41	1.936719805898874e+03	4.355100447946997e+01	
76	9.093325262543133e+02	5.314724497470320e+01	
108	1.360993531586929e+03	4.526089549613310e+01	
116	1.258192089393374e+03	4.727189692381208e+01	
171	8.671086435459135e+02	4.893993796315752e+01	
% instance = 2, name = bbob_f015_i03_d20__bbob_f021_i05_d20
% function evaluation | 2 objectives 
1	3.692009853428732e+03	5.991353615306726e+02	
2	2.067702967736421e+03	6.008743180942055e+02	
3	1.925062207870158e+03	6.005197941361195e+02	
5	4.058629658798267e+03	5.988706667181060e+02	
6	1.315859215234565e+03	6.012384602309827e+02	
8	1.599811949341769e+03	6.007840826802360e+02	
9	1.247264548040470e+03	6.001706949940885e+02	
11	3.931007134129669e+03	5.986533037642532e+02	
12	1.782113501116692e+03	5.988220669410513e+02	
17	1.327735630693322e+03	6.000106881483243e+02	
18	1.216754445463594e+03	5.940546098093292e+02	
20	1.137844910857968e+03	6.011465767752080e+02	
30	1.025743284936479e+03	6.012348857134075e+02	
38	7.204298911206668e+02	5.965432571657457e+02	
42	8.622798325462334e+02	5.932858359532639e+02	
46	2.952027945323808e+03	5.930404119530665e+02	
88	1.692911853786464e+03	5.879725334190407e+02	
148	6.871036053200454e+02	5.998010703151713e+02	
% instance = 3, name = bbob_f015_i07_d20__bbob_f021_i08_d20
% function evaluation | 2 objectives 
1	1.337546220679301e+03	-3.862350558763940e+02	
6	2.103063375573291e+03	-3.873143754077438e+02	
19	9.390466710888772e+02	-3.848017903074086e+02	
30	1.974127460661056e+03	-3.874592398035641e+02	
35	1.319524741568152e+03	-3.876753807024269e+02	
39	1.710868098784757e+03	-3.882984235131329e+02	
46	1.140349858855541e+03	-3.877386224341635e+02	
63	1.988623605723471e+03	-3.887439187017280e+02	
69	1.667876630391229e+03	-3.879173855340759e+02	
115	2.302962930100703e+03	-4.000853711433246e+02	
116	1.836924021022727e+03	-3.903502006649190e+02	
130	1.107688983563306e+03	-3.869670887014710e+02	
138	1.420322268723574e+03	-3.901163471081733e+02	
162	1.899321767928231e+03	-3.936576896695894e+02	
168	9.198150863319959e+02	-3.826421032880048e+02	
% instance = 4, name = bbob_f015_i09_d20__bbob_f021_i10_d20
% function evaluation | 2 objectives 
1	1.240597664206601e+03	3.709228299214931e+02	
2	2.010696545806595e+03	3.662444519605838e+02	
8	9.625150124479669e+02	3.689006219910091e+02	
9	1.593618758026391e+03	3.626799598966452e+02	
18	8.283239323278909e+02	3.655063262209664e+02	
42	8.224626308272913e+02	3.721636989638957e+02	
44	7.464510626785235e+02	3.691797825785767e+02	
77	1.067615110817177e+03	3.648715075786318e+02	
83	1.311798403472320e+03	3.627429663638113e+02	
89	1.193942239387643e+03	3.643708713392576e+02	
% instance = 5, name = bbob_f015_i11_d20__bbob_f021_i12_d20
% function evaluation | 2 objectives 
1	1.607369502456169e+03	-1.129602199101113e+02	
5	1.253115429379704e+03	-1.104379149483193e+02	
6	1.240420455200998e+03	-1.114987192935242e+02	
8	1.052481411314403e+03	-1.110646834421008e+02	
18	9.852337496884301e+02	-1.107249525809503e+02	
21	1.171637730143304e+03	-1.123825871695730e+02	
25	2.025392951396944e+03	-1.171319011161244e+02	
28	1.334815606700065e+03	-1.144879888260864e+02	
30	1.125539450578411e+03	-1.134625244290874e+02	
34	1.807077875973764e+03	-1.151951025474062e+02	
43	6.195734628736720e+02	-1.097566440450379e+02	
44	6.393130538041270e+02	-1.099341455530079e+02	
47	9.259512171503412e+02	-1.164133663130450e+02	
59	8.882768603454091e+02	-1.099916698735893e+02	
78	4.868830477307625e+02	-1.114298819602600e+02	
118	7.097654438381113e+02	-1.178197999717576e+02	
147	3.285347439746853e+02	-1.101142480956999e+02	
161	1.244122176633699e+03	-1.225832465138305e+02	
167	6.240660018361631e+02	-1.116247357850791e+02	
195	2.279687036894842e+03	-1.234147168557415e+02	
% instance = 6, name = bbob_f015_i13_d20__bbob_f021_i14_d20
% function evaluation | 2 objectives 
1	3.970659045184682e+03	-4.160627885964146e+02	
2	2.543093484098390e+03	-4.156834462611361e+02	
3	2.313632203545601e+03	-4.190886389316413e+02	
5	1.517914797428704e+03	-4.138200656576690e+02	
9	1.401790827955929e+03	-4.130010425124299e+02	
17	2.451560069457108e+03	-4.196078587967926e+02	
22	1.419181535627030e+03	-4.135752192034038e+02	
28	1.692721876065076e+03	-4.179687901161907e+02	
32	1.135057641682089e+03	-4.128406000562853e+02	
35	1.120786083344765e+03	-4.174543401479206e+02	
53	1.687725474136306e+03	-4.281274906762199e+02	
72	1.107860070580500e+03	-4.151108907381395e+02	
77	1.089154574982804e+03	-4.129863358073889e+02	
130	1.031723519444166e+03	-4.139509302483478e+02	
