% instance = 1, name = bbob_f008_i02_d02__bbob_f017_i04_d02
% function evaluation | 2 objectives | 2 variables
1	3.120706230295458e+05	4.591852891888148e+01	3.69838651e+00	1.17868371e+00	
2	1.396273192182265e+05	5.034622978895707e+01	2.13308230e+00	-1.54466279e+00	
4	7.204389234606941e+03	4.372690933402576e+01	-8.56550696e-01	7.09471002e-02	
6	1.052679406454871e+04	4.346523423764956e+01	-5.01498795e-01	6.43283104e-01	
7	-6.796533571585393e+02	3.856953553682449e+01	-4.35973793e+00	2.22170005e+00	
% instance = 2, name = bbob_f008_i03_d02__bbob_f017_i05_d02
% function evaluation | 2 objectives | 2 variables
1	7.281913560974726e+04	1.794596607640292e+02	3.69838651e+00	1.17868371e+00	
2	2.232891038587924e+04	-1.196847147908852e+02	2.13308230e+00	-1.54466279e+00	
4	2.725490399552596e+02	-1.431595653704319e+02	-8.56550696e-01	7.09471002e-02	
6	2.178377312660884e+02	-1.338525717912789e+02	-5.01498795e-01	6.43283104e-01	
% instance = 3, name = bbob_f008_i07_d02__bbob_f017_i08_d02
% function evaluation | 2 objectives | 2 variables
1	4.019010078840203e+04	8.687541287663608e+01	3.69838651e+00	1.17868371e+00	
2	1.060047053792729e+04	8.084225167319985e+01	2.13308230e+00	-1.54466279e+00	
4	-4.520200762998562e+01	7.718293336550099e+01	-8.56550696e-01	7.09471002e-02	
10	8.656453039931119e+03	7.686333064774983e+01	1.68641129e+00	-3.21077456e+00	
13	-2.108586268564994e+02	8.590369365028164e+01	-3.12702245e+00	3.09109369e+00	
17	1.247682961608303e+03	7.637437507893711e+01	6.08063478e-02	-3.88380970e+00	
% instance = 4, name = bbob_f008_i09_d02__bbob_f017_i10_d02
% function evaluation | 2 objectives | 2 variables
1	1.741677514339083e+03	6.869356394224809e+00	3.69838651e+00	1.17868371e+00	
2	8.280356493516928e+02	1.900793547753666e+01	2.13308230e+00	-1.54466279e+00	
3	6.683093953251001e+02	8.748982507005694e+00	3.21228504e+00	1.00967553e+00	
12	2.575298215846128e+02	2.458794079197735e+01	2.05256524e+00	-3.06284170e-01	
19	2.158625123924281e+02	1.493775843376254e+01	1.72379929e+00	2.40744026e+00	
% instance = 5, name = bbob_f008_i11_d02__bbob_f017_i12_d02
% function evaluation | 2 objectives | 2 variables
1	3.489783909450891e+03	6.509809863131198e+01	3.69838651e+00	1.17868371e+00	
2	1.428980097029806e+03	7.901607544920489e+01	2.13308230e+00	-1.54466279e+00	
3	1.625160979516729e+03	6.375535120115423e+01	3.21228504e+00	1.00967553e+00	
5	1.879981009123312e+03	6.196842900922351e+01	3.01232920e+00	1.50496687e-02	
10	2.487467119963912e+03	5.771607905554836e+01	1.68641129e+00	-3.21077456e+00	
12	5.682131032812991e+02	6.772110387545571e+01	2.05256524e+00	-3.06284170e-01	
15	1.252491430425691e+03	6.103206263307522e+01	9.90791217e-01	-1.73217382e+00	
19	-2.736088501580167e+01	6.978947430628671e+01	1.72379929e+00	2.40744026e+00	
% instance = 6, name = bbob_f008_i13_d02__bbob_f017_i14_d02
% function evaluation | 2 objectives | 2 variables
1	3.239483864434699e+04	-1.609898460884897e+02	3.69838651e+00	1.17868371e+00	
2	8.957660292016650e+03	-1.220770892958834e+02	2.13308230e+00	-1.54466279e+00	
3	2.001470868584170e+04	-1.371615369323648e+02	3.21228504e+00	1.00967553e+00	
4	-4.528820589433072e+01	-1.690733712898613e+02	-8.56550696e-01	7.09471002e-02	
% instance = 7, name = bbob_f008_i15_d02__bbob_f017_i16_d02
% function evaluation | 2 objectives | 2 variables
1	3.235650589257949e+03	2.430747006755209e+02	3.69838651e+00	1.17868371e+00	
2	2.140054258285639e+02	1.886907235216862e+02	2.13308230e+00	-1.54466279e+00	
4	5.087295058439488e+01	1.916184219538961e+02	-8.56550696e-01	7.09471002e-02	
8	2.235531934382414e+02	1.814662761287337e+02	3.85125057e-01	-3.66696002e+00	
12	4.430168901998481e+01	2.185280396884671e+02	2.05256524e+00	-3.06284170e-01	
14	5.996133946624535e+02	1.788931518051583e+02	-1.38020177e-01	-4.11748831e+00	
18	9.690523521992244e+04	1.783476076952160e+02	-4.77025286e+00	-4.02033013e+00	
% instance = 8, name = bbob_f008_i17_d02__bbob_f017_i18_d02
% function evaluation | 2 objectives | 2 variables
1	1.979524529204872e+05	-2.275167457242598e+02	3.69838651e+00	1.17868371e+00	
2	7.963194070867967e+04	-2.237839411858940e+02	2.13308230e+00	-1.54466279e+00	
4	1.695084848637045e+03	-2.329297372537254e+02	-8.56550696e-01	7.09471002e-02	
7	6.354335501048050e+02	-1.983594981614290e+02	-4.35973793e+00	2.22170005e+00	
% instance = 9, name = bbob_f008_i19_d02__bbob_f017_i21_d02
% function evaluation | 2 objectives | 2 variables
1	1.111654581374961e+04	4.579093599584111e+01	3.69838651e+00	1.17868371e+00	
2	2.739137506123530e+03	5.846521413248031e+01	2.13308230e+00	-1.54466279e+00	
3	5.918927259548733e+03	4.483633345140715e+01	3.21228504e+00	1.00967553e+00	
4	3.639606096912309e+02	5.489017132496521e+01	-8.56550696e-01	7.09471002e-02	
5	5.750488574339742e+03	4.725747907516325e+01	3.01232920e+00	1.50496687e-02	
6	3.739910618198190e+01	8.401530827487332e+01	-5.01498795e-01	6.43283104e-01	
10	3.032181809271309e+03	4.697858952341382e+01	1.68641129e+00	-3.21077456e+00	
12	1.379558684209523e+03	4.791235451890607e+01	2.05256524e+00	-3.06284170e-01	
15	7.033494600193358e+02	5.254616119681362e+01	9.90791217e-01	-1.73217382e+00	
19	-1.332324475147510e+00	6.831213644713699e+01	1.72379929e+00	2.40744026e+00	
% instance = 10, name = bbob_f008_i21_d02__bbob_f017_i22_d02
% function evaluation | 2 objectives | 2 variables
1	3.129338063472676e+03	5.743409393976346e+01	3.69838651e+00	1.17868371e+00	
2	1.349377066216974e+02	4.711478590187752e+01	2.13308230e+00	-1.54466279e+00	
4	-3.792235873956807e+01	5.649306457042755e+01	-8.56550696e-01	7.09471002e-02	
12	-4.287500798595513e+01	5.270362650181045e+01	2.05256524e+00	-3.06284170e-01	
15	-1.926865360273483e+01	5.033589604282456e+01	9.90791217e-01	-1.73217382e+00	
20	7.186562236115932e+00	4.672251656962015e+01	1.80268659e+00	-1.77936778e+00	
