% instance = 1, name = bbob_f006_i02_d02__bbob_f014_i04_d02
% function evaluation | 2 objectives | 2 variables
1	1.267326092534865e+02	5.106617768965930e+01	3.69838651e+00	1.17868371e+00	
2	2.261152404874122e+04	4.179814009904936e+01	2.13308230e+00	-1.54466279e+00	
3	1.015588351604240e+02	5.058514895658237e+01	3.21228504e+00	1.00967553e+00	
5	2.178122407164695e+03	4.218460402815850e+01	3.01232920e+00	1.50496687e-02	
19	5.838410811303480e+01	1.014300868992288e+02	1.72379929e+00	2.40744026e+00	
% instance = 2, name = bbob_f006_i03_d02__bbob_f014_i05_d02
% function evaluation | 2 objectives | 2 variables
1	-9.572704232098085e+02	-5.399215229513089e+01	3.69838651e+00	1.17868371e+00	
2	-9.792411794065423e+02	-5.196409578894285e+01	2.13308230e+00	-1.54466279e+00	
3	-9.672976984968868e+02	-5.439030603565278e+01	3.21228504e+00	1.00967553e+00	
5	-9.703453148686657e+02	-5.351760059433715e+01	3.01232920e+00	1.50496687e-02	
8	-9.962483549064270e+02	-1.253520467468745e+01	3.85125057e-01	-3.66696002e+00	
12	-9.858664837215272e+02	-5.342420102882628e+01	2.05256524e+00	-3.06284170e-01	
15	-9.951954920393803e+02	-4.300727859625506e+01	9.90791217e-01	-1.73217382e+00	
17	-9.979266313150595e+02	2.889319158088341e+00	6.08063478e-02	-3.88380970e+00	
19	3.269207316946501e+04	-5.618760310084856e+01	1.72379929e+00	2.40744026e+00	
20	-9.867030437906308e+02	-5.062479179941307e+01	1.80268659e+00	-1.77936778e+00	
% instance = 3, name = bbob_f006_i07_d02__bbob_f014_i08_d02
% function evaluation | 2 objectives | 2 variables
1	2.941339824821187e+05	6.590412028677451e+00	3.69838651e+00	1.17868371e+00	
2	1.187759836295344e+05	1.125482777875561e+00	2.13308230e+00	-1.54466279e+00	
4	1.586804072269464e+04	2.632166022781214e+01	-8.56550696e-01	7.09471002e-02	
6	3.180653763972037e+04	1.614860504083236e+01	-5.01498795e-01	6.43283104e-01	
8	1.881482527124665e+04	1.678261000055040e+01	3.85125057e-01	-3.66696002e+00	
10	6.598894708514307e+04	2.454624960192238e+00	1.68641129e+00	-3.21077456e+00	
14	6.405189620028895e+03	3.142106335455665e+01	-1.38020177e-01	-4.11748831e+00	
15	6.233165750241616e+04	4.188816344641130e+00	9.90791217e-01	-1.73217382e+00	
17	1.084993877541626e+04	2.477716026553455e+01	6.08063478e-02	-3.88380970e+00	
20	1.019838405828999e+05	1.145779076657576e+00	1.80268659e+00	-1.77936778e+00	
% instance = 4, name = bbob_f006_i09_d02__bbob_f014_i10_d02
% function evaluation | 2 objectives | 2 variables
1	1.112247004126455e+05	8.424646240461389e+02	3.69838651e+00	1.17868371e+00	
