% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.001087570e+07 +3.001087570e+07 +3.001095197e+07 +3.001095197e+07 +3.6984e+00 +1.1787e+00
2 +6.759242201e+06 +6.759242201e+06 +6.759318471e+06 +6.759318471e+06 +2.1331e+00 -1.5447e+00
8 +7.656395275e+03 +7.656395275e+03 +7.732665275e+03 +7.732665275e+03 +3.8513e-01 -3.6670e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.351585627e+05 +3.351585627e+05 +3.351360127e+05 +3.351360127e+05 +3.6984e+00 +1.1787e+00
3 +1.160352825e+04 +1.160352825e+04 +1.158097825e+04 +1.158097825e+04 +3.2123e+00 +1.0097e+00
51 +1.782057209e+03 +1.782057209e+03 +1.759507209e+03 +1.759507209e+03 +3.8828e+00 -1.1870e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.054370829e+07 +1.054370829e+07 +1.054372195e+07 +1.054372195e+07 +3.6984e+00 +1.1787e+00
3 +8.772931402e+06 +8.772931402e+06 +8.772945062e+06 +8.772945062e+06 +3.2123e+00 +1.0097e+00
4 +1.072161666e+02 +1.072161666e+02 +1.208761666e+02 +1.208761666e+02 -8.5655e-01 +7.0947e-02
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.133106765e+07 +2.133106765e+07 +2.133200549e+07 +2.133200549e+07 +3.6984e+00 +1.1787e+00
4 +2.363541285e+06 +2.363541285e+06 +2.364479125e+06 +2.364479125e+06 -8.5655e-01 +7.0947e-02
18 +8.672571728e+04 +8.672571728e+04 +8.766355728e+04 +8.766355728e+04 -4.7703e+00 -4.0203e+00
37 +7.902569166e+02 +7.902569166e+02 +1.728096917e+03 +1.728096917e+03 -3.2559e+00 -1.1383e+00
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.632102235e+06 +3.632102235e+06 +3.632023515e+06 +3.632023515e+06 +3.6984e+00 +1.1787e+00
2 +4.690306268e+05 +4.690306268e+05 +4.689519068e+05 +4.689519068e+05 +2.1331e+00 -1.5447e+00
8 +4.068558243e+03 +4.068558243e+03 +3.989838243e+03 +3.989838243e+03 +3.8513e-01 -3.6670e+00
17 +3.156129234e+03 +3.156129234e+03 +3.077409234e+03 +3.077409234e+03 +6.0806e-02 -3.8838e+00
