% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.135160562e+04 +4.135160562e+04 +4.150075562e+04 +4.150075562e+04 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +3.805561939e+04 +3.805561939e+04 +3.820476939e+04 +3.820476939e+04 -1.5447e+00 +3.2123e+00 +1.0097e+00
3 +5.640067014e+02 +5.640067014e+02 +7.131567014e+02 +7.131567014e+02 -8.5655e-01 +7.0947e-02 +3.0123e+00
4 +8.305856778e+01 +8.305856778e+01 +2.322085678e+02 +2.322085678e+02 +1.5050e-02 -5.0150e-01 +6.4328e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.131072147e+05 +3.131072147e+05 +3.121072147e+05 +3.121072147e+05 +3.6984e+00 +1.1787e+00 +2.1331e+00
2 +8.142185459e+03 +8.142185459e+03 +7.142185459e+03 +7.142185459e+03 -1.5447e+00 +3.2123e+00 +1.0097e+00
5 +2.188810153e+03 +2.188810153e+03 +1.188810153e+03 +1.188810153e+03 -4.3597e+00 +2.2217e+00 +3.8513e-01
10 +9.087572810e+02 +9.087572810e+02 -9.124271903e+01 -9.124271903e+01 -4.1175e+00 +9.9079e-01 -1.7322e+00
25 +2.887334881e+02 +2.887334881e+02 -7.112665119e+02 -7.112665119e+02 -3.2559e+00 -1.1383e+00 +2.4925e+00
