% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.076525644e+03 +2.076525644e+03 +2.106495644e+03 +2.106495644e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
8 +1.516132674e+03 +1.516132674e+03 +1.546102674e+03 +1.546102674e+03 +1.9460e+00 -9.4486e-01 -3.2559e+00 -1.1383e+00 +2.4925e+00 -2.5095e+00 +8.0383e-01 -4.7298e+00 +8.8745e-01 +3.8622e+00
82 +9.850895896e+02 +9.850895896e+02 +1.015059590e+03 +1.015059590e+03 -2.2170e+00 -4.4733e+00 -1.7253e+00 +1.3704e+00 +2.1134e+00 +1.3643e-01 -2.8062e+00 -4.3562e-01 +1.8563e+00 -4.0291e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.278587103e+03 +2.278587103e+03 +2.226877103e+03 +2.226877103e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
61 +1.518594436e+03 +1.518594436e+03 +1.466884436e+03 +1.466884436e+03 +4.5914e+00 +1.6071e+00 +2.0035e+00 -1.0751e+00 -8.7266e-01 -1.5045e-01 -2.0307e+00 -1.7077e+00 -4.1636e+00 +3.2952e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.938390335e+03 +1.938390335e+03 +1.658440335e+03 +1.658440335e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
4 +1.136892856e+03 +1.136892856e+03 +8.569428559e+02 +8.569428559e+02 -3.7957e+00 +3.2599e+00 +6.0806e-02 -3.8838e+00 -4.7703e+00 -4.0203e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00 -1.7794e+00
80 +8.500116882e+02 +8.500116882e+02 +5.700616882e+02 +5.700616882e+02 -1.5252e+00 -1.7935e+00 +2.5608e+00 +1.4868e-01 -3.0918e+00 -3.7317e-01 +2.9561e-01 +1.8117e-01 +3.3451e+00 -3.6028e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.516488686e+03 +1.516488686e+03 +2.448478686e+03 +2.448478686e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.038300813e+03 +1.038300813e+03 +1.151610813e+03 +1.151610813e+03 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
3 +8.404424347e+02 +8.404424347e+02 +9.537524347e+02 +9.537524347e+02 +3.8016e+00 +3.0902e+00 +2.0526e+00 -3.0628e-01 -3.1270e+00 +3.0911e+00 -1.3802e-01 -4.1175e+00 +9.9079e-01 -1.7322e+00
