% function evaluation | noise-free fitness - Fopt (-5.971000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.335502329e+02 +1.335502329e+02 +7.384023291e+01 +7.384023291e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +9.253215261e+01 +9.253215261e+01 +3.282215261e+01 +3.282215261e+01 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
4 +4.878591600e+01 +4.878591600e+01 -1.092408400e+01 -1.092408400e+01 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
6 +3.812379514e+01 +3.812379514e+01 -2.158620486e+01 -2.158620486e+01 +3.0911e+00 -1.3802e-01 -4.1175e+00 +9.9079e-01 -1.7322e+00
9 +8.787500015e+00 +8.787500015e+00 -5.092249998e+01 -5.092249998e+01 -2.6679e+00 -1.2322e+00 -3.6820e+00 +4.5300e-01 -3.5204e+00
% function evaluation | noise-free fitness - Fopt (-9.684000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.567759091e+01 +7.567759091e+01 -2.116240909e+01 -2.116240909e+01 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
4 +5.755233417e+01 +5.755233417e+01 -3.928766583e+01 -3.928766583e+01 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
8 +3.027807142e+01 +3.027807142e+01 -6.656192858e+01 -6.656192858e+01 -4.0203e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00 -1.7794e+00
25 +1.581672625e+01 +1.581672625e+01 -8.102327375e+01 -8.102327375e+01 +2.0033e+00 -2.6516e+00 -4.7740e+00 -2.9879e+00 +2.3158e+00
41 +7.622349559e+00 +7.622349559e+00 -8.921765044e+01 -8.921765044e+01 +7.8742e-01 +4.0739e+00 -2.9461e+00 +4.7141e+00 -7.8722e-01
% function evaluation | noise-free fitness - Fopt (3.207000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.326282619e+02 +1.326282619e+02 +1.646982619e+02 +1.646982619e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +7.376624717e+01 +7.376624717e+01 +1.058362472e+02 +1.058362472e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
4 +4.490735973e+01 +4.490735973e+01 +7.697735973e+01 +7.697735973e+01 -3.6670e+00 -2.7578e+00 +3.4628e+00 +1.6864e+00 -3.2108e+00
7 +2.754886338e+01 +2.754886338e+01 +5.961886338e+01 +5.961886338e+01 -3.7957e+00 +3.2599e+00 +6.0806e-02 -3.8838e+00 -4.7703e+00
19 +1.620070247e+01 +1.620070247e+01 +4.827070247e+01 +4.827070247e+01 -2.1277e+00 -3.8001e+00 -1.6285e+00 +4.2534e+00 -3.7688e-01
% function evaluation | noise-free fitness - Fopt (2.624000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.723034184e+02 +1.723034184e+02 +1.985434184e+02 +1.985434184e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +1.167268999e+02 +1.167268999e+02 +1.429668999e+02 +1.429668999e+02 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
5 +8.566008540e+01 +8.566008540e+01 +1.119000854e+02 +1.119000854e+02 +3.8016e+00 +3.0902e+00 +2.0526e+00 -3.0628e-01 -3.1270e+00
8 +4.862425980e+01 +4.862425980e+01 +7.486425980e+01 +7.486425980e+01 -4.0203e+00 +1.7238e+00 +2.4074e+00 +1.8027e+00 -1.7794e+00
23 +1.410578981e+01 +1.410578981e+01 +4.034578981e+01 +4.034578981e+01 +2.4054e+00 +1.4662e+00 +3.7271e+00 -3.6561e+00 -9.0829e-01
% function evaluation | noise-free fitness - Fopt (-1.610000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.382434581e+02 +2.382434581e+02 +2.221434581e+02 +2.221434581e+02 +3.6984e+00 +1.1787e+00 +2.1331e+00 -1.5447e+00 +3.2123e+00
2 +6.946351601e+01 +6.946351601e+01 +5.336351601e+01 +5.336351601e+01 +1.0097e+00 -8.5655e-01 +7.0947e-02 +3.0123e+00 +1.5050e-02
12 +4.561370071e+01 +4.561370071e+01 +2.951370071e+01 +2.951370071e+01 +2.6317e+00 -4.5239e+00 +3.5344e+00 -3.2576e-01 -4.4305e+00
29 +1.950372298e+01 +1.950372298e+01 +3.403722978e+00 +3.403722978e+00 +2.6384e+00 -1.6243e+00 -2.8947e+00 +9.4687e-01 +4.7634e+00
56 +1.302380052e+01 +1.302380052e+01 -3.076199484e+00 -3.076199484e+00 -3.6386e+00 +4.8112e+00 +3.3996e+00 +4.0291e+00 -2.3993e+00
